t,p1,p2,v1,a1,v2,a2,
1.7,0.24,0.234,0.027,0.32,0.034,0.329,
1.75,0.243,0.237,0.04,0.164,0.05,0.299,
1.8,0.244,0.24,0.039,0.075,0.063,0.276,
1.85,0.246,0.243,0.042,0.079,0.078,0.25,
1.9,0.249,0.247,0.048,0.08,0.089,0.202,
1.95,0.251,0.252,0.051,0.068,0.097,0.157,
2.0,0.254,0.257,0.054,0.064,0.104,0.12,
2.05,0.256,0.263,0.058,0.054,0.11,0.074,
2.1,0.259,0.268,0.061,0.023,0.112,0.017,
2.15,0.263,0.274,0.061,-0.019,0.112,-0.043,
2.2,0.266,0.28,0.058,-0.052,0.108,-0.101,
2.25,0.268,0.285,0.055,-0.073,0.1,-0.137,
2.3,0.271,0.29,0.051,-0.092,0.094,-0.163,
2.35,0.274,0.294,0.046,-0.111,0.085,-0.209,
2.4,0.276,0.298,0.039,-0.126,0.073,-0.256,
2.45,0.277,0.302,0.033,-0.138,0.059,-0.285,
2.5,0.279,0.304,0.026,-0.159,0.044,-0.307,
2.55,0.28,0.306,0.018,-0.189,0.029,-0.337,
2.6,0.281,0.307,0.006,-0.196,0.01,-0.349,
2.65,0.281,0.307,-0.003,-0.183,-0.008,-0.33,
2.7,0.281,0.306,-0.012,-0.169,-0.023,-0.306,
2.75,0.28,0.305,-0.02,-0.151,-0.038,-0.287,
2.8,0.279,0.303,-0.027,-0.133,-0.052,-0.273,
2.85,0.277,0.299,-0.033,-0.114,-0.066,-0.243,
2.9,0.275,0.296,-0.038,-0.103,-0.076,-0.212,
2.95,0.273,0.292,-0.043,-0.099,-0.086,-0.194,
3.0,0.271,0.287,-0.049,-0.081,-0.097,-0.147,
3.05,0.268,0.282,-0.052,-0.049,-0.102,-0.079,
3.1,0.265,0.277,-0.053,-0.023,-0.103,-0.03,
3.15,0.263,0.272,-0.054,-0.001,-0.104,0.002,
3.2,0.26,0.266,-0.053,0.019,-0.104,0.047,
3.25,0.257,0.261,-0.052,0.038,-0.1,0.098,
3.3,0.255,0.256,-0.05,0.06,-0.093,0.135,
3.35,0.252,0.252,-0.046,0.077,-0.087,0.18,
3.4,0.25,0.247,-0.042,0.099,-0.077,0.24,
3.45,0.248,0.244,-0.036,0.118,-0.061,0.271,
3.5,0.246,0.241,-0.03,0.135,-0.048,0.279,
3.55,0.245,0.239,-0.022,0.15,-0.035,0.3,
3.6,0.244,0.238,-0.015,0.162,-0.018,0.325,
3.65,0.244,0.237,-0.006,0.174,-0.001,0.338,
3.7,0.244,0.238,0.003,0.173,0.016,0.331,
3.75,0.244,0.239,0.012,0.159,0.032,0.309,
3.8,0.245,0.241,0.019,0.136,0.047,0.28,
3.85,0.246,0.244,0.025,0.123,0.061,0.241,
3.9,0.247,0.247,0.031,0.121,0.072,0.201,
3.95,0.249,0.251,0.037,0.113,0.081,0.159,
4.0,0.251,0.255,0.043,0.097,0.087,0.125,
4.05,0.253,0.26,0.047,0.075,0.093,0.1,
4.1,0.256,0.264,0.05,0.054,0.098,0.066,
4.15,0.258,0.269,0.053,0.03,0.101,0.003,
4.2,0.261,0.275,0.054,-0.004,0.098,-0.064,
4.25,0.264,0.279,0.052,-0.039,0.092,-0.085,
4.3,0.266,0.284,0.049,-0.058,0.09,-0.108,
4.35,0.269,0.289,0.046,-0.069,0.083,-0.156,
4.4,0.271,0.292,0.043,-0.094,0.073,-0.188,
4.45,0.273,0.296,0.036,-0.113,0.064,-0.226,
4.5,0.275,0.299,0.03,-0.113,0.051,-0.267,
4.55,0.276,0.301,0.026,-0.122,0.036,-0.283,
4.6,0.277,0.303,0.019,-0.141,0.022,-0.288,
4.65,0.278,0.303,0.011,-0.147,0.007,-0.288,
4.7,0.278,0.303,0.004,-0.152,-0.006,-0.291,
4.75,0.278,0.303,-0.004,-0.152,-0.022,-0.289,
4.8,0.278,0.301,-0.012,-0.142,-0.036,-0.264,
4.85,0.277,0.299,-0.019,-0.134,-0.048,-0.233,
4.9,0.276,0.296,-0.025,-0.13,-0.06,-0.2,
4.95,0.275,0.293,-0.032,-0.117,-0.068,-0.169,
5.0,0.273,0.289,-0.038,-0.086,-0.076,-0.158,
5.05,0.271,0.285,-0.04,-0.062,-0.085,-0.129,
5.1,0.269,0.281,-0.043,-0.052,-0.09,-0.071,
5.15,0.267,0.276,-0.046,-0.034,-0.091,-0.037,
5.2,0.264,0.272,-0.047,-0.008,-0.093,-0.016,
5.25,0.262,0.267,-0.046,0.013,-0.094,0.038,
5.3,0.259,0.262,-0.045,0.024,-0.09,0.106,
5.35,0.257,0.258,-0.044,0.039,-0.082,0.147,
5.4,0.255,0.254,-0.042,0.065,-0.074,0.166,
5.45,0.253,0.25,-0.037,0.091,-0.066,0.181,
5.5,0.251,0.247,-0.032,0.106,-0.057,0.22,
5.55,0.25,0.244,-0.026,0.109,-0.044,0.263,
5.6,0.249,0.243,-0.021,0.105,-0.029,0.272,
5.65,0.248,0.242,-0.016,0.112,-0.016,0.271,
5.7,0.247,0.241,-0.01,0.127,-0.003,0.278,
5.75,0.247,0.241,-0.003,0.137,0.012,0.274,
5.8,0.247,0.242,0.004,0.142,0.025,0.266,
5.85,0.247,0.244,0.011,0.133,0.038,0.263,
5.9,0.248,0.246,0.018,0.114,0.052,0.235,
5.95,0.249,0.249,0.022,0.101,0.062,0.199,
6.0,0.25,0.252,0.027,0.104,0.072,0.169,
6.05,0.251,0.256,0.033,0.096,0.08,0.122,
6.1,0.253,0.261,0.038,0.065,0.084,0.075,
6.15,0.255,0.265,0.04,0.039,0.087,0.037,
6.2,0.257,0.269,0.041,0.03,0.088,-0.003,
6.25,0.259,0.274,0.042,0.029,0.087,-0.042,
6.3,0.262,0.278,0.044,0.02,0.083,-0.072,
6.35,0.264,0.282,0.046,-0.019,0.08,-0.11,
6.4,0.266,0.286,0.042,-0.06,0.073,-0.157,
6.45,0.268,0.289,0.038,-0.077,0.063,-0.18,
6.5,0.27,0.292,0.034,-0.083,0.055,-0.202,
6.55,0.272,0.295,0.03,-0.093,0.043,-0.225,
6.6,0.273,0.297,0.025,-0.108,0.031,-0.236,
6.65,0.274,0.298,0.019,-0.118,0.02,-0.256,
6.7,0.275,0.299,0.013,-0.125,0.006,-0.266,
6.75,0.276,0.299,0.007,-0.131,-0.008,-0.243,
6.8,0.276,0.298,0.0,-0.133,-0.019,-0.219,
6.85,0.276,0.297,-0.007,-0.128,-0.029,-0.216,
6.9,0.275,0.295,-0.013,-0.115,-0.041,-0.209,
6.95,0.274,0.293,-0.018,-0.1,-0.051,-0.176,
7.0,0.273,0.29,-0.023,-0.092,-0.058,-0.145,
7.05,0.272,0.287,-0.027,-0.089,-0.064,-0.134,
7.1,0.27,0.283,-0.032,-0.082,-0.072,-0.123,
7.15,0.269,0.28,-0.035,-0.075,-0.078,-0.089,
7.2,0.267,0.276,-0.04,-0.054,-0.081,-0.038,
7.25,0.265,0.271,-0.042,-0.008,-0.082,0.022,
7.3,0.263,0.267,-0.04,0.022,-0.078,0.067,
7.35,0.261,0.263,-0.038,0.025,-0.074,0.082,
7.4,0.259,0.26,-0.038,0.026,-0.071,0.102,
7.45,0.257,0.256,-0.037,0.041,-0.065,0.146,
7.5,0.255,0.253,-0.034,0.062,-0.055,0.179,
7.55,0.253,0.251,-0.03,0.075,-0.046,0.197,
7.6,0.252,0.249,-0.026,0.088,-0.036,0.214,
7.65,0.251,0.247,-0.021,0.106,-0.025,0.234,
7.7,0.25,0.246,-0.015,0.106,-0.012,0.25,
7.75,0.249,0.246,-0.01,0.099,0.001,0.252,
7.8,0.249,0.246,-0.006,0.106,0.014,0.239,
7.85,0.249,0.247,0.0,0.115,0.025,0.214,
7.9,0.249,0.249,0.006,0.111,0.034,0.207,
7.95,0.249,0.251,0.012,0.101,0.046,0.189,
8.0,0.25,0.253,0.016,0.098,0.054,0.153,
8.05,0.251,0.256,0.021,0.099,0.061,0.12,
8.1,0.252,0.26,0.026,0.086,0.066,0.092,
8.15,0.254,0.263,0.03,0.062,0.07,0.074,
8.2,0.255,0.267,0.032,0.042,0.074,0.046,
8.25,0.257,0.27,0.034,0.029,0.075,-0.003,
8.3,0.259,0.274,0.035,0.023,0.073,-0.049,
8.35,0.26,0.278,0.037,0.009,0.07,-0.08,
8.4,0.262,0.281,0.037,-0.019,0.065,-0.104,
8.45,0.264,0.284,0.034,-0.04,0.059,-0.125,
8.5,0.266,0.287,0.032,-0.052,0.053,-0.15,
8.55,0.267,0.29,0.029,-0.058,0.044,-0.176,
8.6,0.269,0.292,0.026,-0.059,0.036,-0.209,
8.65,0.27,0.293,0.024,-0.068,0.023,-0.229,
8.7,0.271,0.294,0.02,-0.086,0.011,-0.222,
8.75,0.272,0.294,0.015,-0.104,0.001,-0.218,
8.8,0.273,0.294,0.009,-0.111,-0.01,-0.217,
8.85,0.273,0.293,0.003,-0.11,-0.021,-0.209,
8.9,0.273,0.292,-0.002,-0.106,-0.032,-0.183,
8.95,0.273,0.29,-0.008,-0.093,-0.039,-0.156,
9.0,0.272,0.288,-0.012,-0.079,-0.046,-0.153,
9.05,0.271,0.286,-0.015,-0.079,-0.055,-0.137,
9.1,0.271,0.282,-0.019,-0.082,-0.062,-0.092,
9.15,0.27,0.279,-0.024,-0.068,-0.064,-0.046,
9.2,0.268,0.276,-0.026,-0.051,-0.065,-0.019,
9.25,0.267,0.273,-0.028,-0.049,-0.066,-0.009,
9.3,0.265,0.269,-0.031,-0.039,-0.066,0.005,
9.35,0.264,0.266,-0.032,-0.023,-0.066,0.035,
9.4,0.262,0.263,-0.033,-0.011,-0.063,0.072,
9.45,0.261,0.26,-0.034,0.012,-0.059,0.114,
9.5,0.259,0.257,-0.032,0.041,-0.052,0.161,
9.55,0.257,0.254,-0.029,0.057,-0.042,0.194,
9.6,0.256,0.252,-0.027,0.07,-0.031,0.204,
9.65,0.255,0.251,-0.022,0.076,-0.021,0.196,
9.7,0.253,0.25,-0.018,0.068,-0.012,0.189,
9.75,0.253,0.25,-0.016,0.064,-0.002,0.187,
9.8,0.252,0.25,-0.013,0.084,0.006,0.197,
9.85,0.251,0.251,-0.007,0.104,0.017,0.215,
9.9,0.251,0.252,-0.001,0.096,0.029,0.205,
9.95,0.251,0.254,0.002,0.088,0.038,0.168,
10.0,0.251,0.256,0.007,0.088,0.046,0.134,
10.05,0.252,0.258,0.012,0.082,0.051,0.106,
10.1,0.253,0.261,0.015,0.074,0.056,0.084,
10.15,0.253,0.264,0.019,0.066,0.06,0.056,
10.2,0.255,0.267,0.022,0.055,0.061,0.035,
10.25,0.256,0.27,0.025,0.037,0.064,0.011,
10.3,0.257,0.274,0.026,0.023,0.064,-0.034,
10.35,0.258,0.276,0.026,0.024,0.06,-0.071,
10.4,0.26,0.28,0.028,0.027,0.056,-0.094,
10.45,0.261,0.282,0.03,0.014,0.05,-0.104,
10.5,0.263,0.285,0.03,-0.013,0.045,-0.108,
10.55,0.264,0.287,0.028,-0.032,0.04,-0.125,
10.6,0.265,0.289,0.027,-0.046,0.033,-0.158,
10.65,0.267,0.29,0.024,-0.061,0.024,-0.185,
10.7,0.268,0.291,0.02,-0.062,0.014,-0.203,
10.75,0.269,0.292,0.017,-0.062,0.003,-0.203,
10.8,0.27,0.291,0.014,-0.075,-0.007,-0.188,
10.85,0.27,0.291,0.01,-0.09,-0.016,-0.175,
10.9,0.271,0.29,0.004,-0.088,-0.024,-0.156,
10.95,0.271,0.288,0.0,-0.077,-0.031,-0.14,
11.0,0.271,0.287,-0.003,-0.077,-0.038,-0.131,
11.05,0.27,0.285,-0.007,-0.082,-0.045,-0.111,
11.1,0.27,0.282,-0.011,-0.075,-0.049,-0.088,
11.15,0.269,0.28,-0.015,-0.06,-0.053,-0.078,
11.2,0.268,0.277,-0.017,-0.05,-0.058,-0.056,
11.25,0.268,0.274,-0.019,-0.05,-0.059,-0.018,
11.3,0.267,0.271,-0.022,-0.047,-0.059,0.009,
11.35,0.265,0.268,-0.025,-0.03,-0.059,0.04,
11.4,0.264,0.265,-0.025,-0.01,-0.055,0.08,
11.45,0.263,0.262,-0.025,0.003,-0.05,0.106,
11.5,0.261,0.26,-0.025,0.006,-0.044,0.117,
11.55,0.26,0.258,-0.025,0.008,-0.038,0.121,
11.6,0.259,0.256,-0.025,0.031,-0.032,0.122,
11.65,0.258,0.255,-0.022,0.056,-0.027,0.145,
11.7,0.257,0.253,-0.017,0.046,-0.018,0.18,
11.75,0.256,0.253,-0.016,0.024,-0.008,0.191,
11.8,0.255,0.252,-0.017,0.035,0.002,0.186,
11.85,0.254,0.253,-0.014,0.07,0.011,0.171,
11.9,0.254,0.254,-0.009,0.09,0.019,0.154,
11.95,0.253,0.255,-0.004,0.087,0.027,0.141,
12.0,0.253,0.256,-0.0,0.079,0.033,0.133,
12.05,0.253,0.258,0.004,0.075,0.039,0.135,
12.1,0.254,0.26,0.007,0.072,0.048,0.113,
12.15,0.254,0.263,0.011,0.061,0.052,0.066,
12.2,0.255,0.265,0.014,0.04,0.053,0.032,
12.25,0.256,0.268,0.014,0.041,0.054,0.01,
12.3,0.256,0.271,0.017,0.054,0.054,-0.011,
12.35,0.257,0.274,0.021,0.042,0.053,-0.031,
12.4,0.258,0.276,0.022,0.021,0.052,-0.06,
12.45,0.259,0.279,0.022,0.009,0.047,-0.09,
12.5,0.261,0.281,0.023,0.003,0.042,-0.104,
12.55,0.262,0.283,0.023,-0.009,0.037,-0.117,
12.6,0.263,0.285,0.022,-0.027,0.031,-0.137,
12.65,0.264,0.286,0.02,-0.04,0.023,-0.157,
12.7,0.265,0.287,0.018,-0.046,0.015,-0.171,
12.75,0.266,0.288,0.015,-0.046,0.005,-0.159,
12.8,0.267,0.288,0.013,-0.05,-0.002,-0.133,
12.85,0.267,0.287,0.01,-0.054,-0.007,-0.133,
12.9,0.268,0.287,0.008,-0.054,-0.014,-0.151,
12.95,0.268,0.286,0.006,-0.063,-0.023,-0.149,
13.0,0.268,0.285,0.001,-0.073,-0.03,-0.126,
13.05,0.268,0.283,-0.003,-0.06,-0.036,-0.094,
13.1,0.268,0.281,-0.004,-0.049,-0.039,-0.075,
13.15,0.268,0.279,-0.007,-0.053,-0.043,-0.069,
13.2,0.267,0.277,-0.01,-0.052,-0.047,-0.042,
13.25,0.267,0.274,-0.013,-0.041,-0.047,-0.023,
13.3,0.266,0.272,-0.014,-0.031,-0.049,-0.011,
13.35,0.265,0.269,-0.016,-0.029,-0.049,0.025,
13.4,0.264,0.267,-0.017,-0.022,-0.046,0.05,
13.45,0.263,0.265,-0.018,-0.009,-0.043,0.06,
13.5,0.262,0.263,-0.018,0.006,-0.041,0.086,
13.55,0.262,0.261,-0.017,0.007,-0.035,0.11,
13.6,0.261,0.259,-0.017,0.004,-0.028,0.115,
13.65,0.26,0.258,-0.017,0.021,-0.024,0.13,
13.7,0.259,0.257,-0.015,0.041,-0.016,0.15,
13.75,0.258,0.256,-0.012,0.045,-0.008,0.162,
13.8,0.258,0.256,-0.01,0.041,0.0,0.171,
13.85,0.257,0.256,-0.008,0.038,0.009,0.168,
13.9,0.257,0.257,-0.007,0.037,0.018,0.14,
13.95,0.257,0.258,-0.004,0.034,0.024,0.096,
14.0,0.256,0.259,-0.004,0.039,0.026,0.085,
14.05,0.256,0.261,-0.001,0.051,0.032,0.089,
14.1,0.256,0.263,0.003,0.041,0.036,0.078,
14.15,0.257,0.264,0.003,0.034,0.04,0.058,
14.2,0.256,0.267,0.005,0.047,0.042,0.033,
14.25,0.257,0.269,0.009,0.043,0.042,0.021,
14.3,0.257,0.271,0.01,0.028,0.045,0.003,
14.35,0.258,0.273,0.01,0.032,0.044,-0.027,
14.4,0.258,0.275,0.013,0.034,0.041,-0.042,
14.45,0.259,0.277,0.015,0.019,0.04,-0.059,
14.5,0.26,0.279,0.015,0.001,0.036,-0.087,
14.55,0.261,0.281,0.014,-0.006,0.031,-0.111,
14.6,0.261,0.282,0.014,-0.005,0.025,-0.133,
14.65,0.262,0.283,0.014,-0.014,0.016,-0.138,
14.7,0.263,0.284,0.013,-0.021,0.01,-0.131,
14.75,0.263,0.284,0.012,-0.022,0.004,-0.125,
14.8,0.264,0.284,0.01,-0.024,-0.002,-0.123,
14.85,0.264,0.284,0.01,-0.03,-0.009,-0.116,
14.9,0.265,0.283,0.007,-0.039,-0.013,-0.114,
14.95,0.265,0.283,0.006,-0.051,-0.02,-0.113,
15.0,0.266,0.281,0.003,-0.072,-0.026,-0.089,
15.05,0.265,0.28,-0.002,-0.072,-0.029,-0.065,
15.1,0.265,0.278,-0.004,-0.06,-0.032,-0.051,
15.15,0.265,0.277,-0.012,0.016,-0.034,-0.046,
15.2,0.263,0.275,-0.003,0.089,-0.037,-0.036,
15.25,0.265,0.273,0.006,0.002,-0.038,-0.009,
15.3,0.265,0.271,-0.003,-0.08,-0.038,0.017,
15.35,0.264,0.269,-0.008,-0.062,-0.036,0.032,
15.4,0.264,0.268,-0.01,-0.028,-0.034,0.042,
15.45,0.263,0.266,-0.009,-0.011,-0.032,0.054,
15.5,0.263,0.264,-0.01,-0.011,-0.029,0.066,
15.55,0.262,0.263,-0.011,-0.003,-0.025,0.072,
15.6,0.262,0.262,-0.011,0.005,-0.022,0.089,
15.65,0.261,0.261,-0.01,0.008,-0.017,0.113,
15.7,0.261,0.26,-0.01,0.013,-0.01,0.116,
15.75,0.26,0.26,-0.009,0.017,-0.005,0.111,
15.8,0.26,0.26,-0.008,0.02,0.001,0.108,
15.85,0.259,0.26,-0.007,0.025,0.006,0.109,
15.9,0.259,0.26,-0.006,0.026,0.012,0.112,
15.95,0.259,0.261,-0.005,0.032,0.018,0.102,
16.0,0.259,0.262,-0.003,0.042,0.022,0.094,
16.05,0.259,0.263,0.0,0.037,0.028,0.08,
16.1,0.259,0.265,0.002,0.024,0.03,0.058,
16.15,0.259,0.266,0.002,0.019,0.032,0.052,
16.2,0.259,0.268,0.003,0.018,0.036,0.037,
16.25,0.259,0.27,0.004,0.014,0.037,0.006,
16.3,0.259,0.272,0.004,0.016,0.036,-0.016,
16.35,0.259,0.274,0.006,0.023,0.035,-0.031,
16.4,0.26,0.275,0.008,0.014,0.032,-0.035,
16.45,0.26,0.277,0.008,-0.005,0.032,-0.042,
16.5,0.261,0.279,0.006,-0.007,0.029,-0.072,
16.55,0.261,0.28,0.006,0.007,0.024,-0.097,
16.6,0.261,0.281,0.008,0.011,0.019,-0.113,
16.65,0.262,0.282,0.007,0.007,0.012,-0.112,
16.7,0.262,0.282,0.008,0.001,0.008,-0.104,
16.75,0.263,0.283,0.008,-0.013,0.003,-0.111,
16.8,0.263,0.282,0.007,-0.023,-0.004,-0.106,
16.85,0.263,0.282,0.005,-0.025,-0.008,-0.1,
16.9,0.263,0.282,0.004,-0.019,-0.014,-0.09,
16.95,0.264,0.281,0.003,-0.016,-0.017,-0.074,
17.0,0.264,0.28,0.003,-0.022,-0.021,-0.067,
17.05,0.264,0.279,0.001,-0.03,-0.024,-0.056,
17.1,0.264,0.277,-0.001,-0.027,-0.026,-0.049,
17.15,0.264,0.276,-0.002,-0.017,-0.029,-0.052,
17.2,0.264,0.275,-0.002,-0.016,-0.032,-0.037,
17.25,0.264,0.273,-0.003,-0.016,-0.033,-0.003,
17.3,0.263,0.271,-0.004,-0.017,-0.032,0.015,
17.35,0.263,0.27,-0.005,-0.018,-0.032,0.026,
17.4,0.263,0.268,-0.006,-0.018,-0.029,0.039,
17.45,0.263,0.267,-0.007,-0.014,-0.027,0.047,
17.5,0.262,0.265,-0.008,0.001,-0.025,0.06,
17.55,0.262,0.264,-0.007,0.016,-0.021,0.071,
17.6,0.262,0.263,-0.005,0.018,-0.018,0.083,
17.65,0.261,0.262,-0.004,0.008,-0.013,0.097,
17.7,0.261,0.262,-0.005,0.003,-0.007,0.092,
17.75,0.261,0.262,-0.005,0.009,-0.004,0.087,
17.8,0.261,0.261,-0.004,0.016,0.001,0.097,
17.85,0.261,0.262,-0.003,0.021,0.007,0.09,
17.9,0.26,0.262,-0.002,0.027,0.01,0.085,
17.95,0.26,0.263,-0.0,0.025,0.014,0.089,
18.0,0.26,0.264,0.001,0.017,0.02,0.07,
18.05,0.261,0.265,0.002,0.008,0.021,0.052,
18.1,0.261,0.266,0.002,0.004,0.024,0.048,
18.15,0.261,0.267,0.002,0.007,0.027,0.04,
18.2,0.261,0.268,0.002,0.013,0.028,0.033,
18.25,0.261,0.27,0.003,0.015,0.03,0.022,
18.3,0.261,0.271,0.004,0.006,0.031,0.005,
18.35,0.261,0.273,0.004,-0.002,0.03,-0.013,
18.4,0.261,0.275,0.004,-0.002,0.029,-0.032,
18.45,0.262,0.276,0.004,-0.008,0.028,-0.055,
18.5,0.262,0.277,0.003,-0.007,0.024,-0.074,
18.55,0.262,0.278,0.003,0.003,0.019,-0.065,
18.6,0.262,0.279,0.004,-0.002,0.017,-0.056,
18.65,0.262,0.28,0.003,-0.017,0.015,-0.072,
18.7,0.262,0.281,0.001,-0.019,0.011,-0.103,
18.75,0.262,0.281,0.001,-0.021,0.004,-0.128,
18.8,0.263,0.281,0.0,-0.035,-0.004,-0.113,
18.85,0.263,0.281,-0.003,-0.03,-0.008,-0.078,
18.9,0.262,0.28,-0.004,-0.005,-0.011,-0.064,
18.95,0.262,0.28,-0.003,0.005,-0.014,-0.065,
19.0,0.262,0.279,-0.003,0.006,-0.017,-0.067,
19.05,0.262,0.278,-0.003,0.013,-0.021,-0.062,
19.1,0.262,0.277,-0.002,0.019,-0.024,-0.043,
19.15,0.262,0.275,-0.0,0.016,-0.025,-0.018,
19.2,0.262,0.274,0.0,0.01,-0.025,-0.008,
19.25,0.262,0.273,0.0,0.006,-0.027,0.008,
19.3,0.262,0.271,0.001,-0.003,-0.024,0.017,
19.35,0.262,0.271,0.0,-0.011,-0.024,0.01,
19.4,0.262,0.269,-0.001,-0.008,-0.024,0.022,
19.45,0.262,0.268,-0.001,-0.004,-0.022,0.03,
19.5,0.262,0.267,-0.001,-0.0,-0.021,0.033,
19.55,0.261,0.266,-0.001,0.011,-0.019,0.055,
19.6,0.261,0.265,0.0,0.016,-0.016,0.084,
19.65,0.261,0.264,0.001,0.01,-0.01,0.089,
19.7,0.262,0.264,0.001,-0.001,-0.005,0.067,
19.75,0.262,0.264,0.0,-0.003,-0.004,0.061,
19.8,0.262,0.264,0.0,0.006,-0.001,0.081,
19.85,0.262,0.264,0.001,0.009,0.005,0.091,
19.9,0.262,0.264,0.002,0.007,0.01,0.08,
19.95,0.262,0.265,0.002,0.005,0.013,0.059,
20.0,0.262,0.265,0.003,-0.005,0.015,0.041,
20.05,0.262,0.266,0.002,-0.015,0.017,0.032,
20.1,0.262,0.267,0.0,-0.013,0.018,0.032,
20.15,0.262,0.268,0.0,-0.007,0.02,0.034,
20.2,0.262,0.269,0.0,-0.003,0.022,0.027,
20.25,0.262,0.27,0.0,-0.003,0.022,0.027,
20.3,0.262,0.271,-0.0,-0.006,0.025,0.01,
20.35,0.262,0.273,-0.0,-0.012,0.024,-0.026,
20.4,0.262,0.274,-0.002,-0.012,0.021,-0.035,
20.45,0.262,0.275,-0.002,-0.001,0.021,-0.041,
20.5,0.262,0.276,-0.001,0.003,0.018,-0.058,
20.55,0.262,0.277,-0.002,-0.001,0.014,-0.055,
20.6,0.262,0.277,-0.002,0.007,0.012,-0.046,
20.65,0.262,0.278,-0.0,0.002,0.01,-0.057,
20.7,0.262,0.279,-0.001,-0.007,0.006,-0.068,
20.75,0.261,0.279,-0.002,0.005,0.003,-0.071,
20.8,0.261,0.279,-0.001,0.011,-0.001,-0.081,
20.85,0.261,0.279,-0.0,0.005,-0.005,-0.084,
20.9,0.261,0.278,-0.0,0.0,-0.01,-0.074,
20.95,0.261,0.277,-0.001,0.006,-0.013,-0.051,
21.0,0.261,0.277,0.0,0.016,-0.015,-0.028,
21.05,0.261,0.276,0.001,0.017,-0.015,-0.014,
21.1,0.261,0.275,0.002,0.01,-0.016,-0.013,
21.15,0.262,0.274,0.003,-0.006,-0.017,-0.014,
21.2,0.262,0.274,0.002,-0.028,-0.017,-0.019,
21.25,0.262,0.273,-0.001,-0.03,-0.019,-0.012,
21.3,0.262,0.272,-0.003,-0.0,-0.019,0.013,
21.35,0.261,0.271,-0.0,0.02,-0.017,0.019,
21.4,0.262,0.27,0.001,0.006,-0.016,0.009,
21.45,0.262,0.269,-0.0,-0.002,-0.017,0.02,
21.5,0.261,0.268,-0.0,0.012,-0.015,0.044,
21.55,0.262,0.268,0.002,0.01,-0.012,0.057,
21.6,0.262,0.267,0.001,-0.006,-0.009,0.057,
21.65,0.262,0.267,0.0,-0.012,-0.006,0.047,
21.7,0.262,0.267,0.0,-0.012,-0.004,0.043,
21.75,0.262,0.266,-0.0,-0.013,-0.002,0.047,
21.8,0.262,0.266,-0.002,-0.009,0.0,0.048,
21.85,0.262,0.266,-0.002,0.008,0.003,0.049,
21.9,0.261,0.267,-0.0,0.017,0.005,0.048,
21.95,0.262,0.267,0.001,0.004,0.008,0.049,
22.0,0.262,0.267,0.0,-0.011,0.011,0.041,
22.05,0.262,0.268,-0.001,-0.018,0.012,0.029,
22.1,0.262,0.269,-0.002,-0.01,0.013,0.029,
22.15,0.261,0.269,-0.002,0.013,0.015,0.026,
22.2,0.261,0.27,-0.0,0.021,0.016,0.01,
22.25,0.261,0.271,0.001,0.011,0.016,-0.001,
22.3,0.261,0.272,0.0,0.003,0.016,-0.001,
22.35,0.261,0.273,0.0,0.005,0.016,0.0,
22.4,0.261,0.273,0.001,0.002,0.016,-0.004,
22.45,0.261,0.274,0.001,-0.007,0.016,-0.025,
22.5,0.262,0.275,0.0,-0.008,0.014,-0.056,
