t,p1,p2,v1,a1,v2,a2,
4.65,0.186,0.331,-0.192,1.544,0.127,-0.554,
4.7,0.179,0.336,-0.087,1.481,0.099,-0.6,
4.75,0.18,0.341,-0.02,0.938,0.068,-0.64,
4.8,0.179,0.343,0.004,0.393,0.034,-0.649,
4.85,0.18,0.344,0.009,0.035,0.002,-0.641,
4.9,0.181,0.343,-0.002,-0.102,-0.03,-0.636,
4.95,0.18,0.341,-0.01,-0.029,-0.062,-0.626,
5.0,0.179,0.337,-0.006,0.101,-0.094,-0.588,
5.05,0.179,0.332,0.001,0.248,-0.121,-0.534,
5.1,0.179,0.325,0.014,0.532,-0.147,-0.478,
5.15,0.18,0.317,0.041,1.058,-0.17,-0.399,
5.2,0.181,0.308,0.116,1.575,-0.187,-0.311,
5.25,0.19,0.298,0.228,1.501,-0.201,-0.231,
5.3,0.206,0.287,0.292,0.924,-0.21,-0.156,
5.35,0.221,0.277,0.313,0.428,-0.217,-0.075,
5.4,0.238,0.266,0.322,0.153,-0.219,0.034,
5.45,0.254,0.255,0.325,-0.012,-0.214,0.152,
5.5,0.27,0.244,0.321,-0.149,-0.202,0.24,
5.55,0.286,0.234,0.309,-0.272,-0.189,0.313,
5.6,0.301,0.225,0.294,-0.391,-0.172,0.399,
5.65,0.316,0.217,0.27,-0.512,-0.149,0.481,
5.7,0.329,0.21,0.242,-0.615,-0.123,0.549,
5.75,0.34,0.204,0.208,-0.699,-0.094,0.607,
5.8,0.35,0.201,0.171,-0.763,-0.062,0.642,
5.85,0.357,0.198,0.132,-0.824,-0.029,0.664,
5.9,0.363,0.198,0.088,-0.878,0.006,0.651,
5.95,0.366,0.199,0.043,-0.907,0.038,0.604,
6.0,0.367,0.202,-0.003,-0.912,0.066,0.57,
6.05,0.366,0.205,-0.049,-0.895,0.094,0.545,
6.1,0.362,0.211,-0.094,-0.861,0.121,0.499,
6.15,0.356,0.218,-0.136,-0.808,0.145,0.436,
6.2,0.348,0.226,-0.175,-0.738,0.165,0.366,
6.25,0.339,0.234,-0.21,-0.651,0.182,0.279,
6.3,0.327,0.244,-0.24,-0.555,0.193,0.189,
6.35,0.315,0.254,-0.266,-0.452,0.201,0.104,
6.4,0.3,0.264,-0.286,-0.345,0.204,0.004,
6.45,0.286,0.275,-0.3,-0.25,0.201,-0.093,
6.5,0.27,0.285,-0.312,-0.135,0.194,-0.175,
6.55,0.254,0.294,-0.315,0.01,0.184,-0.249,
6.6,0.238,0.303,-0.311,0.167,0.169,-0.316,
6.65,0.223,0.311,-0.299,0.384,0.152,-0.378,
6.7,0.209,0.318,-0.282,0.793,0.132,-0.443,
6.75,0.193,0.324,-0.228,1.313,0.107,-0.498,
6.8,0.184,0.329,-0.134,1.472,0.08,-0.521,
6.85,0.181,0.332,-0.056,1.125,0.054,-0.534,
6.9,0.18,0.335,-0.014,0.6,0.028,-0.558,
6.95,0.18,0.335,-0.003,0.184,-0.002,-0.575,
7.0,0.18,0.334,-0.009,0.044,-0.031,-0.565,
7.05,0.179,0.332,-0.006,0.088,-0.059,-0.544,
7.1,0.179,0.329,0.001,0.135,-0.086,-0.52,
7.15,0.179,0.323,0.01,0.181,-0.112,-0.473,
7.2,0.181,0.317,0.015,0.355,-0.134,-0.403,
7.25,0.181,0.31,0.025,0.883,-0.152,-0.324,
7.3,0.18,0.302,0.096,1.479,-0.166,-0.253,
7.35,0.188,0.293,0.205,1.464,-0.177,-0.19,
7.4,0.203,0.284,0.269,0.924,-0.185,-0.119,
7.45,0.217,0.275,0.29,0.453,-0.189,-0.044,
7.5,0.232,0.265,0.302,0.203,-0.19,0.039,
7.55,0.247,0.255,0.308,0.048,-0.186,0.125,
7.6,0.263,0.246,0.307,-0.087,-0.177,0.209,
7.65,0.279,0.238,0.298,-0.21,-0.165,0.299,
7.7,0.293,0.229,0.285,-0.314,-0.147,0.38,
7.75,0.307,0.223,0.267,-0.418,-0.126,0.439,
7.8,0.32,0.217,0.244,-0.534,-0.103,0.491,
7.85,0.332,0.212,0.214,-0.646,-0.076,0.524,
7.9,0.342,0.209,0.178,-0.728,-0.05,0.54,
7.95,0.35,0.207,0.14,-0.782,-0.023,0.562,
8.0,0.356,0.207,0.099,-0.821,0.007,0.573,
8.05,0.36,0.208,0.057,-0.85,0.036,0.551,
8.1,0.362,0.211,0.014,-0.866,0.063,0.507,
8.15,0.361,0.214,-0.03,-0.858,0.087,0.451,
8.2,0.358,0.22,-0.073,-0.829,0.108,0.392,
8.25,0.354,0.225,-0.114,-0.783,0.126,0.349,
8.3,0.347,0.232,-0.152,-0.727,0.143,0.309,
8.35,0.338,0.24,-0.187,-0.659,0.158,0.246,
8.4,0.328,0.248,-0.218,-0.579,0.168,0.168,
8.45,0.316,0.257,-0.245,-0.486,0.175,0.081,
8.5,0.303,0.266,-0.268,-0.374,0.176,-0.009,
8.55,0.289,0.275,-0.283,-0.253,0.174,-0.093,
8.6,0.275,0.283,-0.293,-0.136,0.167,-0.166,
8.65,0.26,0.291,-0.297,-0.014,0.157,-0.23,
8.7,0.245,0.299,-0.294,0.099,0.143,-0.286,
8.75,0.23,0.306,-0.287,0.226,0.128,-0.338,
8.8,0.216,0.312,-0.274,0.441,0.11,-0.395,
8.85,0.203,0.317,-0.253,0.849,0.088,-0.449,
8.9,0.189,0.321,-0.195,1.313,0.064,-0.485,
8.95,0.181,0.323,-0.102,1.376,0.038,-0.493,
9.0,0.18,0.324,-0.032,0.942,0.014,-0.476,
9.05,0.181,0.325,-0.007,0.449,-0.008,-0.471,
9.1,0.18,0.324,0.001,0.162,-0.033,-0.477,
9.15,0.181,0.321,0.004,0.008,-0.057,-0.46,
9.2,0.181,0.318,-0.003,-0.003,-0.08,-0.422,
9.25,0.18,0.313,-0.002,0.134,-0.1,-0.371,
9.3,0.181,0.308,0.005,0.42,-0.117,-0.315,
9.35,0.18,0.301,0.028,0.92,-0.131,-0.261,
9.4,0.181,0.295,0.097,1.363,-0.143,-0.206,
9.45,0.188,0.287,0.19,1.309,-0.153,-0.138,
9.5,0.202,0.279,0.248,0.851,-0.158,-0.06,
9.55,0.215,0.271,0.269,0.449,-0.158,0.015,
9.6,0.229,0.263,0.283,0.228,-0.155,0.079,
9.65,0.243,0.256,0.29,0.087,-0.151,0.147,
9.7,0.258,0.248,0.292,-0.036,-0.141,0.222,
9.75,0.273,0.241,0.286,-0.159,-0.128,0.295,
9.8,0.287,0.235,0.275,-0.267,-0.111,0.362,
9.85,0.3,0.23,0.26,-0.376,-0.091,0.399,
9.9,0.313,0.226,0.238,-0.487,-0.071,0.429,
9.95,0.324,0.223,0.21,-0.581,-0.048,0.459,
10.0,0.334,0.221,0.179,-0.655,-0.024,0.468,
10.05,0.342,0.22,0.144,-0.719,-0.001,0.468,
10.1,0.349,0.221,0.106,-0.764,0.023,0.45,
10.15,0.353,0.223,0.067,-0.79,0.045,0.413,
10.2,0.356,0.226,0.027,-0.808,0.064,0.374,
10.25,0.356,0.229,-0.014,-0.818,0.082,0.348,
10.3,0.354,0.234,-0.056,-0.804,0.1,0.311,
10.35,0.35,0.239,-0.096,-0.758,0.114,0.249,
10.4,0.344,0.245,-0.132,-0.694,0.124,0.193,
10.45,0.337,0.252,-0.165,-0.627,0.133,0.145,
10.5,0.328,0.259,-0.195,-0.558,0.139,0.079,
10.55,0.317,0.266,-0.221,-0.487,0.141,0.018,
10.6,0.306,0.273,-0.245,-0.404,0.14,-0.03,
10.65,0.292,0.28,-0.263,-0.293,0.138,-0.094,
10.7,0.279,0.287,-0.274,-0.183,0.132,-0.172,
10.75,0.265,0.293,-0.281,-0.069,0.121,-0.237,
10.8,0.251,0.299,-0.281,0.045,0.107,-0.277,
10.85,0.237,0.304,-0.275,0.143,0.093,-0.307,
10.9,0.223,0.308,-0.267,0.273,0.077,-0.361,
10.95,0.21,0.312,-0.255,0.547,0.056,-0.412,
11.0,0.197,0.314,-0.221,0.97,0.034,-0.429,
11.05,0.186,0.315,-0.153,1.262,0.013,-0.424,
11.1,0.181,0.315,-0.074,1.132,-0.008,-0.411,
11.15,0.181,0.315,-0.026,0.706,-0.028,-0.403,
11.2,0.179,0.312,-0.008,0.342,-0.049,-0.39,
11.25,0.18,0.31,-0.001,0.153,-0.067,-0.363,
11.3,0.179,0.306,0.003,0.09,-0.086,-0.313,
11.35,0.181,0.301,0.006,0.125,-0.1,-0.248,
11.4,0.18,0.296,0.003,0.421,-0.109,-0.213,
11.45,0.179,0.29,0.038,0.899,-0.121,-0.185,
11.5,0.183,0.283,0.102,1.194,-0.129,-0.137,
11.55,0.189,0.277,0.175,1.126,-0.135,-0.078,
11.6,0.201,0.27,0.228,0.769,-0.137,-0.011,
11.65,0.213,0.263,0.249,0.44,-0.136,0.059,
11.7,0.226,0.256,0.264,0.256,-0.131,0.123,
11.75,0.24,0.25,0.272,0.125,-0.123,0.177,
11.8,0.254,0.244,0.276,0.009,-0.113,0.229,
11.85,0.268,0.238,0.274,-0.107,-0.1,0.281,
11.9,0.281,0.234,0.264,-0.201,-0.084,0.319,
11.95,0.294,0.23,0.254,-0.305,-0.069,0.363,
12.0,0.307,0.227,0.236,-0.439,-0.049,0.412,
12.05,0.318,0.225,0.209,-0.547,-0.027,0.442,
12.1,0.328,0.224,0.179,-0.616,-0.003,0.44,
12.15,0.336,0.225,0.147,-0.67,0.019,0.409,
12.2,0.343,0.226,0.112,-0.716,0.037,0.389,
12.25,0.347,0.228,0.075,-0.754,0.057,0.376,
12.3,0.35,0.232,0.036,-0.773,0.075,0.349,
12.35,0.351,0.236,-0.003,-0.773,0.093,0.304,
12.4,0.35,0.241,-0.042,-0.754,0.107,0.234,
12.45,0.347,0.247,-0.079,-0.719,0.116,0.167,
12.5,0.342,0.253,-0.114,-0.676,0.123,0.119,
12.55,0.335,0.259,-0.147,-0.631,0.128,0.073,
12.6,0.327,0.266,-0.178,-0.57,0.131,0.017,
12.65,0.317,0.272,-0.205,-0.493,0.13,-0.051,
12.7,0.306,0.279,-0.228,-0.404,0.125,-0.113,
12.75,0.294,0.285,-0.246,-0.297,0.117,-0.152,
12.8,0.282,0.291,-0.258,-0.188,0.11,-0.185,
12.85,0.268,0.296,-0.265,-0.078,0.1,-0.234,
12.9,0.255,0.301,-0.265,0.033,0.087,-0.281,
12.95,0.242,0.305,-0.261,0.127,0.071,-0.324,
13.0,0.229,0.308,-0.252,0.215,0.054,-0.358,
13.05,0.216,0.31,-0.239,0.323,0.035,-0.382,
13.1,0.205,0.312,-0.226,0.552,0.015,-0.384,
13.15,0.193,0.312,-0.192,0.909,-0.004,-0.375,
13.2,0.184,0.311,-0.128,1.118,-0.022,-0.369,
13.25,0.18,0.31,-0.064,0.997,-0.041,-0.355,
13.3,0.179,0.307,-0.02,0.675,-0.058,-0.333,
13.35,0.179,0.304,0.006,0.304,-0.075,-0.295,
13.4,0.181,0.299,0.003,0.107,-0.088,-0.256,
13.45,0.179,0.295,0.004,0.19,-0.1,-0.227,
13.5,0.181,0.289,0.012,0.489,-0.112,-0.174,
13.55,0.179,0.283,0.048,0.88,-0.118,-0.11,
13.6,0.184,0.278,0.11,1.061,-0.122,-0.061,
13.65,0.19,0.271,0.168,0.944,-0.124,-0.003,
13.7,0.202,0.265,0.212,0.65,-0.122,0.055,
13.75,0.213,0.259,0.23,0.391,-0.118,0.093,
13.8,0.225,0.253,0.245,0.252,-0.113,0.134,
13.85,0.237,0.247,0.254,0.148,-0.106,0.197,
13.9,0.25,0.243,0.26,0.049,-0.093,0.249,
13.95,0.264,0.238,0.26,-0.072,-0.08,0.285,
14.0,0.277,0.234,0.253,-0.184,-0.065,0.317,
14.05,0.289,0.232,0.241,-0.277,-0.048,0.342,
14.1,0.301,0.23,0.225,-0.373,-0.03,0.362,
14.15,0.312,0.229,0.204,-0.47,-0.011,0.369,
14.2,0.321,0.229,0.177,-0.55,0.007,0.37,
14.25,0.33,0.229,0.148,-0.613,0.026,0.37,
14.3,0.336,0.231,0.116,-0.665,0.044,0.359,
14.35,0.341,0.234,0.081,-0.706,0.063,0.328,
14.4,0.345,0.238,0.044,-0.73,0.079,0.272,
14.45,0.346,0.242,0.007,-0.732,0.09,0.213,
14.5,0.345,0.247,-0.029,-0.716,0.099,0.171,
14.55,0.343,0.252,-0.065,-0.68,0.106,0.141,
14.6,0.339,0.257,-0.098,-0.633,0.113,0.106,
14.65,0.333,0.263,-0.128,-0.6,0.119,0.041,
14.7,0.326,0.269,-0.158,-0.571,0.118,-0.037,
14.75,0.317,0.275,-0.186,-0.507,0.113,-0.082,
14.8,0.307,0.281,-0.21,-0.409,0.109,-0.114,
14.85,0.296,0.286,-0.228,-0.303,0.103,-0.174,
14.9,0.284,0.291,-0.239,-0.208,0.092,-0.234,
14.95,0.272,0.295,-0.248,-0.113,0.078,-0.26,
15.0,0.259,0.299,-0.252,0.002,0.065,-0.267,
15.05,0.246,0.302,-0.248,0.11,0.052,-0.278,
15.1,0.234,0.304,-0.24,0.199,0.038,-0.304,
15.15,0.222,0.306,-0.228,0.298,0.022,-0.335,
15.2,0.211,0.306,-0.21,0.415,0.004,-0.346,
15.25,0.201,0.306,-0.192,0.62,-0.014,-0.33,
15.3,0.191,0.305,-0.149,0.819,-0.03,-0.301,
15.35,0.186,0.303,-0.101,0.838,-0.044,-0.277,
15.4,0.181,0.3,-0.059,0.722,-0.057,-0.265,
15.45,0.181,0.297,-0.026,0.531,-0.071,-0.254,
15.5,0.179,0.293,-0.01,0.415,-0.084,-0.218,
15.55,0.179,0.289,0.011,0.417,-0.093,-0.165,
15.6,0.181,0.284,0.028,0.53,-0.1,-0.119,
15.65,0.182,0.279,0.055,0.799,-0.105,-0.071,
15.7,0.184,0.273,0.114,0.928,-0.108,-0.008,
15.75,0.194,0.268,0.165,0.739,-0.106,0.049,
15.8,0.202,0.263,0.188,0.516,-0.101,0.084,
15.85,0.212,0.258,0.21,0.393,-0.097,0.115,
15.9,0.223,0.253,0.227,0.295,-0.091,0.159,
15.95,0.235,0.249,0.24,0.204,-0.081,0.203,
16.0,0.247,0.245,0.249,0.09,-0.071,0.245,
16.05,0.261,0.241,0.25,-0.048,-0.057,0.292,
16.1,0.273,0.239,0.243,-0.164,-0.04,0.315,
16.15,0.285,0.237,0.232,-0.251,-0.024,0.316,
16.2,0.296,0.236,0.218,-0.336,-0.008,0.312,
16.25,0.307,0.236,0.199,-0.423,0.007,0.303,
16.3,0.316,0.237,0.175,-0.507,0.023,0.283,
16.35,0.324,0.239,0.148,-0.578,0.036,0.258,
16.4,0.331,0.241,0.116,-0.628,0.047,0.248,
16.45,0.336,0.244,0.084,-0.658,0.061,0.235,
16.5,0.34,0.247,0.05,-0.682,0.072,0.206,
16.55,0.341,0.251,0.015,-0.695,0.082,0.168,
16.6,0.341,0.255,-0.02,-0.688,0.089,0.113,
16.65,0.339,0.26,-0.054,-0.665,0.093,0.057,
16.7,0.336,0.265,-0.087,-0.632,0.094,0.016,
16.75,0.33,0.269,-0.118,-0.591,0.094,-0.011,
16.8,0.324,0.274,-0.146,-0.541,0.093,-0.037,
16.85,0.316,0.279,-0.172,-0.476,0.091,-0.081,
16.9,0.306,0.283,-0.195,-0.393,0.086,-0.151,
16.95,0.296,0.287,-0.212,-0.298,0.075,-0.209,
17.0,0.285,0.291,-0.224,-0.212,0.064,-0.232,
17.05,0.274,0.294,-0.233,-0.128,0.052,-0.241,
17.1,0.262,0.296,-0.238,-0.028,0.04,-0.251,
17.15,0.25,0.298,-0.236,0.08,0.027,-0.275,
17.2,0.238,0.299,-0.23,0.186,0.012,-0.292,
17.25,0.226,0.299,-0.217,0.284,-0.004,-0.279,
17.3,0.216,0.298,-0.201,0.377,-0.016,-0.254,
17.35,0.206,0.297,-0.179,0.467,-0.028,-0.244,
17.4,0.198,0.296,-0.158,0.614,-0.04,-0.244,
17.45,0.189,0.293,-0.117,0.738,-0.053,-0.225,
17.5,0.186,0.29,-0.074,0.67,-0.064,-0.183,
17.55,0.183,0.287,-0.05,0.584,-0.072,-0.143,
17.6,0.181,0.283,-0.021,0.589,-0.078,-0.111,
17.65,0.181,0.279,0.01,0.602,-0.082,-0.091,
17.7,0.182,0.275,0.04,0.616,-0.088,-0.058,
17.75,0.185,0.27,0.066,0.704,-0.09,0.008,
17.8,0.188,0.266,0.111,0.757,-0.086,0.062,
17.85,0.196,0.261,0.153,0.618,-0.082,0.089,
17.9,0.204,0.257,0.173,0.46,-0.077,0.11,
17.95,0.213,0.254,0.194,0.37,-0.071,0.135,
18.0,0.224,0.25,0.211,0.286,-0.064,0.17,
18.05,0.235,0.247,0.223,0.201,-0.054,0.204,
18.1,0.246,0.245,0.231,0.103,-0.043,0.229,
18.15,0.258,0.243,0.234,-0.006,-0.032,0.254,
18.2,0.27,0.241,0.231,-0.117,-0.018,0.281,
18.25,0.281,0.241,0.222,-0.213,-0.002,0.289,
18.3,0.292,0.241,0.209,-0.292,0.012,0.278,
18.35,0.302,0.242,0.193,-0.377,0.025,0.26,
18.4,0.312,0.244,0.171,-0.467,0.038,0.233,
18.45,0.32,0.246,0.145,-0.537,0.048,0.208,
18.5,0.326,0.249,0.117,-0.591,0.059,0.181,
18.55,0.331,0.252,0.085,-0.625,0.067,0.139,
18.6,0.335,0.256,0.053,-0.637,0.073,0.098,
18.65,0.337,0.259,0.021,-0.638,0.077,0.064,
18.7,0.337,0.263,-0.01,-0.645,0.079,0.04,
18.75,0.336,0.267,-0.043,-0.649,0.081,0.009,
18.8,0.333,0.271,-0.077,-0.62,0.08,-0.026,
18.85,0.328,0.275,-0.106,-0.575,0.078,-0.062,
18.9,0.322,0.279,-0.134,-0.533,0.074,-0.1,
18.95,0.315,0.283,-0.16,-0.475,0.068,-0.135,
19.0,0.306,0.286,-0.182,-0.389,0.06,-0.159,
19.05,0.296,0.289,-0.199,-0.295,0.052,-0.185,
19.1,0.286,0.292,-0.211,-0.21,0.042,-0.215,
19.15,0.275,0.293,-0.22,-0.128,0.03,-0.239,
19.2,0.264,0.295,-0.224,-0.041,0.018,-0.248,
19.25,0.252,0.295,-0.224,0.055,0.005,-0.244,
19.3,0.241,0.295,-0.219,0.153,-0.007,-0.234,
19.35,0.23,0.294,-0.209,0.238,-0.019,-0.212,
19.4,0.22,0.293,-0.194,0.297,-0.028,-0.193,
19.45,0.211,0.292,-0.178,0.344,-0.038,-0.185,
19.5,0.202,0.289,-0.164,0.479,-0.046,-0.176,
19.55,0.193,0.287,-0.135,0.692,-0.056,-0.158,
19.6,0.188,0.284,-0.09,0.808,-0.063,-0.127,
19.65,0.184,0.281,-0.044,0.735,-0.068,-0.093,
19.7,0.184,0.277,-0.012,0.561,-0.073,-0.047,
19.75,0.184,0.273,0.007,0.476,-0.073,-0.013,
19.8,0.185,0.27,0.026,0.578,-0.073,-0.002,
19.85,0.186,0.266,0.06,0.764,-0.074,0.023,
19.9,0.19,0.262,0.113,0.755,-0.071,0.063,
19.95,0.198,0.259,0.146,0.557,-0.067,0.098,
20.0,0.205,0.255,0.164,0.42,-0.062,0.138,
20.05,0.214,0.252,0.184,0.348,-0.053,0.174,
20.1,0.224,0.25,0.2,0.273,-0.044,0.197,
20.15,0.234,0.248,0.212,0.19,-0.033,0.205,
20.2,0.245,0.247,0.219,0.098,-0.022,0.196,
20.25,0.257,0.246,0.222,-0.004,-0.014,0.201,
20.3,0.268,0.245,0.218,-0.097,-0.003,0.226,
20.35,0.279,0.245,0.211,-0.175,0.01,0.228,
20.4,0.289,0.246,0.201,-0.253,0.02,0.21,
20.45,0.299,0.247,0.187,-0.34,0.03,0.202,
20.5,0.308,0.249,0.167,-0.433,0.041,0.184,
20.55,0.316,0.252,0.143,-0.513,0.049,0.161,
20.6,0.322,0.254,0.115,-0.563,0.057,0.135,
20.65,0.327,0.257,0.086,-0.591,0.063,0.093,
20.7,0.331,0.261,0.056,-0.614,0.066,0.062,
20.75,0.333,0.264,0.024,-0.629,0.069,0.041,
20.8,0.333,0.268,-0.008,-0.627,0.071,-0.002,
20.85,0.332,0.271,-0.039,-0.612,0.069,-0.055,
20.9,0.329,0.275,-0.07,-0.585,0.064,-0.084,
20.95,0.325,0.278,-0.098,-0.547,0.061,-0.106,
21.0,0.319,0.281,-0.125,-0.503,0.054,-0.13,
21.05,0.312,0.283,-0.149,-0.452,0.047,-0.139,
21.1,0.304,0.285,-0.171,-0.378,0.04,-0.143,
21.15,0.295,0.287,-0.188,-0.285,0.033,-0.159,
21.2,0.285,0.289,-0.198,-0.203,0.025,-0.188,
21.25,0.275,0.29,-0.207,-0.133,0.014,-0.207,
21.3,0.265,0.29,-0.213,-0.041,0.003,-0.21,
21.35,0.254,0.29,-0.212,0.071,-0.008,-0.196,
21.4,0.243,0.289,-0.204,0.157,-0.017,-0.172,
21.45,0.233,0.288,-0.195,0.213,-0.025,-0.151,
21.5,0.223,0.287,-0.184,0.274,-0.031,-0.141,
21.55,0.215,0.285,-0.167,0.33,-0.038,-0.138,
21.6,0.207,0.283,-0.149,0.367,-0.046,-0.119,
21.65,0.2,0.28,-0.134,0.464,-0.051,-0.09,
21.7,0.193,0.278,-0.107,0.627,-0.054,-0.074,
21.75,0.189,0.275,-0.067,0.71,-0.059,-0.051,
21.8,0.186,0.272,-0.032,0.714,-0.06,-0.009,
21.85,0.186,0.269,0.004,0.716,-0.059,0.029,
21.9,0.187,0.266,0.039,0.725,-0.057,0.05,
21.95,0.189,0.263,0.08,0.663,-0.054,0.058,
22.0,0.195,0.261,0.11,0.511,-0.051,0.075,
22.05,0.201,0.258,0.128,0.416,-0.048,0.114,
22.1,0.208,0.256,0.148,0.392,-0.04,0.154,
22.15,0.215,0.254,0.167,0.364,-0.03,0.157,
22.2,0.224,0.253,0.186,0.303,-0.024,0.151,
22.25,0.234,0.252,0.199,0.212,-0.017,0.175,
22.3,0.245,0.251,0.207,0.116,-0.006,0.201,
22.35,0.255,0.251,0.211,0.017,0.005,0.195,
22.4,0.266,0.252,0.209,-0.079,0.014,0.173,
22.45,0.276,0.252,0.202,-0.167,0.022,0.152,
