t,p1,p2,v1,a1,v2,a2,
3.5,0.25,0.272,-0.158,0.066,0.001,-0.011,
3.55,0.242,0.272,-0.158,0.192,0.0,-0.017,
3.6,0.233,0.272,-0.138,0.305,-0.001,-0.015,
3.65,0.228,0.272,-0.117,0.248,-0.002,0.001,
3.7,0.222,0.272,-0.117,0.253,-0.001,0.022,
3.75,0.216,0.272,-0.101,0.408,0.002,0.016,
3.8,0.212,0.272,-0.072,0.495,0.001,-0.005,
3.85,0.209,0.272,-0.046,0.492,0.0,-0.012,
3.9,0.207,0.272,-0.023,0.475,-0.0,-0.008,
3.95,0.206,0.272,0.0,0.469,-0.001,0.004,
4.0,0.207,0.272,0.025,0.454,0.0,0.011,
4.05,0.209,0.272,0.045,0.463,0.002,-0.003,
4.1,0.211,0.273,0.069,0.503,0.0,-0.017,
4.15,0.216,0.272,0.096,0.505,-0.002,-0.003,
4.2,0.221,0.272,0.126,0.391,-0.0,0.012,
4.25,0.229,0.272,0.139,0.208,0.0,0.011,
4.3,0.235,0.272,0.14,0.127,0.002,-0.007,
4.35,0.243,0.273,0.148,0.125,-0.0,-0.023,
4.4,0.25,0.272,0.155,0.087,-0.003,-0.006,
4.45,0.258,0.272,0.159,0.01,-0.001,0.011,
4.5,0.266,0.272,0.156,-0.07,-0.0,0.006,
4.55,0.274,0.272,0.15,-0.127,-0.0,-0.002,
4.6,0.281,0.272,0.143,-0.166,-0.001,-0.007,
4.65,0.288,0.272,0.135,-0.221,-0.002,0.003,
4.7,0.295,0.272,0.122,-0.291,-0.0,0.014,
4.75,0.301,0.272,0.105,-0.347,0.001,0.005,
4.8,0.306,0.272,0.086,-0.39,0.0,-0.006,
4.85,0.31,0.272,0.066,-0.432,-0.0,-0.007,
4.9,0.312,0.272,0.043,-0.459,-0.001,0.001,
4.95,0.314,0.272,0.019,-0.467,-0.001,0.016,
5.0,0.314,0.272,-0.005,-0.461,0.002,0.011,
5.05,0.313,0.272,-0.027,-0.448,0.001,-0.006,
5.1,0.311,0.272,-0.05,-0.429,-0.0,-0.003,
5.15,0.308,0.272,-0.071,-0.395,0.001,-0.0,
5.2,0.304,0.272,-0.09,-0.349,0.001,-0.01,
5.25,0.299,0.272,-0.106,-0.305,-0.001,-0.007,
5.3,0.294,0.272,-0.12,-0.265,-0.001,0.008,
5.35,0.287,0.272,-0.133,-0.219,0.001,0.011,
5.4,0.28,0.272,-0.142,-0.159,0.001,0.001,
5.45,0.273,0.272,-0.148,-0.099,0.0,-0.005,
5.5,0.265,0.272,-0.152,-0.046,0.0,-0.004,
5.55,0.258,0.272,-0.153,0.003,0.001,-0.009,
5.6,0.25,0.272,-0.151,0.05,-0.001,-0.007,
5.65,0.242,0.272,-0.147,0.092,-0.001,0.008,
5.7,0.235,0.272,-0.145,0.189,0.0,0.015,
5.75,0.227,0.272,-0.132,0.346,0.002,0.002,
5.8,0.222,0.273,-0.106,0.418,0.0,-0.013,
5.85,0.217,0.272,-0.086,0.407,-0.001,-0.009,
5.9,0.213,0.272,-0.067,0.425,-0.0,-0.009,
5.95,0.21,0.272,-0.045,0.466,-0.002,-0.004,
6.0,0.209,0.272,-0.019,0.475,-0.001,0.012,
6.05,0.208,0.272,0.004,0.453,0.0,0.008,
6.1,0.209,0.272,0.026,0.431,0.0,-0.005,
6.15,0.211,0.272,0.047,0.41,-0.0,-0.012,
6.2,0.214,0.272,0.067,0.386,-0.002,-0.009,
6.25,0.218,0.272,0.085,0.382,-0.002,0.007,
6.3,0.222,0.272,0.105,0.389,-0.0,0.016,
6.35,0.228,0.272,0.124,0.376,0.001,0.006,
6.4,0.234,0.272,0.147,0.278,0.0,-0.005,
6.45,0.244,0.272,0.157,0.101,-0.001,-0.003,
6.5,0.251,0.272,0.152,0.0,0.0,-0.006,
6.55,0.258,0.272,0.153,-0.024,-0.001,-0.009,
6.6,0.266,0.272,0.152,-0.082,-0.002,0.007,
6.65,0.274,0.272,0.145,-0.15,0.0,0.01,
6.7,0.281,0.272,0.136,-0.195,-0.0,-0.001,
6.75,0.287,0.272,0.125,-0.237,-0.001,0.001,
6.8,0.293,0.272,0.112,-0.282,0.0,-0.003,
6.85,0.299,0.272,0.097,-0.324,-0.001,-0.004,
6.9,0.303,0.271,0.08,-0.364,-0.001,0.007,
6.95,0.307,0.272,0.061,-0.401,0.0,0.005,
7.0,0.309,0.272,0.039,-0.426,0.0,-0.0,
7.05,0.311,0.272,0.017,-0.434,-0.0,0.007,
7.1,0.311,0.271,-0.005,-0.429,0.001,0.012,
7.15,0.31,0.272,-0.026,-0.419,0.001,0.008,
7.2,0.309,0.272,-0.046,-0.407,0.001,0.01,
7.25,0.306,0.272,-0.067,-0.379,0.003,0.006,
7.3,0.302,0.272,-0.085,-0.34,0.003,-0.012,
7.35,0.297,0.272,-0.101,-0.302,0.001,-0.023,
7.4,0.292,0.272,-0.115,-0.256,-0.001,-0.008,
7.45,0.285,0.272,-0.127,-0.199,0.0,0.012,
7.5,0.279,0.272,-0.136,-0.14,0.002,0.003,
7.55,0.272,0.272,-0.14,-0.101,0.0,-0.01,
7.6,0.265,0.272,-0.144,-0.084,-0.0,-0.009,
7.65,0.257,0.272,-0.148,-0.06,-0.001,0.0,
7.7,0.25,0.272,-0.155,0.049,0.0,0.009,
7.75,0.241,0.272,-0.148,0.245,0.001,0.002,
7.8,0.234,0.272,-0.126,0.362,0.0,-0.007,
7.85,0.229,0.272,-0.107,0.371,-0.0,-0.008,
7.9,0.223,0.272,-0.085,0.298,-0.001,-0.001,
7.95,0.221,0.272,-0.078,0.242,-0.0,0.005,
8.0,0.216,0.272,-0.07,0.349,-0.0,0.004,
8.05,0.213,0.272,-0.043,0.451,0.0,0.004,
8.1,0.212,0.272,-0.019,0.462,0.0,0.003,
8.15,0.211,0.272,0.004,0.447,0.001,-0.004,
8.2,0.212,0.272,0.025,0.428,-0.0,-0.01,
8.25,0.214,0.272,0.046,0.436,-0.001,0.005,
8.3,0.217,0.272,0.069,0.446,0.001,0.013,
8.35,0.221,0.272,0.091,0.429,0.001,0.001,
8.4,0.226,0.272,0.116,0.333,0.0,-0.005,
8.45,0.233,0.272,0.128,0.177,0.0,-0.004,
8.5,0.239,0.272,0.129,0.1,0.0,-0.003,
8.55,0.245,0.272,0.134,0.088,-0.0,-0.005,
8.6,0.252,0.272,0.14,0.05,-0.0,-0.007,
8.65,0.26,0.272,0.141,-0.01,-0.001,-0.002,
8.7,0.267,0.272,0.138,-0.058,-0.001,0.006,
8.75,0.273,0.272,0.134,-0.099,0.0,0.0,
8.8,0.28,0.272,0.129,-0.154,-0.0,-0.013,
8.85,0.286,0.272,0.119,-0.211,-0.002,-0.005,
8.9,0.292,0.272,0.107,-0.264,-0.001,0.012,
8.95,0.297,0.272,0.093,-0.316,-0.0,0.016,
9.0,0.301,0.272,0.075,-0.357,0.001,0.006,
9.05,0.305,0.272,0.056,-0.384,0.0,-0.004,
9.1,0.307,0.272,0.037,-0.408,0.0,-0.006,
9.15,0.309,0.272,0.015,-0.423,-0.0,-0.005,
9.2,0.309,0.272,-0.006,-0.419,-0.001,0.003,
9.25,0.308,0.272,-0.027,-0.402,0.0,0.011,
9.3,0.306,0.272,-0.047,-0.375,0.001,0.005,
9.35,0.303,0.272,-0.065,-0.344,0.0,-0.001,
9.4,0.299,0.272,-0.081,-0.318,0.001,-0.005,
9.45,0.295,0.272,-0.097,-0.279,-0.0,-0.002,
9.5,0.289,0.272,-0.109,-0.231,0.0,0.006,
9.55,0.284,0.272,-0.12,-0.191,0.001,-0.007,
9.6,0.277,0.272,-0.129,-0.144,-0.001,-0.014,
9.65,0.271,0.272,-0.135,-0.091,-0.001,0.001,
9.7,0.264,0.272,-0.138,-0.045,-0.001,0.019,
9.75,0.257,0.272,-0.138,-0.008,0.001,0.023,
9.8,0.25,0.272,-0.138,0.025,0.003,0.006,
9.85,0.244,0.272,-0.139,0.112,0.002,-0.016,
9.9,0.236,0.272,-0.13,0.254,-0.0,-0.014,
9.95,0.23,0.272,-0.11,0.331,-0.0,0.007,
10.0,0.225,0.272,-0.094,0.349,0.002,0.006,
10.05,0.221,0.272,-0.076,0.376,0.001,-0.014,
10.1,0.217,0.272,-0.056,0.401,-0.0,-0.023,
10.15,0.215,0.272,-0.035,0.417,-0.002,-0.012,
10.2,0.214,0.272,-0.013,0.41,-0.002,0.003,
10.25,0.214,0.272,0.006,0.391,-0.001,0.001,
10.3,0.214,0.272,0.025,0.384,-0.001,-0.002,
10.35,0.216,0.272,0.044,0.378,-0.002,0.002,
10.4,0.219,0.272,0.064,0.354,-0.001,0.007,
10.45,0.223,0.272,0.08,0.323,-0.0,0.005,
10.5,0.227,0.272,0.095,0.306,-0.0,-0.001,
10.55,0.232,0.272,0.11,0.301,-0.001,0.001,
10.6,0.238,0.272,0.125,0.299,-0.001,0.011,
10.65,0.244,0.272,0.145,0.2,0.001,0.011,
10.7,0.253,0.272,0.15,0.006,0.0,0.001,
10.75,0.26,0.272,0.141,-0.105,0.001,-0.009,
10.8,0.267,0.272,0.135,-0.121,-0.0,-0.018,
10.85,0.273,0.272,0.129,-0.135,-0.002,-0.005,
10.9,0.28,0.272,0.122,-0.17,-0.001,0.016,
10.95,0.286,0.271,0.113,-0.221,0.0,0.021,
11.0,0.291,0.272,0.101,-0.28,0.002,0.004,
11.05,0.296,0.272,0.084,-0.33,0.001,-0.02,
11.1,0.3,0.272,0.066,-0.34,-0.001,-0.024,
11.15,0.302,0.272,0.05,-0.336,-0.002,-0.006,
11.2,0.305,0.271,0.034,-0.36,-0.002,0.011,
11.25,0.306,0.271,0.014,-0.386,-0.0,0.013,
11.3,0.306,0.271,-0.006,-0.388,0.0,0.008,
11.35,0.305,0.271,-0.026,-0.375,0.0,0.003,
11.4,0.304,0.271,-0.044,-0.354,0.001,-0.004,
11.45,0.301,0.272,-0.061,-0.327,-0.001,-0.0,
11.5,0.297,0.271,-0.077,-0.296,-0.0,0.017,
11.55,0.293,0.271,-0.091,-0.257,0.002,0.015,
11.6,0.288,0.272,-0.103,-0.218,0.002,-0.008,
11.65,0.283,0.272,-0.113,-0.183,0.0,-0.017,
11.7,0.277,0.272,-0.121,-0.142,-0.001,-0.002,
11.75,0.271,0.272,-0.127,-0.09,0.0,0.014,
11.8,0.264,0.272,-0.131,-0.025,0.002,0.016,
11.85,0.257,0.272,-0.13,0.047,0.003,0.003,
11.9,0.251,0.272,-0.126,0.11,0.002,-0.011,
11.95,0.245,0.272,-0.118,0.145,0.001,-0.017,
12.0,0.239,0.272,-0.11,0.153,-0.0,-0.011,
12.05,0.234,0.272,-0.102,0.153,-0.0,-0.001,
12.1,0.229,0.272,-0.098,0.226,0.0,-0.005,
12.15,0.223,0.272,-0.083,0.378,-0.001,0.004,
12.2,0.22,0.272,-0.057,0.473,0.0,0.021,
12.25,0.218,0.272,-0.032,0.494,0.002,0.014,
12.3,0.217,0.272,-0.007,0.476,0.002,0.0,
12.35,0.217,0.272,0.019,0.378,0.002,-0.009,
12.4,0.22,0.272,0.034,0.234,0.001,-0.017,
12.45,0.221,0.272,0.033,0.267,-0.0,-0.019,
12.5,0.222,0.272,0.052,0.449,-0.002,-0.004,
12.55,0.225,0.272,0.089,0.439,-0.0,0.006,
12.6,0.232,0.272,0.106,0.247,0.0,-0.007,
12.65,0.237,0.272,0.108,0.132,-0.001,-0.015,
12.7,0.242,0.272,0.114,0.113,-0.002,-0.003,
12.75,0.248,0.272,0.12,0.104,-0.002,0.011,
12.8,0.254,0.272,0.126,0.07,-0.001,0.014,
12.85,0.261,0.272,0.128,0.006,-0.0,0.016,
12.9,0.267,0.272,0.126,-0.06,0.002,0.008,
12.95,0.273,0.272,0.121,-0.112,0.001,-0.006,
13.0,0.279,0.272,0.115,-0.165,0.0,-0.006,
13.05,0.285,0.272,0.105,-0.218,0.0,-0.01,
13.1,0.29,0.272,0.092,-0.256,-0.001,-0.003,
13.15,0.294,0.272,0.079,-0.28,-0.0,0.007,
13.2,0.298,0.272,0.065,-0.305,0.001,-0.011,
13.25,0.301,0.272,0.049,-0.336,-0.002,-0.018,
13.3,0.303,0.272,0.031,-0.362,-0.002,0.002,
13.35,0.304,0.272,0.012,-0.375,-0.001,0.011,
13.4,0.304,0.272,-0.007,-0.38,-0.001,0.013,
13.45,0.303,0.272,-0.027,-0.371,0.001,0.008,
13.5,0.301,0.272,-0.045,-0.349,0.0,0.001,
13.55,0.299,0.272,-0.062,-0.313,-0.0,0.01,
13.6,0.295,0.272,-0.077,-0.26,0.002,0.009,
13.65,0.291,0.272,-0.088,-0.221,0.001,-0.001,
13.7,0.286,0.272,-0.098,-0.2,0.001,-0.008,
13.75,0.281,0.272,-0.108,-0.175,0.001,-0.028,
13.8,0.275,0.272,-0.117,-0.127,-0.003,-0.021,
13.85,0.269,0.272,-0.121,-0.059,-0.002,0.012,
13.9,0.263,0.272,-0.122,-0.002,-0.0,0.026,
13.95,0.257,0.272,-0.121,0.045,0.001,0.019,
14.0,0.251,0.272,-0.118,0.097,0.002,-0.001,
14.05,0.245,0.272,-0.111,0.132,0.0,-0.005,
14.1,0.24,0.272,-0.103,0.133,0.001,-0.002,
14.15,0.235,0.272,-0.096,0.127,0.001,-0.016,
14.2,0.23,0.272,-0.095,0.215,-0.002,-0.006,
14.25,0.225,0.272,-0.079,0.377,-0.0,0.015,
14.3,0.222,0.272,-0.052,0.436,0.002,0.001,
14.35,0.22,0.272,-0.031,0.409,0.0,-0.015,
14.4,0.219,0.272,-0.012,0.389,-0.001,-0.013,
14.45,0.219,0.272,0.007,0.391,-0.002,0.0,
14.5,0.22,0.272,0.026,0.419,-0.001,0.015,
14.55,0.221,0.272,0.048,0.441,0.0,0.021,
14.6,0.224,0.272,0.075,0.366,0.002,0.007,
14.65,0.229,0.272,0.089,0.219,0.001,-0.013,
14.7,0.233,0.272,0.092,0.155,-0.0,-0.012,
14.75,0.238,0.272,0.101,0.154,-0.0,-0.003,
14.8,0.244,0.272,0.109,0.13,-0.0,-0.001,
14.85,0.249,0.272,0.115,0.093,-0.001,0.003,
14.9,0.255,0.272,0.118,0.056,0.0,0.0,
14.95,0.261,0.272,0.121,0.003,-0.0,-0.008,
15.0,0.267,0.272,0.119,-0.059,-0.002,0.002,
15.05,0.273,0.272,0.115,-0.109,0.0,0.006,
15.1,0.279,0.272,0.108,-0.16,-0.0,-0.002,
15.15,0.284,0.272,0.099,-0.208,-0.001,0.003,
15.2,0.289,0.272,0.087,-0.246,0.0,0.007,
15.25,0.293,0.272,0.074,-0.273,0.001,-0.0,
15.3,0.296,0.272,0.059,-0.296,0.0,-0.009,
15.35,0.299,0.272,0.044,-0.32,-0.001,-0.003,
15.4,0.301,0.272,0.027,-0.338,-0.0,0.005,
15.45,0.302,0.272,0.01,-0.347,-0.0,0.012,
15.5,0.302,0.272,-0.008,-0.343,0.002,0.006,
15.55,0.301,0.272,-0.025,-0.325,0.0,-0.008,
15.6,0.299,0.272,-0.041,-0.305,0.0,-0.008,
15.65,0.297,0.272,-0.055,-0.289,-0.0,-0.005,
15.7,0.294,0.272,-0.07,-0.269,-0.001,0.005,
15.75,0.29,0.272,-0.083,-0.234,0.0,0.014,
15.8,0.285,0.272,-0.093,-0.19,0.001,0.01,
15.85,0.28,0.272,-0.102,-0.148,0.002,-0.007,
15.9,0.275,0.272,-0.108,-0.114,-0.0,-0.012,
15.95,0.269,0.272,-0.113,-0.081,0.0,-0.004,
16.0,0.264,0.272,-0.117,-0.03,0.0,-0.006,
16.05,0.258,0.272,-0.117,0.045,-0.001,0.004,
16.1,0.252,0.272,-0.112,0.113,0.0,0.019,
16.15,0.246,0.272,-0.104,0.148,0.002,0.01,
16.2,0.241,0.272,-0.097,0.176,0.002,-0.008,
16.25,0.236,0.272,-0.088,0.228,0.0,-0.014,
16.3,0.232,0.272,-0.074,0.271,-0.0,-0.014,
16.35,0.229,0.272,-0.059,0.274,-0.001,-0.015,
16.4,0.226,0.272,-0.046,0.264,-0.002,-0.005,
16.45,0.224,0.272,-0.032,0.261,-0.002,0.013,
16.5,0.224,0.272,-0.024,0.339,-0.0,0.018,
16.55,0.221,0.272,-0.003,0.493,0.001,0.016,
16.6,0.222,0.272,0.034,0.483,0.002,0.001,
16.65,0.226,0.272,0.054,0.309,0.001,-0.019,
16.7,0.228,0.272,0.059,0.218,-0.001,-0.012,
16.75,0.231,0.272,0.07,0.225,-0.001,0.002,
16.8,0.235,0.272,0.084,0.219,-0.0,0.001,
16.85,0.24,0.272,0.094,0.187,-0.001,0.006,
16.9,0.245,0.272,0.102,0.148,0.0,0.005,
16.95,0.25,0.272,0.109,0.103,-0.0,0.007,
17.0,0.256,0.272,0.113,0.054,0.001,0.008,
17.05,0.262,0.272,0.115,-0.005,0.001,-0.005,
17.1,0.267,0.272,0.112,-0.066,0.0,-0.014,
17.15,0.273,0.272,0.107,-0.114,0.0,-0.022,
17.2,0.278,0.272,0.101,-0.155,-0.003,-0.009,
17.25,0.283,0.272,0.092,-0.193,-0.002,0.022,
17.3,0.287,0.272,0.081,-0.231,0.001,0.02,
17.35,0.291,0.272,0.068,-0.261,0.001,-0.002,
17.4,0.294,0.272,0.055,-0.283,-0.0,-0.006,
17.45,0.297,0.272,0.04,-0.304,0.0,-0.005,
17.5,0.298,0.272,0.024,-0.318,-0.001,-0.003,
17.55,0.299,0.272,0.008,-0.318,-0.0,0.004,
17.6,0.299,0.272,-0.008,-0.318,0.0,0.003,
17.65,0.298,0.272,-0.024,-0.318,0.0,0.002,
17.7,0.297,0.272,-0.04,-0.302,0.001,-0.006,
17.75,0.294,0.272,-0.055,-0.276,-0.001,-0.005,
17.8,0.291,0.272,-0.068,-0.247,-0.001,0.008,
17.85,0.287,0.272,-0.08,-0.211,0.001,0.008,
17.9,0.283,0.272,-0.089,-0.175,0.001,-0.005,
17.95,0.279,0.272,-0.097,-0.14,-0.001,-0.004,
18.0,0.273,0.272,-0.103,-0.1,-0.0,0.005,
18.05,0.268,0.272,-0.107,-0.061,0.0,0.007,
18.1,0.263,0.272,-0.11,-0.013,0.001,0.001,
18.15,0.257,0.272,-0.109,0.057,0.001,-0.012,
18.2,0.252,0.272,-0.104,0.118,-0.001,-0.008,
18.25,0.246,0.272,-0.096,0.153,-0.001,0.016,
18.3,0.242,0.272,-0.088,0.17,0.002,0.022,
18.35,0.238,0.272,-0.079,0.182,0.002,-0.001,
18.4,0.234,0.272,-0.069,0.188,0.001,-0.013,
18.45,0.231,0.272,-0.059,0.194,0.001,-0.018,
18.5,0.228,0.272,-0.054,0.287,-0.001,-0.018,
18.55,0.225,0.272,-0.036,0.46,-0.002,-0.006,
18.6,0.224,0.272,0.0,0.475,-0.002,0.005,
18.65,0.226,0.272,0.02,0.333,-0.001,0.018,
18.7,0.226,0.272,0.029,0.255,0.0,0.023,
18.75,0.228,0.272,0.042,0.249,0.002,0.008,
18.8,0.23,0.272,0.054,0.248,0.002,-0.018,
18.85,0.234,0.272,0.067,0.231,-0.001,-0.019,
18.9,0.237,0.272,0.078,0.208,-0.001,-0.006,
18.95,0.241,0.272,0.088,0.181,-0.001,-0.008,
19.0,0.246,0.272,0.097,0.138,-0.002,-0.0,
19.05,0.251,0.272,0.102,0.092,-0.001,0.008,
19.1,0.257,0.272,0.106,0.047,-0.001,0.011,
19.15,0.262,0.272,0.107,-0.0,0.0,0.014,
19.2,0.267,0.272,0.106,-0.049,0.002,-0.002,
19.25,0.273,0.272,0.102,-0.098,-0.0,-0.011,
19.3,0.278,0.272,0.096,-0.151,-0.0,-0.007,
19.35,0.282,0.272,0.087,-0.199,-0.001,-0.009,
19.4,0.286,0.272,0.075,-0.228,-0.002,0.004,
19.45,0.29,0.272,0.063,-0.246,-0.0,0.017,
19.5,0.293,0.272,0.051,-0.266,0.0,0.014,
19.55,0.295,0.272,0.037,-0.289,0.002,-0.004,
19.6,0.297,0.272,0.022,-0.307,0.0,-0.027,
19.65,0.297,0.272,0.006,-0.31,-0.003,-0.013,
19.7,0.297,0.271,-0.01,-0.3,-0.002,0.021,
19.75,0.296,0.271,-0.024,-0.289,0.001,0.022,
19.8,0.295,0.272,-0.039,-0.272,0.001,0.001,
19.85,0.292,0.272,-0.052,-0.245,0.0,-0.004,
19.9,0.289,0.272,-0.063,-0.221,0.0,0.001,
19.95,0.286,0.272,-0.074,-0.203,0.001,0.009,
20.0,0.282,0.272,-0.084,-0.182,0.002,0.004,
20.05,0.277,0.272,-0.093,-0.142,0.001,-0.003,
20.1,0.273,0.272,-0.099,-0.089,0.001,-0.004,
20.15,0.268,0.272,-0.102,-0.037,0.001,-0.012,
20.2,0.262,0.272,-0.102,0.01,-0.0,-0.01,
20.25,0.257,0.272,-0.1,0.045,0.0,-0.01,
20.3,0.252,0.272,-0.098,0.085,-0.001,-0.01,
20.35,0.247,0.272,-0.092,0.136,-0.002,0.01,
20.4,0.243,0.272,-0.083,0.161,0.0,0.023,
20.45,0.239,0.272,-0.075,0.165,0.002,0.009,
20.5,0.235,0.272,-0.067,0.191,0.001,-0.013,
20.55,0.233,0.272,-0.061,0.301,-0.001,-0.013,
20.6,0.228,0.272,-0.036,0.388,-0.0,-0.005,
20.65,0.229,0.272,-0.012,0.306,-0.001,0.004,
20.7,0.228,0.272,-0.006,0.224,0.0,0.007,
20.75,0.228,0.272,0.0,0.296,0.001,-0.004,
20.8,0.227,0.272,0.023,0.382,-0.0,-0.016,
20.85,0.231,0.272,0.048,0.303,-0.002,-0.006,
20.9,0.233,0.272,0.054,0.202,-0.001,0.013,
20.95,0.236,0.272,0.063,0.186,-0.0,0.019,
21.0,0.239,0.272,0.073,0.177,0.001,0.01,
21.05,0.243,0.272,0.082,0.152,0.001,-0.005,
21.1,0.248,0.272,0.088,0.124,0.0,-0.01,
21.15,0.252,0.272,0.094,0.102,-0.001,-0.001,
21.2,0.257,0.272,0.099,0.059,0.0,0.006,
21.25,0.262,0.272,0.101,0.004,0.001,-0.007,
21.3,0.267,0.272,0.1,-0.051,-0.001,-0.009,
21.35,0.272,0.272,0.095,-0.102,-0.0,0.003,
21.4,0.277,0.272,0.089,-0.141,-0.0,0.005,
21.45,0.281,0.272,0.081,-0.179,-0.0,0.012,
21.5,0.285,0.272,0.071,-0.214,0.002,0.004,
21.55,0.288,0.272,0.059,-0.236,0.0,-0.01,
21.6,0.291,0.272,0.047,-0.254,-0.0,-0.01,
21.65,0.293,0.272,0.034,-0.282,-0.001,-0.005,
21.7,0.294,0.272,0.018,-0.292,-0.0,0.001,
21.75,0.295,0.272,0.004,-0.282,-0.0,0.001,
21.8,0.295,0.272,-0.009,-0.277,-0.001,0.012,
21.85,0.294,0.272,-0.024,-0.271,0.002,0.01,
21.9,0.292,0.272,-0.037,-0.254,0.001,-0.01,
21.95,0.29,0.272,-0.049,-0.233,-0.001,-0.008,
22.0,0.287,0.272,-0.06,-0.215,-0.001,0.01,
22.05,0.284,0.272,-0.071,-0.2,0.001,0.022,
22.1,0.28,0.272,-0.081,-0.168,0.003,0.004,
22.15,0.276,0.272,-0.088,-0.124,0.001,-0.024,
22.2,0.271,0.272,-0.093,-0.083,-0.001,-0.026,
22.25,0.267,0.272,-0.097,-0.037,-0.002,-0.012,
22.3,0.262,0.272,-0.097,0.022,-0.002,0.008,
22.35,0.257,0.272,-0.094,0.07,-0.001,0.026,
22.4,0.252,0.272,-0.089,0.087,0.002,0.016,
22.45,0.248,0.272,-0.085,0.092,0.001,-0.004,
