t,p1,p2,v1,a1,v2,a2,
7.5,0.234,0.275,-0.223,0.159,0.218,-0.13,
7.55,0.223,0.286,-0.218,0.335,0.21,-0.231,
7.6,0.211,0.296,-0.196,0.614,0.194,-0.32,
7.65,0.202,0.305,-0.148,0.745,0.176,-0.383,
7.7,0.197,0.314,-0.112,0.695,0.156,-0.444,
7.75,0.191,0.321,-0.08,0.632,0.132,-0.511,
7.8,0.189,0.327,-0.049,0.546,0.105,-0.574,
7.85,0.187,0.332,-0.024,0.439,0.074,-0.623,
7.9,0.187,0.335,-0.003,0.321,0.041,-0.646,
7.95,0.187,0.336,0.002,0.322,0.009,-0.643,
8.0,0.186,0.336,0.022,0.458,-0.023,-0.626,
8.05,0.189,0.334,0.055,0.5,-0.054,-0.599,
8.1,0.193,0.33,0.074,0.515,-0.083,-0.57,
8.15,0.196,0.325,0.096,0.681,-0.111,-0.541,
8.2,0.201,0.319,0.147,0.744,-0.137,-0.506,
8.25,0.211,0.311,0.186,0.529,-0.163,-0.441,
8.3,0.221,0.302,0.198,0.323,-0.183,-0.349,
8.35,0.231,0.293,0.212,0.207,-0.197,-0.267,
8.4,0.242,0.283,0.22,0.086,-0.21,-0.183,
8.45,0.253,0.272,0.221,-0.032,-0.216,-0.086,
8.5,0.264,0.261,0.216,-0.148,-0.218,0.009,
8.55,0.275,0.25,0.205,-0.24,-0.216,0.117,
8.6,0.285,0.239,0.191,-0.3,-0.206,0.219,
8.65,0.294,0.229,0.174,-0.34,-0.193,0.301,
8.7,0.303,0.22,0.157,-0.376,-0.176,0.386,
8.75,0.31,0.211,0.138,-0.44,-0.155,0.476,
8.8,0.316,0.204,0.117,-0.573,-0.128,0.549,
8.85,0.323,0.198,0.078,-0.656,-0.098,0.588,
8.9,0.324,0.194,0.04,-0.553,-0.069,0.619,
8.95,0.325,0.191,0.027,-0.512,-0.037,0.652,
9.0,0.327,0.19,0.0,-0.653,-0.003,0.668,
9.05,0.326,0.191,-0.042,-0.747,0.031,0.652,
9.1,0.323,0.193,-0.081,-0.713,0.064,0.603,
9.15,0.318,0.197,-0.119,-0.553,0.092,0.548,
9.2,0.31,0.203,-0.14,-0.333,0.118,0.494,
9.25,0.303,0.209,-0.141,-0.315,0.141,0.446,
9.3,0.298,0.217,-0.166,-0.389,0.163,0.397,
9.35,0.287,0.226,-0.191,-0.287,0.183,0.312,
9.4,0.277,0.235,-0.196,-0.156,0.194,0.215,
9.45,0.267,0.245,-0.202,-0.084,0.203,0.141,
9.5,0.257,0.256,-0.205,-0.017,0.209,0.051,
9.55,0.246,0.267,-0.204,0.048,0.209,-0.06,
9.6,0.236,0.277,-0.198,0.104,0.203,-0.168,
9.65,0.227,0.287,-0.198,0.258,0.191,-0.256,
9.7,0.216,0.296,-0.181,0.545,0.176,-0.318,
9.75,0.208,0.305,-0.134,0.65,0.159,-0.38,
9.8,0.203,0.312,-0.104,0.534,0.139,-0.447,
9.85,0.198,0.319,-0.085,0.467,0.114,-0.504,
9.9,0.195,0.324,-0.062,0.486,0.087,-0.541,
9.95,0.192,0.328,-0.039,0.552,0.06,-0.574,
10.0,0.19,0.33,-0.002,0.523,0.03,-0.595,
10.05,0.192,0.33,0.023,0.333,-0.0,-0.594,
10.1,0.193,0.33,0.024,0.272,-0.03,-0.579,
10.15,0.194,0.327,0.04,0.406,-0.059,-0.543,
10.2,0.197,0.324,0.064,0.579,-0.084,-0.518,
10.25,0.2,0.319,0.097,0.738,-0.11,-0.501,
10.3,0.206,0.313,0.15,0.657,-0.136,-0.439,
10.35,0.216,0.305,0.174,0.365,-0.155,-0.361,
10.4,0.224,0.297,0.179,0.188,-0.171,-0.308,
10.45,0.234,0.288,0.186,0.145,-0.186,-0.241,
10.5,0.243,0.278,0.195,0.099,-0.197,-0.134,
10.55,0.253,0.268,0.199,-0.002,-0.2,-0.021,
10.6,0.263,0.258,0.193,-0.084,-0.198,0.068,
10.65,0.272,0.248,0.188,-0.121,-0.192,0.13,
10.7,0.282,0.239,0.187,-0.249,-0.185,0.199,
10.75,0.292,0.229,0.163,-0.379,-0.174,0.295,
10.8,0.298,0.221,0.137,-0.329,-0.156,0.392,
10.85,0.305,0.214,0.135,-0.348,-0.133,0.461,
10.9,0.313,0.208,0.113,-0.539,-0.108,0.501,
10.95,0.317,0.203,0.075,-0.63,-0.083,0.538,
11.0,0.32,0.199,0.043,-0.6,-0.055,0.582,
11.05,0.321,0.197,0.016,-0.584,-0.024,0.615,
11.1,0.321,0.197,-0.012,-0.613,0.008,0.608,
11.15,0.32,0.198,-0.044,-0.648,0.038,0.565,
11.2,0.317,0.201,-0.083,-0.569,0.064,0.529,
11.25,0.311,0.205,-0.107,-0.379,0.091,0.489,
11.3,0.306,0.21,-0.116,-0.273,0.114,0.435,
11.35,0.299,0.216,-0.124,-0.351,0.134,0.382,
11.4,0.294,0.223,-0.152,-0.422,0.152,0.326,
11.45,0.284,0.231,-0.178,-0.278,0.167,0.261,
11.5,0.275,0.24,-0.181,-0.098,0.18,0.169,
11.55,0.266,0.25,-0.182,-0.016,0.184,0.077,
11.6,0.257,0.259,-0.181,0.029,0.186,0.01,
11.65,0.248,0.268,-0.18,0.067,0.186,-0.066,
11.7,0.239,0.278,-0.175,0.113,0.18,-0.164,
11.75,0.23,0.287,-0.167,0.161,0.168,-0.244,
11.8,0.223,0.294,-0.165,0.315,0.155,-0.308,
11.85,0.213,0.302,-0.138,0.503,0.139,-0.386,
11.9,0.208,0.309,-0.104,0.502,0.115,-0.445,
11.95,0.203,0.314,-0.086,0.456,0.092,-0.467,
12.0,0.199,0.318,-0.063,0.468,0.069,-0.48,
12.05,0.197,0.321,-0.038,0.457,0.044,-0.49,
12.1,0.196,0.322,-0.016,0.436,0.02,-0.503,
12.15,0.195,0.323,0.006,0.411,-0.006,-0.509,
12.2,0.196,0.322,0.026,0.395,-0.031,-0.507,
12.25,0.198,0.32,0.039,0.487,-0.057,-0.495,
12.3,0.199,0.316,0.068,0.662,-0.082,-0.464,
12.35,0.204,0.311,0.117,0.631,-0.104,-0.425,
12.4,0.212,0.305,0.142,0.401,-0.125,-0.369,
12.45,0.219,0.299,0.151,0.256,-0.141,-0.304,
12.5,0.227,0.291,0.163,0.192,-0.155,-0.239,
12.55,0.236,0.283,0.172,0.109,-0.166,-0.165,
12.6,0.245,0.274,0.174,0.039,-0.172,-0.088,
12.65,0.253,0.266,0.174,-0.001,-0.174,-0.019,
12.7,0.262,0.257,0.175,-0.061,-0.174,0.054,
12.75,0.271,0.248,0.169,-0.139,-0.17,0.149,
12.8,0.279,0.24,0.16,-0.206,-0.159,0.246,
12.85,0.287,0.232,0.148,-0.268,-0.144,0.314,
12.9,0.294,0.225,0.132,-0.308,-0.127,0.359,
12.95,0.3,0.219,0.116,-0.332,-0.108,0.405,
13.0,0.305,0.214,0.104,-0.432,-0.087,0.454,
13.05,0.311,0.211,0.078,-0.606,-0.062,0.495,
13.1,0.314,0.208,0.034,-0.621,-0.036,0.514,
13.15,0.313,0.207,0.011,-0.529,-0.01,0.507,
13.2,0.315,0.207,-0.015,-0.49,0.015,0.495,
13.25,0.312,0.208,-0.042,-0.397,0.04,0.477,
13.3,0.31,0.211,-0.048,-0.42,0.063,0.447,
13.35,0.309,0.215,-0.081,-0.492,0.084,0.416,
13.4,0.301,0.22,-0.104,-0.446,0.106,0.363,
13.45,0.298,0.226,-0.125,-0.412,0.122,0.293,
13.5,0.289,0.232,-0.15,-0.292,0.134,0.238,
13.55,0.282,0.239,-0.154,-0.166,0.145,0.19,
13.6,0.274,0.246,-0.163,-0.104,0.154,0.127,
13.65,0.265,0.255,-0.164,-0.055,0.158,0.053,
13.7,0.258,0.262,-0.167,-0.028,0.159,-0.017,
13.75,0.249,0.27,-0.17,0.06,0.157,-0.095,
13.8,0.24,0.278,-0.162,0.158,0.149,-0.175,
13.85,0.233,0.286,-0.152,0.21,0.138,-0.235,
13.9,0.225,0.292,-0.14,0.235,0.126,-0.287,
13.95,0.218,0.298,-0.125,0.211,0.11,-0.335,
14.0,0.213,0.303,-0.124,0.294,0.092,-0.384,
14.05,0.205,0.308,-0.105,0.534,0.071,-0.43,
14.1,0.201,0.31,-0.066,0.684,0.048,-0.446,
14.15,0.199,0.312,-0.024,0.597,0.026,-0.454,
14.2,0.2,0.313,-0.0,0.392,0.003,-0.466,
14.25,0.199,0.313,0.008,0.308,-0.021,-0.458,
14.3,0.2,0.311,0.019,0.429,-0.044,-0.429,
14.35,0.2,0.308,0.053,0.534,-0.065,-0.393,
14.4,0.206,0.304,0.079,0.517,-0.083,-0.352,
14.45,0.208,0.3,0.104,0.486,-0.1,-0.307,
14.5,0.216,0.294,0.133,0.361,-0.114,-0.263,
14.55,0.223,0.288,0.141,0.222,-0.126,-0.228,
14.6,0.23,0.282,0.151,0.155,-0.137,-0.18,
14.65,0.238,0.274,0.155,0.11,-0.145,-0.105,
14.7,0.245,0.267,0.161,0.076,-0.148,-0.027,
14.75,0.254,0.259,0.164,0.013,-0.147,0.039,
14.8,0.262,0.252,0.163,-0.055,-0.144,0.104,
14.85,0.27,0.245,0.16,-0.137,-0.137,0.175,
14.9,0.278,0.238,0.149,-0.22,-0.126,0.231,
14.95,0.286,0.232,0.136,-0.26,-0.114,0.286,
15.0,0.292,0.227,0.122,-0.271,-0.097,0.344,
15.05,0.298,0.223,0.108,-0.281,-0.079,0.385,
15.1,0.302,0.219,0.098,-0.371,-0.059,0.43,
15.15,0.308,0.216,0.075,-0.544,-0.035,0.459,
15.2,0.311,0.215,0.039,-0.632,-0.012,0.463,
15.25,0.312,0.215,0.008,-0.627,0.011,0.46,
15.3,0.312,0.216,-0.028,-0.531,0.035,0.435,
15.35,0.308,0.219,-0.05,-0.355,0.056,0.381,
15.4,0.306,0.222,-0.052,-0.371,0.073,0.325,
15.45,0.305,0.226,-0.082,-0.462,0.088,0.286,
15.5,0.298,0.231,-0.111,-0.352,0.102,0.25,
15.55,0.292,0.236,-0.118,-0.23,0.113,0.207,
15.6,0.286,0.242,-0.123,-0.27,0.123,0.155,
15.65,0.281,0.249,-0.146,-0.292,0.129,0.086,
15.7,0.271,0.256,-0.162,-0.152,0.131,0.021,
15.75,0.264,0.262,-0.159,-0.047,0.13,-0.017,
15.8,0.255,0.268,-0.163,-0.01,0.13,-0.06,
15.85,0.247,0.275,-0.16,0.025,0.125,-0.124,
15.9,0.24,0.281,-0.165,0.136,0.117,-0.175,
15.95,0.229,0.287,-0.147,0.27,0.107,-0.217,
16.0,0.225,0.292,-0.133,0.32,0.095,-0.261,
16.05,0.216,0.297,-0.116,0.369,0.081,-0.304,
16.1,0.213,0.3,-0.09,0.318,0.064,-0.338,
16.15,0.209,0.303,-0.089,0.35,0.048,-0.372,
16.2,0.203,0.305,-0.065,0.538,0.027,-0.402,
16.25,0.201,0.306,-0.023,0.524,0.005,-0.397,
16.3,0.202,0.305,-0.008,0.422,-0.013,-0.385,
16.35,0.2,0.304,0.013,0.415,-0.033,-0.376,
16.4,0.203,0.302,0.033,0.432,-0.052,-0.345,
16.45,0.203,0.299,0.051,0.535,-0.068,-0.301,
16.5,0.207,0.295,0.094,0.504,-0.082,-0.256,
16.55,0.214,0.291,0.107,0.355,-0.093,-0.215,
16.6,0.217,0.286,0.123,0.303,-0.103,-0.18,
16.65,0.226,0.281,0.142,0.196,-0.111,-0.146,
16.7,0.233,0.275,0.137,0.186,-0.118,-0.098,
16.75,0.239,0.269,0.157,0.215,-0.121,-0.044,
16.8,0.249,0.263,0.169,0.067,-0.122,0.007,
16.85,0.257,0.256,0.163,-0.065,-0.121,0.056,
16.9,0.265,0.25,0.159,-0.139,-0.116,0.095,
16.95,0.273,0.245,0.149,-0.199,-0.112,0.149,
17.0,0.28,0.239,0.139,-0.248,-0.102,0.222,
17.05,0.287,0.234,0.124,-0.292,-0.088,0.261,
17.1,0.292,0.23,0.109,-0.325,-0.076,0.288,
17.15,0.298,0.227,0.092,-0.364,-0.06,0.329,
17.2,0.302,0.224,0.072,-0.39,-0.042,0.354,
17.25,0.305,0.222,0.052,-0.408,-0.024,0.361,
17.3,0.307,0.222,0.036,-0.511,-0.005,0.361,
17.35,0.31,0.222,0.001,-0.609,0.012,0.358,
17.4,0.307,0.223,-0.037,-0.499,0.03,0.351,
17.45,0.304,0.225,-0.05,-0.359,0.048,0.331,
17.5,0.302,0.228,-0.064,-0.357,0.064,0.295,
17.55,0.299,0.232,-0.086,-0.359,0.078,0.242,
17.6,0.293,0.236,-0.103,-0.316,0.088,0.197,
17.65,0.288,0.24,-0.117,-0.272,0.097,0.165,
17.7,0.282,0.246,-0.13,-0.225,0.105,0.12,
17.75,0.275,0.251,-0.14,-0.174,0.11,0.064,
17.8,0.268,0.257,-0.147,-0.124,0.111,0.008,
17.85,0.26,0.262,-0.153,-0.057,0.109,-0.025,
17.9,0.252,0.268,-0.155,0.04,0.109,-0.052,
17.95,0.244,0.273,-0.148,0.121,0.106,-0.105,
18.0,0.237,0.278,-0.14,0.152,0.098,-0.152,
18.05,0.23,0.283,-0.132,0.17,0.09,-0.186,
18.1,0.224,0.287,-0.122,0.174,0.079,-0.214,
18.15,0.218,0.291,-0.119,0.253,0.068,-0.239,
18.2,0.211,0.294,-0.103,0.433,0.056,-0.277,
18.25,0.207,0.297,-0.071,0.531,0.04,-0.304,
18.3,0.205,0.298,-0.043,0.511,0.024,-0.31,
18.35,0.203,0.299,-0.02,0.478,0.009,-0.319,
18.4,0.203,0.299,0.003,0.455,-0.007,-0.325,
18.45,0.204,0.298,0.026,0.43,-0.024,-0.309,
18.5,0.205,0.297,0.046,0.41,-0.039,-0.281,
18.55,0.208,0.294,0.066,0.412,-0.052,-0.261,
18.6,0.212,0.292,0.087,0.411,-0.065,-0.244,
18.65,0.217,0.288,0.107,0.393,-0.077,-0.218,
18.7,0.222,0.284,0.131,0.295,-0.087,-0.181,
18.75,0.231,0.279,0.136,0.201,-0.096,-0.128,
18.8,0.236,0.274,0.146,0.183,-0.1,-0.074,
18.85,0.245,0.269,0.161,0.066,-0.101,-0.05,
18.9,0.253,0.264,0.154,-0.06,-0.105,-0.023,
18.95,0.261,0.258,0.15,-0.103,-0.105,0.035,
19.0,0.268,0.253,0.144,-0.148,-0.101,0.089,
19.05,0.275,0.248,0.136,-0.199,-0.096,0.125,
19.1,0.282,0.244,0.124,-0.244,-0.089,0.157,
19.15,0.287,0.239,0.111,-0.284,-0.08,0.191,
19.2,0.293,0.236,0.096,-0.336,-0.07,0.228,
19.25,0.297,0.232,0.077,-0.389,-0.057,0.265,
19.3,0.301,0.23,0.056,-0.416,-0.043,0.294,
19.35,0.303,0.228,0.035,-0.421,-0.027,0.31,
19.4,0.304,0.227,0.014,-0.432,-0.012,0.322,
19.45,0.304,0.227,-0.008,-0.443,0.005,0.323,
19.5,0.303,0.228,-0.031,-0.442,0.022,0.308,
19.55,0.301,0.229,-0.053,-0.425,0.037,0.279,
19.6,0.298,0.231,-0.074,-0.383,0.049,0.251,
19.65,0.294,0.234,-0.093,-0.311,0.061,0.233,
19.7,0.288,0.237,-0.105,-0.246,0.073,0.202,
19.75,0.283,0.242,-0.115,-0.22,0.082,0.155,
19.8,0.277,0.246,-0.127,-0.196,0.088,0.128,
19.85,0.27,0.25,-0.137,-0.139,0.095,0.1,
19.9,0.263,0.255,-0.141,-0.081,0.1,0.039,
19.95,0.256,0.261,-0.144,-0.032,0.098,-0.015,
20.0,0.249,0.265,-0.144,0.02,0.097,-0.043,
20.05,0.242,0.27,-0.147,0.147,0.095,-0.085,
20.1,0.233,0.275,-0.129,0.266,0.088,-0.125,
20.15,0.229,0.279,-0.109,0.2,0.082,-0.152,
20.2,0.223,0.283,-0.114,0.206,0.073,-0.183,
20.25,0.216,0.286,-0.099,0.387,0.063,-0.21,
20.3,0.213,0.289,-0.07,0.481,0.052,-0.238,
20.35,0.21,0.292,-0.046,0.479,0.039,-0.261,
20.4,0.208,0.293,-0.017,0.39,0.026,-0.274,
20.45,0.209,0.294,-0.007,0.32,0.012,-0.28,
20.5,0.207,0.295,0.004,0.435,-0.003,-0.276,
20.55,0.208,0.294,0.036,0.547,-0.016,-0.264,
20.6,0.21,0.293,0.071,0.442,-0.029,-0.262,
20.65,0.217,0.291,0.086,0.237,-0.042,-0.259,
20.7,0.22,0.289,0.081,0.248,-0.056,-0.235,
20.75,0.223,0.285,0.106,0.344,-0.066,-0.2,
20.8,0.231,0.282,0.128,0.244,-0.076,-0.161,
20.85,0.237,0.278,0.131,0.117,-0.082,-0.125,
20.9,0.244,0.274,0.135,0.067,-0.088,-0.096,
20.95,0.25,0.269,0.138,0.023,-0.093,-0.049,
21.0,0.257,0.264,0.138,-0.041,-0.093,-0.002,
21.05,0.264,0.26,0.134,-0.116,-0.092,0.018,
21.1,0.271,0.255,0.125,-0.15,-0.091,0.045,
21.15,0.277,0.25,0.117,-0.153,-0.088,0.09,
21.2,0.283,0.246,0.111,-0.199,-0.083,0.14,
21.25,0.288,0.242,0.104,-0.349,-0.074,0.18,
21.3,0.294,0.239,0.074,-0.447,-0.064,0.205,
21.35,0.295,0.236,0.048,-0.355,-0.053,0.236,
21.4,0.298,0.233,0.04,-0.285,-0.04,0.27,
21.45,0.299,0.232,0.029,-0.378,-0.026,0.289,
21.5,0.302,0.231,0.001,-0.461,-0.011,0.291,
21.55,0.299,0.23,-0.022,-0.445,0.004,0.283,
21.6,0.3,0.231,-0.044,-0.41,0.018,0.268,
21.65,0.295,0.232,-0.068,-0.299,0.031,0.251,
21.7,0.291,0.234,-0.068,-0.275,0.043,0.242,
21.75,0.289,0.237,-0.09,-0.337,0.054,0.238,
21.8,0.282,0.239,-0.112,-0.244,0.067,0.213,
21.85,0.277,0.244,-0.114,-0.148,0.078,0.153,
21.9,0.271,0.247,-0.122,-0.116,0.082,0.099,
21.95,0.265,0.252,-0.128,-0.054,0.086,0.075,
22.0,0.258,0.256,-0.127,0.005,0.089,0.057,
22.05,0.252,0.261,-0.126,0.049,0.093,0.02,
22.1,0.246,0.265,-0.123,0.101,0.093,-0.036,
22.15,0.24,0.27,-0.116,0.148,0.089,-0.086,
22.2,0.234,0.274,-0.107,0.177,0.083,-0.118,
22.25,0.229,0.278,-0.098,0.204,0.077,-0.151,
22.3,0.224,0.282,-0.088,0.25,0.068,-0.187,
22.35,0.22,0.285,-0.078,0.375,0.057,-0.207,
22.4,0.215,0.288,-0.049,0.476,0.048,-0.233,
22.45,0.215,0.29,-0.02,0.397,0.034,-0.259,
