t,p1,p2,v1,a1,v2,a2,
12.45,0.268,0.28,0.021,-0.059,0.028,-0.095,
12.5,0.268,0.281,0.019,-0.077,0.024,-0.124,
12.55,0.27,0.282,0.014,-0.106,0.016,-0.155,
12.6,0.27,0.283,0.008,-0.118,0.007,-0.158,
12.65,0.27,0.283,0.002,-0.115,-0.0,-0.146,
12.7,0.27,0.283,-0.004,-0.114,-0.007,-0.142,
12.75,0.27,0.282,-0.009,-0.115,-0.015,-0.132,
12.8,0.269,0.281,-0.016,-0.103,-0.021,-0.118,
12.85,0.268,0.28,-0.02,-0.075,-0.027,-0.098,
12.9,0.267,0.278,-0.023,-0.049,-0.031,-0.068,
12.95,0.266,0.277,-0.025,-0.024,-0.034,-0.027,
13.0,0.265,0.275,-0.025,-0.01,-0.034,0.018,
13.05,0.263,0.273,-0.026,0.012,-0.031,0.045,
13.1,0.262,0.272,-0.025,0.054,-0.029,0.069,
13.15,0.261,0.27,-0.02,0.079,-0.024,0.086,
13.2,0.26,0.269,-0.016,0.081,-0.02,0.084,
13.25,0.259,0.268,-0.012,0.09,-0.016,0.087,
13.3,0.259,0.268,-0.007,0.101,-0.013,0.116,
13.35,0.258,0.267,-0.002,0.104,-0.004,0.147,
13.4,0.258,0.267,0.003,0.102,0.005,0.128,
13.45,0.259,0.268,0.008,0.098,0.008,0.105,
13.5,0.259,0.268,0.013,0.091,0.014,0.103,
13.55,0.26,0.269,0.018,0.083,0.02,0.085,
13.6,0.261,0.27,0.022,0.069,0.023,0.059,
13.65,0.262,0.271,0.025,0.036,0.025,0.036,
13.7,0.264,0.273,0.025,0.008,0.026,0.029,
13.75,0.265,0.274,0.026,-0.014,0.029,0.008,
13.8,0.267,0.276,0.024,-0.038,0.028,-0.036,
13.85,0.267,0.277,0.021,-0.052,0.024,-0.067,
13.9,0.269,0.278,0.02,-0.08,0.021,-0.091,
13.95,0.269,0.279,0.014,-0.108,0.015,-0.102,
14.0,0.27,0.279,0.007,-0.1,0.01,-0.104,
14.05,0.27,0.28,0.003,-0.086,0.005,-0.118,
14.1,0.27,0.28,-0.001,-0.09,-0.002,-0.12,
14.15,0.27,0.28,-0.005,-0.1,-0.008,-0.102,
14.2,0.27,0.279,-0.011,-0.104,-0.012,-0.087,
14.25,0.269,0.279,-0.017,-0.085,-0.016,-0.077,
14.3,0.268,0.278,-0.02,-0.054,-0.021,-0.054,
14.35,0.267,0.276,-0.021,-0.04,-0.022,-0.017,
14.4,0.266,0.275,-0.024,-0.032,-0.021,-0.006,
14.45,0.264,0.274,-0.025,-0.012,-0.022,-0.005,
14.5,0.263,0.273,-0.025,0.017,-0.023,0.025,
14.55,0.262,0.272,-0.024,0.055,-0.02,0.056,
14.6,0.261,0.271,-0.019,0.08,-0.017,0.07,
14.65,0.26,0.27,-0.015,0.079,-0.013,0.082,
14.7,0.259,0.27,-0.011,0.078,-0.007,0.076,
14.75,0.259,0.27,-0.007,0.083,-0.006,0.079,
14.8,0.259,0.269,-0.003,0.092,-0.001,0.112,
14.85,0.258,0.269,0.002,0.106,0.006,0.125,
14.9,0.259,0.27,0.009,0.099,0.014,0.095,
14.95,0.259,0.271,0.013,0.07,0.017,0.046,
15.0,0.26,0.272,0.015,0.054,0.017,0.023,
15.05,0.261,0.272,0.018,0.044,0.018,0.027,
15.1,0.262,0.273,0.019,0.035,0.02,0.021,
15.15,0.263,0.274,0.021,0.029,0.021,-0.004,
15.2,0.264,0.276,0.023,0.005,0.02,-0.034,
15.25,0.265,0.276,0.022,-0.034,0.017,-0.046,
15.3,0.266,0.277,0.019,-0.06,0.015,-0.054,
15.35,0.267,0.278,0.015,-0.062,0.012,-0.076,
15.4,0.268,0.279,0.013,-0.065,0.007,-0.091,
15.45,0.268,0.279,0.009,-0.078,0.002,-0.083,
15.5,0.269,0.279,0.004,-0.08,-0.001,-0.08,
15.55,0.269,0.279,0.001,-0.068,-0.005,-0.096,
15.6,0.269,0.278,-0.002,-0.062,-0.012,-0.091,
15.65,0.269,0.277,-0.005,-0.063,-0.015,-0.064,
15.7,0.268,0.277,-0.008,-0.063,-0.018,-0.037,
15.75,0.268,0.275,-0.012,-0.06,-0.019,-0.014,
15.8,0.267,0.275,-0.014,-0.055,-0.019,-0.0,
15.85,0.266,0.274,-0.018,-0.038,-0.019,0.018,
15.9,0.265,0.273,-0.019,-0.005,-0.017,0.027,
15.95,0.264,0.272,-0.018,0.021,-0.016,0.034,
16.0,0.263,0.271,-0.017,0.039,-0.014,0.049,
16.05,0.263,0.271,-0.014,0.057,-0.011,0.066,
16.1,0.262,0.27,-0.01,0.056,-0.007,0.085,
16.15,0.262,0.27,-0.008,0.041,-0.002,0.082,
16.2,0.261,0.27,-0.007,0.045,0.001,0.067,
16.25,0.261,0.27,-0.004,0.057,0.004,0.067,
16.3,0.261,0.27,-0.0,0.058,0.008,0.075,
16.35,0.261,0.271,0.002,0.058,0.012,0.069,
16.4,0.261,0.271,0.005,0.057,0.015,0.049,
16.45,0.261,0.272,0.008,0.047,0.017,0.031,
16.5,0.262,0.273,0.011,0.026,0.018,0.011,
16.55,0.263,0.274,0.011,0.008,0.018,-0.009,
16.6,0.263,0.275,0.011,0.004,0.017,-0.023,
16.65,0.264,0.276,0.011,-0.001,0.016,-0.03,
16.7,0.264,0.277,0.011,-0.006,0.014,-0.041,
16.75,0.265,0.277,0.01,-0.008,0.011,-0.049,
16.8,0.265,0.278,0.01,-0.016,0.01,-0.061,
16.85,0.266,0.278,0.009,-0.035,0.006,-0.09,
16.9,0.266,0.279,0.007,-0.053,-0.0,-0.097,
16.95,0.266,0.278,0.003,-0.06,-0.005,-0.071,
17.0,0.267,0.278,0.0,-0.056,-0.007,-0.05,
17.05,0.266,0.277,-0.003,-0.043,-0.009,-0.045,
17.1,0.266,0.277,-0.004,-0.033,-0.012,-0.04,
17.15,0.266,0.276,-0.005,-0.033,-0.014,-0.025,
17.2,0.266,0.275,-0.008,-0.025,-0.014,-0.018,
17.25,0.265,0.275,-0.008,-0.017,-0.015,-0.012,
17.3,0.265,0.274,-0.009,-0.008,-0.017,0.024,
17.35,0.264,0.273,-0.009,0.01,-0.012,0.042,
17.4,0.264,0.273,-0.007,0.01,-0.01,0.019,
17.45,0.264,0.272,-0.008,0.013,-0.011,0.014,
17.5,0.263,0.272,-0.007,0.027,-0.011,0.038,
17.55,0.263,0.271,-0.005,0.023,-0.008,0.07,
17.6,0.263,0.271,-0.004,0.022,-0.002,0.079,
17.65,0.262,0.271,-0.003,0.033,0.001,0.066,
17.7,0.262,0.271,-0.001,0.044,0.004,0.047,
17.75,0.262,0.271,0.002,0.046,0.006,0.036,
17.8,0.262,0.271,0.004,0.034,0.007,0.039,
17.85,0.263,0.272,0.005,0.021,0.01,0.039,
17.9,0.263,0.273,0.006,0.018,0.011,0.033,
17.95,0.263,0.273,0.007,0.016,0.014,0.011,
18.0,0.264,0.274,0.008,0.006,0.013,-0.023,
18.05,0.264,0.275,0.007,-0.002,0.009,-0.022,
18.1,0.264,0.275,0.007,-0.005,0.01,0.002,
18.15,0.265,0.275,0.007,-0.015,0.012,-0.007,
18.2,0.265,0.276,0.006,-0.023,0.01,-0.042,
18.25,0.265,0.277,0.004,-0.019,0.006,-0.057,
18.3,0.265,0.277,0.004,-0.025,0.004,-0.052,
18.35,0.266,0.277,0.002,-0.04,0.001,-0.048,
18.4,0.266,0.277,-0.001,-0.039,-0.001,-0.045,
18.45,0.266,0.277,-0.002,-0.022,-0.003,-0.046,
18.5,0.265,0.277,-0.002,-0.017,-0.006,-0.041,
18.55,0.265,0.276,-0.003,-0.03,-0.008,-0.024,
18.6,0.265,0.276,-0.006,-0.032,-0.008,-0.019,
18.65,0.265,0.275,-0.007,-0.016,-0.009,-0.022,
18.7,0.264,0.275,-0.007,-0.01,-0.011,-0.011,
18.75,0.264,0.274,-0.008,-0.006,-0.01,0.007,
18.8,0.264,0.274,-0.008,0.018,-0.01,0.02,
18.85,0.263,0.273,-0.006,0.032,-0.008,0.03,
18.9,0.263,0.273,-0.004,0.025,-0.006,0.029,
18.95,0.263,0.273,-0.003,0.017,-0.006,0.033,
19.0,0.263,0.272,-0.003,0.018,-0.003,0.043,
19.05,0.263,0.272,-0.002,0.022,-0.001,0.042,
19.1,0.263,0.272,-0.0,0.022,0.001,0.041,
19.15,0.263,0.272,0.0,0.024,0.003,0.039,
19.2,0.263,0.273,0.002,0.027,0.006,0.023,
19.25,0.263,0.273,0.003,0.026,0.005,0.009,
19.3,0.263,0.273,0.005,0.019,0.006,0.011,
19.35,0.263,0.274,0.005,0.012,0.007,0.012,
19.4,0.263,0.274,0.006,0.012,0.007,0.008,
19.45,0.264,0.274,0.006,0.01,0.008,-0.002,
19.5,0.264,0.275,0.007,0.003,0.007,-0.012,
19.55,0.264,0.275,0.007,-0.005,0.006,-0.014,
19.6,0.265,0.275,0.006,-0.017,0.006,-0.024,
19.65,0.265,0.276,0.005,-0.028,0.004,-0.043,
19.7,0.265,0.276,0.003,-0.036,0.001,-0.048,
19.75,0.265,0.276,0.002,-0.053,-0.001,-0.037,
19.8,0.265,0.276,-0.001,-0.08,-0.003,-0.023,
19.85,0.265,0.275,-0.006,-0.097,-0.003,-0.014,
19.9,0.265,0.275,-0.016,-0.023,-0.004,-0.016,
19.95,0.263,0.275,-0.013,0.124,-0.005,-0.02,
20.0,0.263,0.275,0.006,0.112,-0.006,-0.021,
20.05,0.265,0.274,0.007,-0.05,-0.008,-0.011,
20.1,0.265,0.274,-0.01,-0.05,-0.008,0.009,
20.15,0.263,0.274,-0.004,0.05,-0.006,0.017,
20.2,0.264,0.273,0.004,0.014,-0.005,0.015,
20.25,0.264,0.273,-0.002,-0.038,-0.005,0.02,
20.3,0.264,0.273,-0.004,-0.025,-0.004,0.035,
20.35,0.263,0.273,-0.004,-0.008,-0.001,0.042,
20.4,0.263,0.273,-0.004,0.009,0.001,0.035,
20.45,0.263,0.273,-0.003,0.023,0.002,0.039,
20.5,0.263,0.273,-0.002,0.028,0.005,0.034,
20.55,0.263,0.273,-0.0,0.026,0.006,0.012,
20.6,0.263,0.274,0.001,0.018,0.006,0.003,
20.65,0.263,0.274,0.002,0.011,0.006,-0.002,
20.7,0.263,0.274,0.002,0.012,0.006,-0.008,
20.75,0.263,0.274,0.002,0.018,0.006,-0.014,
20.8,0.263,0.275,0.004,0.015,0.004,-0.015,
20.85,0.264,0.275,0.005,0.002,0.003,-0.001,
20.9,0.264,0.275,0.004,-0.003,0.005,-0.005,
20.95,0.264,0.275,0.004,-0.001,0.004,-0.024,
21.0,0.264,0.275,0.004,-0.007,0.002,-0.033,
21.05,0.264,0.276,0.003,-0.017,0.0,-0.042,
21.1,0.264,0.276,0.002,-0.018,-0.003,-0.034,
21.15,0.265,0.275,0.001,-0.017,-0.004,-0.016,
21.2,0.265,0.275,0.0,-0.014,-0.004,-0.014,
21.25,0.265,0.275,0.0,-0.011,-0.005,-0.012,
21.3,0.265,0.275,-0.0,-0.012,-0.005,-0.008,
21.35,0.265,0.274,-0.001,-0.012,-0.006,0.002,
21.4,0.264,0.274,-0.002,-0.008,-0.005,0.012,
21.45,0.264,0.274,-0.002,-0.005,-0.004,0.013,
21.5,0.264,0.274,-0.003,0.005,-0.004,0.018,
21.55,0.264,0.273,-0.002,0.014,-0.003,0.026,
21.6,0.264,0.273,-0.0,0.011,-0.0,0.014,
21.65,0.264,0.273,-0.0,0.001,-0.001,0.003,
21.7,0.264,0.273,-0.0,-0.008,-0.002,0.017,
21.75,0.264,0.273,-0.001,-0.009,0.001,0.025,
21.8,0.264,0.273,-0.002,-0.004,0.002,0.015,
21.85,0.264,0.273,-0.002,-0.0,0.001,0.02,
21.9,0.264,0.273,-0.001,-0.005,0.003,0.038,
21.95,0.264,0.274,-0.001,-0.018,0.007,0.029,
22.0,0.264,0.274,-0.003,-0.027,0.007,-0.007,
22.05,0.264,0.274,-0.008,0.038,0.005,-0.029,
22.1,0.262,0.275,0.0,0.105,0.003,-0.032,
22.15,0.264,0.275,0.01,0.037,0.001,-0.019,
22.2,0.264,0.275,0.004,-0.038,0.002,-0.013,
22.25,0.264,0.275,0.001,-0.035,0.0,-0.012,
22.3,0.264,0.275,0.0,-0.014,-0.0,-0.0,
22.35,0.264,0.275,0.0,0.003,0.002,-0.009,
22.4,0.264,0.275,0.001,0.004,0.0,-0.036,
22.45,0.264,0.275,0.001,-0.007,-0.004,-0.033,
22.5,0.264,0.275,0.0,-0.013,-0.005,0.0,
