t,p1,p2,v1,a1,v2,a2,
22.35,0.255,0.263,-0.005,0.053,-0.004,0.006,
22.4,0.255,0.263,-0.002,0.031,-0.004,0.021,
22.45,0.255,0.262,-0.001,-0.011,-0.001,0.018,
22.5,0.255,0.263,-0.003,-0.042,-0.001,-0.001,
22.55,0.254,0.262,-0.007,-0.03,-0.002,-0.003,
22.6,0.254,0.262,-0.008,0.026,-0.002,0.013,
22.65,0.253,0.262,-0.004,0.062,-0.001,0.02,
22.7,0.253,0.262,0.001,0.033,0.001,0.011,
22.75,0.254,0.262,-0.0,0.001,-0.0,0.014,
22.8,0.253,0.262,-0.002,0.022,0.002,0.021,
22.85,0.253,0.262,0.002,0.049,0.003,0.013,
22.9,0.253,0.262,0.006,0.031,0.003,-0.001,
22.95,0.254,0.263,0.005,0.006,0.003,-0.014,
23.0,0.254,0.263,0.005,0.009,0.001,-0.01,
23.05,0.254,0.263,0.006,0.015,0.001,0.006,
23.1,0.255,0.263,0.008,-0.007,0.002,0.005,
23.15,0.255,0.263,0.006,-0.041,0.002,-0.011,
23.2,0.255,0.263,0.002,-0.036,0.001,-0.015,
23.25,0.255,0.263,0.001,-0.004,-0.0,0.003,
23.3,0.255,0.263,0.002,0.024,0.001,0.012,
23.35,0.255,0.263,0.005,0.02,0.002,-0.002,
23.4,0.256,0.263,0.005,-0.013,0.001,-0.02,
23.45,0.256,0.263,0.002,-0.021,-0.001,-0.019,
23.5,0.256,0.263,0.002,-0.01,-0.001,-0.006,
23.55,0.256,0.263,0.002,-0.015,-0.001,-0.001,
23.6,0.256,0.263,0.0,-0.023,-0.001,0.001,
23.65,0.256,0.263,-0.0,-0.026,-0.001,0.006,
23.7,0.256,0.263,-0.002,-0.027,0.0,-0.006,
23.75,0.256,0.263,-0.003,-0.033,-0.001,-0.024,
23.8,0.256,0.263,-0.005,-0.046,-0.004,-0.015,
23.85,0.256,0.263,-0.009,-0.022,-0.004,0.013,
23.9,0.255,0.262,-0.009,0.032,-0.001,0.021,
23.95,0.255,0.263,-0.005,0.065,-0.0,0.004,
24.0,0.254,0.263,-0.0,0.06,-0.002,0.003,
24.05,0.255,0.262,0.003,0.018,-0.001,0.019,
24.1,0.255,0.262,0.001,-0.023,0.002,0.011,
24.15,0.255,0.263,-0.001,-0.03,0.001,-0.009,
24.2,0.255,0.263,-0.003,-0.006,-0.001,-0.008,
24.25,0.254,0.263,-0.002,0.015,-0.0,0.005,
24.3,0.255,0.263,0.0,0.008,-0.0,0.022,
24.35,0.254,0.262,-0.001,0.0,0.003,0.025,
24.4,0.254,0.263,-0.001,0.009,0.004,0.003,
24.45,0.254,0.263,0.0,0.015,0.002,-0.013,
24.5,0.254,0.263,0.001,0.011,0.002,-0.018,
24.55,0.254,0.263,0.001,0.004,0.001,-0.024,
24.6,0.255,0.263,0.001,0.008,-0.001,-0.017,
24.65,0.254,0.263,0.002,0.016,-0.002,0.008,
24.7,0.255,0.263,0.003,0.016,0.0,0.024,
24.75,0.255,0.263,0.004,0.008,0.002,0.012,
24.8,0.255,0.263,0.004,-0.009,0.002,-0.009,
24.85,0.255,0.263,0.003,-0.028,0.0,-0.017,
24.9,0.255,0.263,0.001,-0.034,-0.0,-0.016,
24.95,0.255,0.263,-0.001,-0.032,-0.002,-0.005,
25.0,0.255,0.263,-0.003,-0.022,-0.001,0.003,
25.05,0.255,0.263,-0.004,0.004,-0.001,-0.004,
25.1,0.255,0.263,-0.002,0.022,-0.002,0.0,
25.15,0.255,0.263,-0.0,0.021,-0.001,0.005,
25.2,0.255,0.263,0.0,0.014,-0.001,-0.001,
25.25,0.255,0.263,0.001,0.002,-0.002,0.004,
25.3,0.255,0.263,0.001,-0.013,0.0,0.003,
25.35,0.255,0.263,-0.001,-0.011,-0.001,-0.008,
25.4,0.255,0.263,-0.0,-0.009,-0.002,0.009,
25.45,0.255,0.262,-0.002,-0.014,0.0,0.021,
25.5,0.255,0.263,-0.003,0.006,0.001,0.008,
25.55,0.255,0.263,-0.001,0.018,0.001,-0.006,
25.6,0.255,0.263,0.0,0.008,0.0,-0.009,
25.65,0.255,0.263,-0.001,0.006,-0.001,0.006,
25.7,0.254,0.263,-0.0,0.021,0.001,0.022,
25.75,0.255,0.263,0.003,0.014,0.003,0.016,
25.8,0.255,0.263,0.002,-0.006,0.003,-0.011,
25.85,0.255,0.263,0.001,-0.005,0.001,-0.023,
25.9,0.255,0.263,0.0,0.013,-0.001,-0.006,
25.95,0.255,0.263,0.002,0.034,0.0,0.01,
26.0,0.255,0.263,0.007,-0.01,0.001,0.008,
26.05,0.256,0.263,0.002,-0.065,0.002,-0.011,
26.1,0.255,0.263,-0.004,-0.043,0.0,-0.025,
26.15,0.255,0.263,-0.003,0.002,-0.002,-0.011,
26.2,0.255,0.263,-0.002,0.03,-0.001,0.009,
26.25,0.255,0.263,0.001,0.024,-0.0,0.011,
26.3,0.255,0.263,0.001,-0.001,0.001,-0.005,
26.35,0.255,0.263,-0.0,-0.003,-0.001,-0.019,
26.4,0.255,0.263,0.001,-0.002,-0.003,-0.004,
26.45,0.255,0.263,0.0,-0.009,-0.002,0.017,
26.5,0.255,0.263,-0.0,-0.015,0.0,0.011,
26.55,0.255,0.263,-0.001,-0.023,0.0,-0.004,
26.6,0.255,0.263,-0.004,-0.013,-0.0,-0.011,
26.65,0.255,0.263,-0.003,0.011,-0.002,-0.003,
26.7,0.255,0.263,-0.002,0.024,-0.001,0.005,
26.75,0.255,0.263,-0.0,0.024,-0.001,0.002,
26.8,0.255,0.263,0.001,0.014,-0.001,0.007,
26.85,0.255,0.263,0.001,0.005,-0.0,0.018,
26.9,0.255,0.262,0.001,0.007,0.002,0.01,
26.95,0.255,0.263,0.002,0.01,0.002,-0.016,
27.0,0.255,0.263,0.003,-0.005,-0.001,-0.014,
27.05,0.255,0.263,0.001,-0.015,-0.001,0.012,
27.1,0.255,0.263,0.001,-0.007,0.001,0.021,
27.15,0.255,0.263,0.001,-0.008,0.002,0.014,
27.2,0.255,0.263,0.0,-0.015,0.003,-0.002,
27.25,0.255,0.263,-0.001,-0.021,0.002,-0.021,
27.3,0.255,0.263,-0.003,-0.013,-0.001,-0.014,
27.35,0.255,0.263,-0.003,0.011,0.0,0.003,
27.4,0.255,0.263,-0.001,0.033,0.001,-0.01,
27.45,0.255,0.263,0.001,0.041,-0.001,-0.019,
27.5,0.255,0.263,0.004,0.016,-0.002,-0.003,
27.55,0.255,0.263,0.004,-0.027,-0.001,0.015,
27.6,0.255,0.263,-0.0,-0.037,0.0,0.011,
27.65,0.255,0.263,-0.001,-0.022,0.0,-0.001,
27.7,0.255,0.263,-0.002,-0.01,-0.0,-0.006,
27.75,0.255,0.263,-0.002,-0.001,-0.0,-0.008,
27.8,0.255,0.263,-0.002,0.012,-0.002,0.003,
27.85,0.255,0.263,-0.001,0.026,0.0,0.006,
27.9,0.255,0.263,0.002,0.015,-0.0,-0.006,
27.95,0.255,0.263,0.001,-0.006,-0.001,-0.004,
28.0,0.255,0.263,-0.0,-0.005,-0.001,0.001,
28.05,0.255,0.263,0.0,0.006,-0.002,0.015,
28.1,0.255,0.262,0.001,0.006,0.001,0.022,
28.15,0.255,0.263,0.001,0.004,0.002,0.007,
28.2,0.255,0.263,0.001,-0.0,0.001,-0.001,
28.25,0.255,0.263,0.001,-0.013,0.001,0.001,
28.3,0.255,0.263,-0.0,-0.023,0.001,-0.001,
28.35,0.255,0.263,-0.002,-0.024,0.001,0.003,
28.4,0.255,0.263,-0.003,-0.014,0.002,0.001,
28.45,0.255,0.263,-0.003,0.003,0.001,-0.001,
28.5,0.255,0.263,-0.003,0.022,0.002,0.001,
28.55,0.255,0.263,-0.001,0.034,0.002,-0.012,
28.6,0.255,0.263,0.002,0.021,-0.0,-0.016,
28.65,0.255,0.263,0.002,-0.008,0.0,-0.016,
28.7,0.255,0.263,-0.0,-0.015,-0.002,-0.015,
28.75,0.255,0.263,-0.0,-0.005,-0.003,0.007,
28.8,0.255,0.263,-0.0,-0.0,0.0,0.015,
28.85,0.255,0.263,-0.001,0.011,0.0,-0.005,
28.9,0.255,0.263,0.001,0.016,-0.002,-0.006,
28.95,0.255,0.263,0.002,0.01,-0.001,0.002,
29.0,0.255,0.263,0.002,0.005,-0.001,0.006,
29.05,0.255,0.263,0.002,-0.004,-0.0,0.007,
29.1,0.255,0.263,0.001,-0.007,0.0,-0.009,
29.15,0.255,0.263,0.001,-0.004,-0.001,-0.019,
29.2,0.255,0.263,0.001,-0.012,-0.002,-0.014,
29.25,0.255,0.263,0.0,-0.018,-0.003,0.007,
29.3,0.255,0.262,-0.001,-0.021,-0.002,0.028,
29.35,0.255,0.263,-0.002,-0.012,0.001,0.023,
29.4,0.255,0.263,-0.002,0.007,0.001,0.005,
29.45,0.255,0.263,-0.001,0.011,0.001,-0.009,
29.5,0.255,0.263,-0.001,0.002,-0.0,-0.005,
29.55,0.255,0.263,-0.001,0.001,0.0,0.008,
29.6,0.255,0.263,-0.001,0.01,0.001,0.009,
29.65,0.255,0.263,0.0,0.013,0.001,0.008,
29.7,0.255,0.263,0.001,-0.003,0.002,0.0,
29.75,0.255,0.263,0.001,-0.037,0.001,-0.011,
29.8,0.255,0.263,-0.003,-0.062,-0.0,-0.005,
29.85,0.255,0.263,-0.007,-0.044,0.001,0.002,
29.9,0.255,0.263,-0.013,0.069,0.001,-0.006,
29.95,0.252,0.263,0.0,0.163,-0.0,-0.004,
30.0,0.255,0.263,0.014,0.067,0.001,-0.004,
30.05,0.255,0.263,0.008,-0.053,-0.0,-0.011,
30.1,0.255,0.263,0.002,-0.065,-0.001,-0.004,
30.15,0.255,0.263,-0.0,-0.026,-0.001,0.008,
30.2,0.255,0.263,0.0,0.01,0.0,0.014,
30.25,0.255,0.263,0.002,0.019,0.002,-0.001,
30.3,0.255,0.263,0.003,0.003,-0.0,-0.011,
30.35,0.255,0.263,0.002,-0.012,-0.0,-0.01,
30.4,0.255,0.263,0.001,-0.01,-0.001,-0.015,
30.45,0.255,0.263,0.001,-0.015,-0.002,-0.006,
30.5,0.256,0.263,0.001,-0.038,-0.002,0.016,
30.55,0.256,0.263,-0.004,-0.041,-0.0,0.026,
30.6,0.255,0.263,-0.005,-0.007,0.002,0.009,
30.65,0.255,0.263,-0.004,0.022,0.001,-0.007,
30.7,0.255,0.263,-0.002,0.038,0.0,-0.007,
30.75,0.255,0.263,0.001,0.034,-0.0,-0.004,
30.8,0.255,0.263,0.002,0.01,-0.001,0.005,
30.85,0.255,0.263,0.001,-0.003,0.001,0.007,
30.9,0.255,0.263,0.001,-0.008,0.0,0.005,
30.95,0.255,0.263,0.001,-0.02,0.001,0.01,
31.0,0.255,0.263,-0.001,-0.02,0.002,0.009,
31.05,0.255,0.263,-0.002,-0.006,0.002,-0.006,
31.1,0.255,0.263,-0.002,0.02,0.001,-0.021,
31.15,0.255,0.263,0.001,0.025,-0.001,-0.008,
31.2,0.255,0.263,0.002,-0.001,-0.0,0.011,
31.25,0.255,0.263,-0.001,0.001,0.001,0.007,
31.3,0.255,0.263,0.002,0.01,0.001,-0.007,
31.35,0.255,0.263,0.001,0.011,0.0,-0.014,
31.4,0.255,0.263,0.002,0.014,-0.001,-0.005,
31.45,0.255,0.263,0.004,-0.009,-0.001,0.007,
31.5,0.256,0.263,0.001,-0.025,0.001,0.003,
31.55,0.255,0.263,-0.0,-0.011,0.0,-0.016,
31.6,0.255,0.263,0.001,-0.005,-0.002,-0.013,
31.65,0.256,0.263,-0.0,-0.008,-0.002,0.01,
31.7,0.255,0.263,-0.001,-0.002,-0.0,0.019,
31.75,0.255,0.263,-0.0,0.003,0.001,0.002,
31.8,0.255,0.263,-0.0,0.001,-0.001,-0.009,
31.85,0.255,0.263,-0.0,-0.005,-0.001,0.0,
31.9,0.255,0.263,-0.0,-0.011,0.0,0.0,
31.95,0.255,0.263,-0.002,-0.009,-0.001,0.002,
32.0,0.255,0.263,-0.002,0.006,-0.0,0.014,
32.05,0.255,0.263,-0.0,0.012,0.002,0.007,
32.1,0.255,0.263,0.0,-0.002,0.001,-0.009,
32.15,0.255,0.263,-0.001,-0.006,-0.001,0.0,
32.2,0.255,0.263,-0.002,0.013,0.001,0.01,
32.25,0.255,0.263,0.0,0.027,0.002,-0.005,
32.3,0.255,0.263,0.003,0.007,-0.0,-0.01,
32.35,0.255,0.263,0.001,-0.02,-0.0,-0.001,
32.4,0.255,0.263,-0.001,-0.017,0.0,0.002,
32.45,0.255,0.263,-0.002,0.007,0.0,0.004,
32.5,0.255,0.263,0.001,0.018,0.001,-0.001,
32.55,0.255,0.263,0.002,0.001,-0.0,0.0,
32.6,0.255,0.263,-0.0,-0.006,0.001,0.0,
32.65,0.255,0.263,0.001,-0.002,0.001,-0.012,
32.7,0.255,0.263,0.0,-0.001,-0.002,-0.005,
32.75,0.255,0.263,-0.0,0.011,-0.0,0.008,
32.8,0.255,0.263,0.002,0.005,0.0,0.007,
32.85,0.256,0.263,0.002,-0.022,0.001,-0.002,
32.9,0.256,0.263,-0.001,-0.03,-0.0,-0.012,
32.95,0.255,0.263,-0.003,-0.004,-0.002,-0.003,
33.0,0.255,0.263,-0.001,0.021,0.0,-0.002,
33.05,0.255,0.263,0.001,0.013,-0.001,-0.015,
33.1,0.255,0.263,-0.0,0.003,-0.003,-0.001,
33.15,0.255,0.263,0.0,0.005,-0.001,0.021,
33.2,0.255,0.263,0.001,-0.011,0.001,0.016,
33.25,0.255,0.263,-0.001,-0.021,0.001,-0.002,
33.3,0.255,0.263,-0.002,-0.013,-0.0,-0.009,
33.35,0.255,0.263,-0.002,0.001,-0.001,0.006,
33.4,0.255,0.263,-0.002,0.014,0.001,0.015,
33.45,0.255,0.263,-0.0,0.009,0.002,0.001,
33.5,0.255,0.263,-0.001,0.01,0.0,-0.0,
33.55,0.255,0.263,0.001,0.012,0.001,0.012,
33.6,0.255,0.263,0.001,-0.007,0.003,0.0,
33.65,0.255,0.263,-0.001,-0.005,0.001,-0.013,
33.7,0.255,0.263,-0.0,0.011,0.0,-0.009,
33.75,0.255,0.263,0.001,0.008,0.0,-0.006,
33.8,0.255,0.263,0.001,-0.003,0.0,-0.005,
33.85,0.255,0.263,0.001,-0.014,0.0,-0.013,
33.9,0.255,0.263,-0.001,-0.001,-0.002,-0.003,
33.95,0.255,0.263,0.0,0.02,-0.001,0.012,
34.0,0.255,0.263,0.002,0.016,0.0,0.0,
34.05,0.255,0.263,0.002,0.009,-0.001,-0.008,
34.1,0.255,0.263,0.002,0.008,-0.001,-0.007,
34.15,0.255,0.263,0.003,0.001,-0.002,0.003,
34.2,0.256,0.263,0.003,-0.025,-0.001,0.017,
34.25,0.256,0.263,0.0,-0.047,0.001,0.004,
34.3,0.256,0.263,-0.002,-0.053,-0.0,-0.013,
34.35,0.256,0.263,-0.005,-0.043,-0.002,-0.002,
34.4,0.255,0.263,-0.008,-0.004,-0.001,0.018,
34.45,0.255,0.263,-0.006,0.039,0.002,0.011,
34.5,0.255,0.263,-0.002,0.049,0.001,-0.011,
34.55,0.255,0.263,0.0,0.027,-0.001,-0.012,
34.6,0.255,0.263,0.001,-0.003,-0.001,0.005,
34.65,0.255,0.263,-0.001,-0.008,0.0,0.016,
34.7,0.255,0.263,-0.002,0.015,0.001,0.011,
34.75,0.254,0.263,0.001,0.027,0.002,-0.009,
34.8,0.255,0.263,0.003,0.006,0.0,-0.019,
34.85,0.255,0.263,0.002,-0.03,-0.002,-0.001,
34.9,0.255,0.263,-0.0,-0.07,0.0,0.016,
34.95,0.255,0.263,-0.007,-0.066,0.002,0.003,
35.0,0.254,0.263,-0.008,-0.017,0.001,-0.018,
35.05,0.254,0.263,-0.012,0.085,-0.002,-0.011,
35.1,0.252,0.263,0.001,0.155,-0.001,0.01,
35.15,0.254,0.263,0.013,0.07,0.001,0.011,
35.2,0.254,0.263,0.008,-0.02,0.001,-0.005,
35.25,0.255,0.263,0.006,-0.034,-0.001,-0.009,
35.3,0.255,0.263,0.004,-0.039,-0.0,-0.005,
35.35,0.255,0.263,0.003,-0.046,-0.001,-0.007,
35.4,0.255,0.263,-0.001,-0.046,-0.002,0.004,
35.45,0.255,0.263,-0.002,-0.037,-0.0,0.014,
35.5,0.255,0.263,-0.005,-0.021,0.001,0.005,
35.55,0.255,0.263,-0.005,0.012,0.0,-0.005,
35.6,0.254,0.263,-0.003,0.041,-0.0,-0.008,
35.65,0.254,0.263,-0.0,0.047,-0.001,-0.003,
35.7,0.254,0.263,0.002,0.032,-0.0,0.003,
35.75,0.255,0.263,0.003,0.011,-0.0,0.001,
35.8,0.255,0.263,0.003,-0.006,-0.001,0.006,
35.85,0.255,0.263,0.003,-0.023,0.001,0.005,
35.9,0.255,0.263,0.001,-0.033,0.0,0.001,
35.95,0.255,0.263,-0.002,-0.022,-0.0,0.01,
36.0,0.255,0.263,-0.002,0.003,0.002,0.008,
36.05,0.255,0.263,0.0,-0.002,0.001,-0.006,
36.1,0.255,0.263,-0.002,-0.008,0.0,-0.002,
36.15,0.255,0.263,-0.002,0.014,0.002,-0.004,
36.2,0.255,0.263,-0.0,0.027,0.0,-0.012,
36.25,0.255,0.263,0.002,0.021,-0.001,0.003,
36.3,0.255,0.263,0.003,-0.001,0.001,0.005,
36.35,0.255,0.263,0.0,-0.007,0.0,-0.007,
36.4,0.255,0.263,0.001,0.009,-0.001,-0.0,
36.45,0.255,0.263,0.003,-0.003,0.0,0.002,
36.5,0.255,0.263,0.001,-0.022,-0.0,0.005,
36.55,0.255,0.263,-0.001,-0.013,0.001,0.006,
36.6,0.255,0.263,-0.0,0.002,0.001,-0.007,
36.65,0.255,0.263,0.0,-0.004,-0.0,-0.008,
36.7,0.255,0.263,-0.001,-0.006,0.0,-0.01,
36.75,0.255,0.263,-0.001,0.005,-0.001,-0.012,
36.8,0.255,0.263,-0.0,0.011,-0.002,0.005,
36.85,0.255,0.263,0.001,0.004,-0.0,0.014,
36.9,0.255,0.263,0.0,-0.003,0.001,0.002,
36.95,0.255,0.263,0.0,-0.004,-0.0,-0.008,
37.0,0.255,0.263,-0.0,-0.005,-0.002,0.005,
37.05,0.255,0.263,-0.0,-0.008,0.0,0.019,
37.1,0.255,0.263,-0.001,-0.01,0.002,0.006,
37.15,0.255,0.263,-0.001,-0.016,0.001,-0.016,
37.2,0.255,0.263,-0.002,-0.022,-0.001,-0.017,
37.25,0.255,0.263,-0.005,0.0,-0.001,-0.003,
37.3,0.254,0.263,-0.003,0.032,-0.001,0.011,
37.35,0.254,0.263,-0.0,0.041,0.001,0.012,
37.4,0.254,0.263,0.002,0.025,0.0,0.005,
37.45,0.255,0.263,0.003,0.002,0.001,0.005,
37.5,0.255,0.263,0.001,-0.005,0.002,-0.006,
37.55,0.255,0.263,0.002,-0.011,-0.0,-0.01,
37.6,0.255,0.263,0.001,-0.023,-0.0,-0.0,
37.65,0.255,0.263,-0.001,-0.011,0.0,0.003,
37.7,0.255,0.263,-0.0,0.006,0.0,0.004,
37.75,0.255,0.263,0.0,0.011,0.001,-0.003,
37.8,0.255,0.263,0.001,0.014,0.0,-0.01,
37.85,0.255,0.263,0.002,0.003,-0.001,-0.003,
37.9,0.255,0.263,0.001,-0.008,-0.0,0.003,
37.95,0.255,0.263,0.001,-0.012,-0.0,-0.0,
38.0,0.255,0.263,-0.0,-0.013,-0.0,-0.005,
38.05,0.255,0.263,-0.002,0.008,-0.001,-0.008,
38.1,0.255,0.263,0.0,0.03,-0.002,0.003,
38.15,0.255,0.263,0.003,0.024,-0.0,0.014,
38.2,0.255,0.263,0.004,-0.007,0.001,0.006,
38.25,0.255,0.263,0.002,-0.041,0.0,-0.004,
38.3,0.256,0.263,-0.001,-0.048,0.0,-0.007,
38.35,0.255,0.263,-0.005,-0.016,-0.0,-0.008,
38.4,0.255,0.263,-0.003,0.02,-0.001,-0.002,
38.45,0.255,0.263,-0.001,0.031,-0.001,0.009,
38.5,0.255,0.263,0.001,0.011,0.0,0.008,
38.55,0.255,0.263,0.0,-0.018,0.0,0.005,
38.6,0.255,0.263,-0.003,-0.01,-0.0,0.016,
38.65,0.255,0.263,-0.001,0.014,0.002,0.016,
38.7,0.255,0.263,0.0,0.014,0.003,-0.004,
38.75,0.255,0.263,0.0,0.006,0.002,-0.019,
38.8,0.255,0.263,0.0,0.005,0.0,-0.021,
38.85,0.255,0.263,0.001,0.002,-0.001,-0.01,
38.9,0.255,0.263,0.0,0.001,-0.001,0.007,
38.95,0.255,0.263,0.001,0.007,0.0,0.013,
39.0,0.255,0.263,0.002,0.001,0.001,0.004,
39.05,0.255,0.263,0.001,-0.004,0.001,-0.013,
39.1,0.255,0.263,0.001,0.003,-0.001,-0.014,
39.15,0.255,0.263,0.002,-0.005,-0.002,0.004,
39.2,0.255,0.263,0.0,-0.015,0.0,0.009,
39.25,0.255,0.263,-0.0,-0.016,-0.0,0.001,
39.3,0.255,0.263,-0.001,-0.012,-0.001,0.005,
39.35,0.255,0.263,-0.002,-0.001,0.001,0.004,
39.4,0.255,0.263,-0.001,0.009,0.0,-0.003,
39.45,0.255,0.263,-0.001,0.014,0.0,-0.003,
39.5,0.255,0.263,0.001,-0.004,-0.0,-0.003,
39.55,0.255,0.263,-0.0,-0.034,-0.001,0.005,
39.6,0.255,0.263,-0.005,-0.018,0.001,0.006,
39.65,0.254,0.263,-0.003,0.019,0.0,-0.001,
39.7,0.255,0.263,-0.0,0.016,0.0,-0.002,
39.75,0.255,0.263,-0.001,0.006,0.0,-0.006,
39.8,0.255,0.263,-0.001,0.011,-0.001,0.004,
39.85,0.254,0.263,0.0,0.017,0.0,0.019,
39.9,0.255,0.263,0.001,0.015,0.003,0.001,
39.95,0.255,0.263,0.002,0.009,0.0,-0.018,
40.0,0.255,0.263,0.002,0.006,-0.001,-0.011,
40.05,0.255,0.263,0.002,0.004,-0.001,0.003,
40.1,0.255,0.263,0.003,-0.013,0.0,0.004,
40.15,0.255,0.263,0.001,-0.022,-0.0,-0.003,
40.2,0.255,0.263,-0.001,-0.007,-0.001,0.007,
40.25,0.255,0.263,0.0,0.007,0.001,0.004,
40.3,0.255,0.263,0.001,0.003,0.0,-0.016,
40.35,0.255,0.263,0.001,-0.014,-0.002,-0.005,
40.4,0.255,0.263,-0.0,-0.025,-0.0,0.015,
40.45,0.255,0.263,-0.003,-0.013,0.001,0.01,
40.5,0.255,0.263,-0.003,0.019,0.001,0.001,
40.55,0.255,0.263,0.0,0.029,0.001,-0.008,
40.6,0.255,0.263,0.002,0.005,-0.0,-0.014,
40.65,0.255,0.263,0.0,-0.013,-0.002,-0.0,
40.7,0.255,0.263,-0.001,-0.011,-0.0,0.013,
40.75,0.255,0.263,-0.0,-0.011,0.001,0.005,
40.8,0.255,0.263,-0.002,-0.002,0.0,-0.002,
40.85,0.255,0.263,-0.002,0.025,0.0,-0.002,
40.9,0.255,0.263,0.002,0.024,-0.0,0.005,
40.95,0.255,0.263,0.002,-0.003,0.001,-0.003,
41.0,0.255,0.263,0.001,-0.024,-0.0,-0.016,
41.05,0.255,0.263,-0.002,-0.015,-0.002,-0.001,
41.1,0.255,0.263,-0.001,0.011,-0.001,0.019,
41.15,0.255,0.263,0.001,0.018,0.002,0.011,
41.2,0.255,0.263,0.001,0.018,0.002,-0.017,
41.25,0.255,0.263,0.002,0.013,-0.002,-0.017,
41.3,0.255,0.263,0.004,-0.021,-0.002,0.012,
41.35,0.256,0.263,0.0,-0.056,0.001,0.021,
41.4,0.255,0.263,-0.005,-0.03,0.002,0.003,
41.45,0.255,0.263,-0.004,0.024,0.0,-0.008,
41.5,0.255,0.263,-0.001,0.043,-0.0,0.002,
41.55,0.255,0.263,0.002,0.025,0.001,0.005,
41.6,0.255,0.263,0.002,-0.006,0.002,-0.013,
41.65,0.255,0.263,0.0,-0.017,-0.001,-0.02,
41.7,0.255,0.263,-0.001,-0.006,-0.002,-0.001,
41.75,0.255,0.263,0.0,0.001,-0.0,0.011,
41.8,0.255,0.263,0.001,-0.019,0.0,0.003,
41.85,0.255,0.263,-0.002,-0.034,-0.001,0.0,
41.9,0.255,0.263,-0.005,-0.007,0.0,0.004,
41.95,0.255,0.263,-0.003,0.034,0.001,-0.002,
42.0,0.254,0.263,0.001,0.032,-0.001,-0.003,
42.05,0.255,0.263,0.002,-0.005,-0.0,0.001,
42.1,0.255,0.263,-0.001,-0.021,0.0,-0.005,
42.15,0.255,0.263,-0.002,-0.009,-0.001,0.001,
42.2,0.255,0.263,-0.002,0.016,0.0,0.012,
42.25,0.254,0.263,0.0,0.035,0.001,-0.002,
42.3,0.255,0.263,0.003,0.025,-0.001,-0.009,
42.35,0.255,0.263,0.004,-0.009,-0.001,0.006,
42.4,0.255,0.263,0.002,-0.04,0.0,0.015,
42.45,0.255,0.263,-0.002,-0.035,0.002,0.007,
42.5,0.255,0.263,-0.004,0.009,0.001,-0.004,
42.55,0.254,0.263,0.0,0.032,0.001,-0.002,
42.6,0.255,0.263,0.002,0.016,0.001,-0.014,
42.65,0.255,0.263,0.001,0.012,-0.001,-0.02,
42.7,0.255,0.263,0.003,0.01,-0.002,-0.003,
42.75,0.255,0.263,0.003,-0.015,-0.001,0.007,
42.8,0.255,0.263,0.001,-0.029,-0.0,0.005,
42.85,0.255,0.263,-0.001,-0.013,-0.001,0.009,
42.9,0.255,0.263,-0.0,-0.005,0.0,0.014,
42.95,0.255,0.263,-0.001,-0.007,0.002,0.0,
43.0,0.255,0.263,-0.002,0.006,0.0,-0.013,
43.05,0.255,0.263,0.0,0.003,-0.001,-0.006,
43.1,0.255,0.263,-0.001,-0.011,-0.0,0.002,
43.15,0.255,0.263,-0.002,-0.003,-0.0,0.002,
43.2,0.255,0.263,-0.002,0.021,0.0,-0.002,
43.25,0.255,0.263,0.001,0.026,-0.0,-0.007,
43.3,0.255,0.263,0.002,0.003,-0.001,-0.012,
43.35,0.255,0.263,0.001,-0.022,-0.002,-0.002,
43.4,0.255,0.263,-0.001,-0.026,-0.001,0.016,
43.45,0.255,0.263,-0.002,-0.008,0.0,0.021,
43.5,0.255,0.263,-0.002,0.011,0.002,0.007,
43.55,0.255,0.263,-0.001,0.021,0.001,-0.008,
43.6,0.254,0.263,0.001,0.02,0.0,-0.009,
43.65,0.255,0.263,0.001,0.012,0.0,-0.014,
43.7,0.255,0.263,0.001,0.017,-0.002,-0.006,
43.75,0.255,0.263,0.003,0.019,-0.001,0.015,
43.8,0.255,0.263,0.004,-0.001,0.001,0.02,
43.85,0.255,0.263,0.004,-0.031,0.001,0.018,
43.9,0.255,0.263,0.0,-0.048,0.003,0.008,
43.95,0.255,0.263,-0.002,-0.035,0.003,-0.022,
44.0,0.255,0.263,-0.003,-0.01,-0.0,-0.032,
44.05,0.255,0.263,-0.004,0.02,-0.002,-0.016,
44.1,0.255,0.263,-0.001,0.041,-0.002,0.005,
44.15,0.255,0.263,0.002,0.03,-0.0,0.017,
44.2,0.255,0.263,0.003,0.001,0.001,0.007,
44.25,0.255,0.263,0.002,-0.02,-0.0,0.004,
44.3,0.255,0.263,0.0,-0.028,0.001,0.001,
44.35,0.255,0.263,-0.002,-0.022,0.001,-0.015,
44.4,0.255,0.263,-0.003,-0.002,-0.001,-0.016,
44.45,0.255,0.263,-0.002,0.025,-0.002,0.003,
44.5,0.255,0.263,0.0,0.039,-0.001,0.021,
44.55,0.255,0.263,0.003,0.021,0.002,0.011,
44.6,0.255,0.263,0.003,-0.006,0.001,-0.012,
44.65,0.255,0.263,0.001,-0.01,-0.001,-0.007,
44.7,0.255,0.263,0.002,-0.006,-0.0,0.007,
44.75,0.255,0.263,0.001,-0.01,0.001,0.002,
44.8,0.255,0.263,0.001,-0.018,-0.0,0.001,
44.85,0.255,0.263,-0.001,-0.009,0.001,-0.001,
