t,p1,p2,v1,a1,v2,a2,
17.05,0.264,0.264,-0.055,0.018,0.019,0.149,
17.1,0.261,0.265,-0.054,0.033,0.026,0.137,
17.15,0.259,0.267,-0.057,0.13,0.032,0.118,
17.2,0.254,0.269,-0.041,0.217,0.038,0.105,
17.25,0.255,0.271,-0.025,0.124,0.043,0.085,
17.3,0.253,0.273,-0.028,0.026,0.046,0.064,
17.35,0.252,0.275,-0.032,0.088,0.05,0.042,
17.4,0.249,0.278,-0.024,0.235,0.052,0.003,
17.45,0.249,0.281,-0.003,0.289,0.05,-0.045,
17.5,0.249,0.283,0.015,0.17,0.046,-0.084,
17.55,0.251,0.285,0.013,0.063,0.042,-0.118,
17.6,0.25,0.287,0.011,0.127,0.035,-0.152,
17.65,0.251,0.289,0.03,0.131,0.025,-0.166,
17.7,0.254,0.29,0.033,-0.009,0.018,-0.174,
17.75,0.255,0.291,0.02,-0.02,0.009,-0.197,
17.8,0.255,0.291,0.026,0.055,-0.002,-0.208,
17.85,0.258,0.29,0.034,0.009,-0.012,-0.206,
17.9,0.259,0.29,0.028,-0.057,-0.023,-0.201,
17.95,0.26,0.288,0.024,-0.058,-0.034,-0.171,
18.0,0.261,0.286,0.022,-0.049,-0.04,-0.134,
18.05,0.263,0.284,0.02,-0.051,-0.046,-0.12,
18.1,0.263,0.282,0.018,-0.065,-0.052,-0.108,
18.15,0.264,0.279,0.014,-0.082,-0.058,-0.075,
18.2,0.265,0.276,0.003,-0.001,-0.061,-0.029,
18.25,0.264,0.273,0.013,0.095,-0.061,0.024,
18.3,0.266,0.269,0.023,0.022,-0.057,0.053,
18.35,0.267,0.267,0.014,-0.053,-0.055,0.069,
18.4,0.267,0.264,0.012,-0.036,-0.052,0.119,
18.45,0.268,0.262,0.011,-0.016,-0.043,0.176,
18.5,0.269,0.259,0.011,-0.002,-0.033,0.201,
18.55,0.269,0.258,0.012,-0.001,-0.021,0.189,
18.6,0.27,0.258,0.011,-0.013,-0.014,0.181,
18.65,0.27,0.257,0.01,-0.024,-0.005,0.202,
18.7,0.271,0.257,0.009,-0.029,0.007,0.205,
18.75,0.271,0.258,0.007,-0.029,0.017,0.185,
18.8,0.271,0.259,0.006,-0.035,0.025,0.163,
18.85,0.272,0.26,0.004,-0.041,0.033,0.138,
18.9,0.272,0.262,0.002,-0.046,0.039,0.121,
18.95,0.272,0.264,-0.0,-0.057,0.045,0.102,
19.0,0.272,0.267,-0.004,-0.072,0.05,0.063,
19.05,0.272,0.269,-0.008,-0.086,0.051,0.027,
19.1,0.271,0.272,-0.013,-0.088,0.052,-0.007,
19.15,0.27,0.274,-0.017,-0.079,0.051,-0.043,
19.2,0.269,0.277,-0.021,-0.074,0.048,-0.082,
19.25,0.268,0.279,-0.024,-0.072,0.043,-0.119,
19.3,0.267,0.281,-0.028,-0.071,0.036,-0.144,
19.35,0.265,0.283,-0.032,-0.059,0.028,-0.165,
19.4,0.264,0.284,-0.034,-0.039,0.019,-0.175,
19.45,0.262,0.285,-0.036,-0.023,0.01,-0.165,
19.5,0.26,0.285,-0.036,-0.019,0.002,-0.149,
19.55,0.258,0.285,-0.037,-0.027,-0.004,-0.143,
19.6,0.257,0.285,-0.038,-0.026,-0.012,-0.132,
19.65,0.255,0.284,-0.044,0.058,-0.018,-0.106,
19.7,0.251,0.283,-0.037,0.203,-0.023,-0.079,
19.75,0.25,0.281,-0.013,0.179,-0.027,-0.036,
19.8,0.252,0.28,-0.014,0.085,-0.026,-0.003,
19.85,0.249,0.279,-0.016,0.168,-0.025,-0.012,
19.9,0.249,0.277,0.001,0.269,-0.028,-0.003,
19.95,0.249,0.276,0.02,0.217,-0.027,0.039,
20.0,0.251,0.275,0.028,0.067,-0.023,0.062,
20.05,0.252,0.274,0.022,-0.007,-0.02,0.067,
20.1,0.254,0.273,0.018,0.08,-0.017,0.069,
20.15,0.254,0.272,0.026,0.235,-0.013,0.061,
20.2,0.255,0.271,0.051,0.23,-0.01,0.05,
20.25,0.26,0.271,0.059,0.056,-0.008,0.046,
20.3,0.262,0.27,0.052,-0.049,-0.006,0.049,
20.35,0.264,0.27,0.048,-0.052,-0.003,0.044,
20.4,0.267,0.27,0.047,-0.049,-0.002,0.033,
20.45,0.269,0.27,0.045,-0.071,-0.0,0.032,
20.5,0.271,0.27,0.04,-0.097,0.003,0.015,
20.55,0.273,0.27,0.034,-0.116,0.002,-0.006,
20.6,0.275,0.27,0.029,-0.146,0.0,0.004,
20.65,0.276,0.27,0.02,-0.174,0.002,0.015,
20.7,0.277,0.27,0.01,-0.173,0.003,-0.004,
20.75,0.277,0.271,0.002,-0.156,0.002,-0.032,
20.8,0.277,0.271,-0.005,-0.143,-0.002,-0.029,
20.85,0.277,0.27,-0.012,-0.134,-0.002,0.0,
20.9,0.276,0.27,-0.019,-0.12,-0.001,0.013,
20.95,0.275,0.27,-0.024,-0.116,0.0,0.003,
21.0,0.274,0.271,-0.03,-0.122,-0.001,0.0,
21.05,0.272,0.27,-0.037,-0.099,-0.001,0.018,
21.1,0.27,0.27,-0.041,-0.056,0.001,0.032,
21.15,0.268,0.27,-0.043,-0.014,0.003,0.041,
21.2,0.265,0.271,-0.041,0.015,0.006,0.042,
21.25,0.263,0.271,-0.04,0.021,0.007,0.035,
21.3,0.261,0.271,-0.04,0.037,0.009,0.035,
21.35,0.259,0.272,-0.037,0.066,0.011,0.031,
21.4,0.257,0.273,-0.033,0.097,0.012,0.035,
21.45,0.256,0.273,-0.027,0.121,0.014,0.044,
21.5,0.255,0.274,-0.021,0.13,0.017,0.032,
21.55,0.254,0.275,-0.014,0.13,0.017,0.016,
21.6,0.253,0.276,-0.007,0.124,0.018,0.012,
21.65,0.253,0.277,-0.002,0.121,0.019,0.0,
21.7,0.253,0.278,0.004,0.124,0.018,-0.019,
21.75,0.253,0.279,0.011,0.115,0.017,-0.029,
21.8,0.254,0.279,0.017,0.086,0.016,-0.049,
21.85,0.255,0.28,0.019,0.065,0.013,-0.089,
21.9,0.256,0.281,0.022,0.065,0.006,-0.109,
21.95,0.257,0.281,0.027,0.047,0.0,-0.092,
22.0,0.259,0.281,0.028,0.009,-0.003,-0.08,
22.05,0.26,0.281,0.027,-0.018,-0.007,-0.083,
22.1,0.262,0.28,0.026,-0.038,-0.011,-0.083,
22.15,0.263,0.279,0.024,-0.054,-0.015,-0.088,
22.2,0.264,0.279,0.016,0.007,-0.02,-0.084,
22.25,0.264,0.277,0.023,0.075,-0.025,-0.05,
22.3,0.267,0.276,0.032,-0.005,-0.025,-0.017,
22.35,0.268,0.275,0.023,-0.097,-0.025,-0.013,
22.4,0.269,0.273,0.017,-0.101,-0.026,-0.019,
22.45,0.27,0.272,0.013,-0.091,-0.028,-0.007,
22.5,0.27,0.27,0.009,-0.08,-0.028,0.025,
