t,p1,p2,v1,a1,v2,a2,
7.9,0.28,0.271,-0.024,-0.186,0.022,-0.028,
7.95,0.279,0.272,-0.032,-0.166,0.02,-0.032,
8.0,0.277,0.273,-0.04,-0.15,0.018,-0.028,
8.05,0.275,0.274,-0.047,-0.131,0.018,-0.034,
8.1,0.272,0.275,-0.054,-0.097,0.016,-0.053,
8.15,0.269,0.276,-0.057,-0.065,0.012,-0.051,
8.2,0.266,0.276,-0.06,-0.033,0.009,-0.027,
8.25,0.263,0.276,-0.06,0.0,0.009,-0.005,
8.3,0.26,0.277,-0.06,0.028,0.01,0.001,
8.35,0.257,0.277,-0.058,0.066,0.01,-0.005,
8.4,0.254,0.278,-0.053,0.091,0.009,-0.008,
8.45,0.252,0.278,-0.047,0.087,0.009,-0.003,
8.5,0.25,0.279,-0.043,0.074,0.009,0.004,
8.55,0.248,0.279,-0.044,0.135,0.009,0.009,
8.6,0.245,0.28,-0.034,0.264,0.01,0.003,
8.65,0.244,0.28,-0.013,0.31,0.01,-0.016,
8.7,0.244,0.281,0.002,0.271,0.008,-0.025,
8.75,0.244,0.281,0.013,0.235,0.006,-0.011,
8.8,0.245,0.281,0.024,0.214,0.007,-0.012,
8.85,0.247,0.282,0.034,0.205,0.006,-0.033,
8.9,0.248,0.282,0.049,0.134,0.004,-0.057,
8.95,0.252,0.282,0.047,0.07,0.0,-0.07,
9.0,0.252,0.282,0.051,0.086,-0.004,-0.064,
9.05,0.257,0.282,0.06,0.026,-0.006,-0.063,
9.1,0.259,0.281,0.054,-0.04,-0.009,-0.077,
9.15,0.262,0.281,0.053,-0.049,-0.014,-0.09,
9.2,0.265,0.28,0.05,-0.073,-0.019,-0.094,
9.25,0.267,0.279,0.045,-0.088,-0.024,-0.09,
9.3,0.269,0.278,0.041,-0.097,-0.028,-0.083,
9.35,0.271,0.276,0.036,-0.108,-0.032,-0.07,
9.4,0.273,0.274,0.03,-0.115,-0.035,-0.045,
9.45,0.274,0.273,0.024,-0.13,-0.037,-0.014,
9.5,0.275,0.271,0.017,-0.145,-0.037,0.015,
9.55,0.276,0.269,0.009,-0.142,-0.034,0.026,
9.6,0.276,0.267,0.002,-0.126,-0.034,0.04,
9.65,0.276,0.265,-0.004,-0.104,-0.031,0.076,
9.7,0.276,0.264,-0.008,-0.094,-0.026,0.101,
9.75,0.275,0.263,-0.012,-0.099,-0.021,0.124,
9.8,0.275,0.262,-0.018,-0.096,-0.014,0.143,
9.85,0.274,0.261,-0.022,-0.086,-0.006,0.152,
9.9,0.272,0.261,-0.027,-0.068,0.002,0.154,
9.95,0.271,0.262,-0.03,-0.04,0.01,0.14,
10.0,0.269,0.262,-0.031,-0.014,0.016,0.119,
10.05,0.268,0.263,-0.031,0.002,0.021,0.108,
10.1,0.266,0.264,-0.03,0.017,0.026,0.111,
10.15,0.265,0.266,-0.029,0.028,0.032,0.111,
10.2,0.263,0.268,-0.027,0.036,0.038,0.1,
10.25,0.262,0.27,-0.025,0.041,0.043,0.069,
10.3,0.261,0.272,-0.023,0.042,0.045,0.027,
10.35,0.26,0.274,-0.021,0.045,0.045,-0.007,
10.4,0.258,0.277,-0.018,0.04,0.044,-0.022,
10.45,0.258,0.279,-0.016,0.008,0.043,-0.031,
10.5,0.257,0.281,-0.017,-0.024,0.042,-0.059,
10.55,0.257,0.283,-0.023,0.039,0.038,-0.101,
10.6,0.254,0.285,-0.018,0.182,0.031,-0.13,
10.65,0.254,0.286,0.004,0.165,0.023,-0.135,
10.7,0.256,0.287,0.003,0.055,0.018,-0.144,
10.75,0.254,0.288,0.004,0.021,0.01,-0.164,
10.8,0.256,0.288,0.01,-0.071,0.001,-0.179,
10.85,0.256,0.288,-0.007,-0.067,-0.009,-0.174,
10.9,0.254,0.287,-0.008,0.116,-0.017,-0.154,
10.95,0.255,0.286,0.008,0.226,-0.024,-0.135,
11.0,0.255,0.285,0.025,0.143,-0.031,-0.106,
11.05,0.258,0.283,0.028,-0.044,-0.035,-0.075,
11.1,0.259,0.281,0.016,-0.132,-0.037,-0.065,
11.15,0.259,0.279,0.004,-0.031,-0.041,-0.062,
11.2,0.258,0.277,0.013,0.069,-0.045,-0.037,
11.25,0.261,0.275,0.022,-0.006,-0.046,0.001,
11.3,0.262,0.272,0.008,-0.012,-0.044,0.034,
11.35,0.261,0.27,0.01,0.147,-0.042,0.061,
11.4,0.262,0.268,0.032,0.157,-0.038,0.079,
11.45,0.265,0.267,0.036,0.003,-0.033,0.087,
11.5,0.266,0.265,0.026,-0.069,-0.03,0.11,
11.55,0.267,0.263,0.024,-0.053,-0.022,0.132,
11.6,0.268,0.263,0.022,-0.036,-0.015,0.126,
11.65,0.269,0.262,0.02,-0.02,-0.01,0.12,
11.7,0.27,0.262,0.021,-0.029,-0.004,0.133,
11.75,0.271,0.261,0.019,-0.063,0.003,0.151,
11.8,0.272,0.262,0.014,-0.088,0.012,0.144,
11.85,0.273,0.263,0.009,-0.091,0.019,0.11,
11.9,0.273,0.264,0.005,-0.09,0.022,0.093,
11.95,0.273,0.265,0.0,-0.091,0.027,0.089,
12.0,0.273,0.267,-0.004,-0.093,0.032,0.068,
12.05,0.273,0.268,-0.009,-0.091,0.035,0.035,
12.1,0.272,0.27,-0.013,-0.083,0.035,0.001,
12.15,0.271,0.272,-0.017,-0.086,0.034,-0.013,
12.2,0.27,0.273,-0.023,-0.078,0.034,-0.028,
12.25,0.269,0.275,-0.026,-0.05,0.031,-0.05,
12.3,0.268,0.276,-0.027,-0.04,0.029,-0.066,
12.35,0.267,0.278,-0.029,-0.049,0.025,-0.093,
12.4,0.265,0.279,-0.033,-0.041,0.019,-0.098,
12.45,0.263,0.28,-0.034,-0.014,0.014,-0.077,
12.5,0.262,0.281,-0.034,0.01,0.011,-0.058,
12.55,0.26,0.281,-0.032,0.03,0.009,-0.057,
12.6,0.258,0.282,-0.031,0.044,0.006,-0.073,
12.65,0.257,0.282,-0.028,0.059,0.002,-0.083,
12.7,0.255,0.282,-0.024,0.058,-0.003,-0.078,
12.75,0.254,0.281,-0.021,0.041,-0.006,-0.061,
12.8,0.253,0.281,-0.02,0.034,-0.009,-0.045,
12.85,0.253,0.28,-0.023,0.119,-0.011,-0.023,
12.9,0.25,0.28,-0.012,0.264,-0.01,-0.017,
12.95,0.25,0.28,0.014,0.219,-0.012,-0.033,
13.0,0.253,0.279,0.019,0.013,-0.016,-0.018,
13.05,0.253,0.278,0.005,-0.015,-0.014,0.003,
13.1,0.252,0.277,0.007,0.153,-0.013,-0.011,
13.15,0.253,0.277,0.024,0.257,-0.016,-0.015,
13.2,0.255,0.276,0.042,0.172,-0.016,0.014,
13.25,0.258,0.275,0.046,-0.01,-0.013,0.027,
13.3,0.26,0.274,0.036,-0.096,-0.012,0.012,
13.35,0.262,0.274,0.027,-0.014,-0.013,0.011,
13.4,0.262,0.273,0.035,0.068,-0.012,0.02,
13.45,0.265,0.273,0.044,-0.024,-0.01,0.003,
13.5,0.268,0.272,0.028,-0.056,-0.012,-0.007,
13.55,0.267,0.271,0.033,0.007,-0.013,0.02,
13.6,0.271,0.271,0.038,-0.073,-0.009,0.04,
13.65,0.272,0.27,0.026,-0.157,-0.006,0.019,
13.7,0.273,0.27,0.017,-0.165,-0.008,-0.001,
13.75,0.274,0.27,0.01,-0.168,-0.008,0.006,
13.8,0.274,0.269,0.001,-0.165,-0.006,0.009,
13.85,0.274,0.269,-0.012,-0.069,-0.007,0.018,
13.9,0.272,0.269,-0.006,0.031,-0.005,0.032,
13.95,0.273,0.269,0.001,-0.042,-0.003,0.03,
14.0,0.273,0.268,-0.01,-0.126,-0.002,0.033,
14.05,0.272,0.268,-0.017,-0.119,-0.0,0.044,
14.1,0.271,0.268,-0.022,-0.095,0.002,0.055,
14.15,0.27,0.268,-0.027,-0.067,0.005,0.068,
14.2,0.268,0.269,-0.029,-0.045,0.009,0.076,
14.25,0.267,0.269,-0.031,-0.038,0.013,0.071,
14.3,0.265,0.27,-0.032,-0.03,0.017,0.048,
14.35,0.264,0.271,-0.033,-0.017,0.018,0.03,
14.4,0.262,0.272,-0.039,0.074,0.019,0.027,
14.45,0.259,0.273,-0.027,0.167,0.021,0.018,
14.5,0.259,0.274,-0.013,0.094,0.021,0.011,
14.55,0.258,0.275,-0.017,0.004,0.021,0.014,
14.6,0.257,0.276,-0.017,-0.001,0.023,0.005,
14.65,0.257,0.277,-0.017,0.017,0.023,-0.02,
14.7,0.256,0.279,-0.02,0.117,0.021,-0.038,
14.75,0.254,0.28,-0.005,0.203,0.018,-0.039,
14.8,0.256,0.28,0.01,0.121,0.017,-0.045,
14.85,0.256,0.281,0.007,0.034,0.015,-0.076,
14.9,0.256,0.282,0.008,0.032,0.009,-0.106,
14.95,0.256,0.282,0.01,0.042,0.002,-0.096,
15.0,0.257,0.282,0.013,0.049,-0.001,-0.071,
15.05,0.258,0.282,0.016,0.034,-0.003,-0.072,
15.1,0.259,0.282,0.017,0.003,-0.007,-0.09,
15.15,0.259,0.281,0.016,-0.014,-0.013,-0.093,
15.2,0.26,0.281,0.015,-0.016,-0.017,-0.084,
15.25,0.261,0.28,0.01,0.05,-0.022,-0.065,
15.3,0.26,0.278,0.02,0.112,-0.024,-0.039,
15.35,0.263,0.277,0.029,0.026,-0.025,-0.028,
15.4,0.264,0.276,0.022,-0.049,-0.026,-0.033,
15.45,0.265,0.275,0.02,-0.05,-0.029,-0.026,
15.5,0.266,0.273,0.017,-0.044,-0.03,0.001,
15.55,0.267,0.271,0.015,-0.022,-0.029,0.039,
15.6,0.267,0.27,0.016,-0.029,-0.025,0.059,
15.65,0.269,0.269,0.014,-0.065,-0.022,0.061,
15.7,0.269,0.268,0.008,-0.066,-0.02,0.069,
15.75,0.269,0.267,0.006,-0.042,-0.015,0.073,
15.8,0.269,0.266,0.005,-0.034,-0.012,0.081,
15.85,0.27,0.266,0.003,-0.038,-0.008,0.1,
15.9,0.27,0.265,0.0,-0.039,-0.001,0.096,
15.95,0.27,0.266,-0.001,-0.034,0.003,0.08,
16.0,0.27,0.266,-0.002,-0.038,0.006,0.078,
16.05,0.269,0.266,-0.005,-0.044,0.01,0.088,
16.1,0.269,0.267,-0.007,-0.044,0.016,0.08,
16.15,0.269,0.268,-0.01,-0.036,0.019,0.052,
16.2,0.268,0.269,-0.011,-0.021,0.019,0.046,
16.25,0.268,0.27,-0.011,-0.017,0.023,0.046,
16.3,0.267,0.271,-0.012,-0.022,0.025,0.025,
16.35,0.266,0.272,-0.014,-0.015,0.025,0.019,
16.4,0.265,0.273,-0.014,-0.006,0.027,0.019,
16.45,0.265,0.275,-0.014,-0.007,0.028,-0.012,
16.5,0.264,0.276,-0.015,-0.006,0.025,-0.036,
16.55,0.263,0.277,-0.015,-0.001,0.024,-0.042,
16.6,0.263,0.279,-0.015,-0.003,0.022,-0.054,
16.65,0.262,0.28,-0.015,-0.003,0.018,-0.063,
16.7,0.261,0.281,-0.016,0.012,0.016,-0.08,
16.75,0.26,0.281,-0.014,0.024,0.011,-0.104,
16.8,0.26,0.282,-0.013,0.022,0.004,-0.097,
16.85,0.259,0.282,-0.012,0.02,-0.0,-0.07,
16.9,0.258,0.282,-0.011,0.026,-0.002,-0.068,
16.95,0.258,0.282,-0.009,0.024,-0.006,-0.083,
17.0,0.258,0.281,-0.008,0.013,-0.012,-0.073,
17.05,0.257,0.28,-0.008,0.017,-0.014,-0.05,
17.1,0.257,0.28,-0.011,0.098,-0.016,-0.036,
17.15,0.255,0.279,0.002,0.175,-0.018,-0.013,
17.2,0.257,0.278,0.015,0.104,-0.017,-0.002,
17.25,0.258,0.277,0.012,0.021,-0.017,-0.018,
17.3,0.258,0.276,0.013,0.01,-0.019,-0.02,
17.35,0.259,0.275,0.013,0.024,-0.02,-0.002,
17.4,0.259,0.274,0.015,0.04,-0.019,0.013,
17.45,0.26,0.273,0.017,0.047,-0.018,0.024,
17.5,0.261,0.272,0.02,0.052,-0.017,0.034,
17.55,0.262,0.271,0.023,0.04,-0.014,0.037,
17.6,0.264,0.271,0.025,0.004,-0.013,0.042,
17.65,0.265,0.27,0.023,-0.023,-0.011,0.059,
17.7,0.266,0.27,0.021,-0.024,-0.007,0.066,
17.75,0.267,0.269,0.021,-0.03,-0.003,0.055,
17.8,0.268,0.269,0.019,-0.039,-0.002,0.044,
17.85,0.269,0.269,0.016,-0.037,-0.0,0.052,
17.9,0.27,0.269,0.015,-0.042,0.004,0.05,
17.95,0.27,0.27,0.014,-0.068,0.006,0.025,
18.0,0.271,0.27,0.008,-0.095,0.005,0.018,
18.05,0.271,0.27,0.003,-0.096,0.007,0.027,
18.1,0.271,0.271,-0.002,-0.087,0.01,0.014,
18.15,0.271,0.271,-0.006,-0.087,0.008,0.006,
18.2,0.271,0.271,-0.01,-0.096,0.009,0.012,
18.25,0.27,0.272,-0.015,-0.106,0.011,-0.0,
18.3,0.269,0.273,-0.02,-0.105,0.01,-0.018,
18.35,0.268,0.273,-0.03,-0.016,0.008,-0.017,
18.4,0.265,0.273,-0.022,0.073,0.007,0.003,
18.45,0.266,0.274,-0.014,0.012,0.009,0.004,
18.5,0.265,0.274,-0.022,-0.047,0.009,-0.018,
18.55,0.264,0.275,-0.024,-0.034,0.006,-0.023,
18.6,0.262,0.275,-0.025,-0.008,0.005,-0.004,
18.65,0.261,0.275,-0.025,0.027,0.006,0.006,
18.7,0.26,0.276,-0.022,0.052,0.007,-0.005,
18.75,0.259,0.276,-0.019,0.064,0.005,-0.007,
18.8,0.258,0.276,-0.015,0.069,0.006,0.004,
18.85,0.257,0.276,-0.012,0.069,0.007,-0.004,
18.9,0.257,0.277,-0.008,0.06,0.005,-0.008,
18.95,0.256,0.277,-0.005,0.041,0.005,-0.003,
19.0,0.256,0.277,-0.004,0.031,0.006,-0.013,
19.05,0.256,0.277,-0.008,0.113,0.004,-0.021,
19.1,0.255,0.278,0.007,0.196,0.003,-0.016,
19.15,0.257,0.278,0.022,0.113,0.003,-0.017,
19.2,0.258,0.278,0.018,0.023,0.001,-0.029,
19.25,0.259,0.278,0.018,0.023,-0.0,-0.039,
19.3,0.259,0.278,0.021,0.022,-0.003,-0.04,
19.35,0.261,0.277,0.023,-0.009,-0.005,-0.033,
19.4,0.262,0.277,0.019,-0.025,-0.006,-0.031,
19.45,0.263,0.277,0.018,-0.008,-0.008,-0.031,
19.5,0.264,0.277,0.019,-0.006,-0.009,-0.03,
19.55,0.265,0.276,0.019,-0.021,-0.011,-0.033,
19.6,0.265,0.276,0.017,-0.034,-0.013,-0.026,
19.65,0.266,0.275,0.015,-0.045,-0.013,-0.015,
19.7,0.267,0.274,0.012,-0.051,-0.013,-0.016,
19.75,0.268,0.274,0.01,-0.057,-0.016,-0.009,
19.8,0.268,0.273,0.007,-0.064,-0.015,0.009,
19.85,0.268,0.272,0.003,-0.067,-0.014,0.008,
19.9,0.268,0.271,-0.0,-0.063,-0.014,0.012,
19.95,0.268,0.27,-0.004,-0.045,-0.013,0.031,
20.0,0.268,0.27,-0.005,-0.034,-0.011,0.051,
20.05,0.268,0.269,-0.005,-0.048,-0.008,0.059,
20.1,0.268,0.269,-0.009,-0.065,-0.005,0.057,
20.15,0.267,0.269,-0.017,-0.004,-0.002,0.054,
20.2,0.265,0.269,-0.009,0.06,0.001,0.05,
20.25,0.266,0.269,-0.002,-0.017,0.002,0.064,
20.3,0.266,0.269,-0.017,-0.009,0.007,0.079,
20.35,0.263,0.27,-0.009,0.086,0.012,0.063,
20.4,0.265,0.27,0.001,0.029,0.014,0.039,
20.45,0.264,0.271,-0.005,-0.037,0.015,0.035,
20.5,0.264,0.272,-0.007,-0.028,0.017,0.033,
20.55,0.264,0.273,-0.008,-0.005,0.018,0.021,
20.6,0.263,0.274,-0.007,0.011,0.019,0.002,
20.65,0.263,0.275,-0.007,0.015,0.018,-0.01,
20.7,0.263,0.275,-0.006,0.015,0.018,-0.016,
20.75,0.262,0.277,-0.005,0.015,0.017,-0.028,
20.8,0.262,0.277,-0.004,0.018,0.015,-0.038,
20.85,0.262,0.278,-0.003,0.01,0.013,-0.047,
20.9,0.262,0.279,-0.003,-0.009,0.01,-0.048,
20.95,0.262,0.279,-0.004,-0.022,0.009,-0.059,
21.0,0.261,0.28,-0.005,-0.02,0.005,-0.084,
21.05,0.261,0.28,-0.006,-0.017,-0.001,-0.08,
21.1,0.261,0.279,-0.011,0.054,-0.004,-0.055,
21.15,0.259,0.279,-0.001,0.13,-0.005,-0.053,
21.2,0.261,0.279,0.01,0.057,-0.009,-0.063,
21.25,0.261,0.278,0.005,-0.021,-0.013,-0.053,
21.3,0.261,0.277,0.003,-0.018,-0.015,-0.03,
21.35,0.261,0.277,0.003,-0.005,-0.015,-0.011,
21.4,0.262,0.276,0.003,0.004,-0.015,-0.002,
21.45,0.262,0.275,0.004,0.008,-0.015,0.002,
21.5,0.262,0.274,0.004,0.015,-0.015,0.004,
21.55,0.262,0.274,0.005,0.019,-0.015,0.004,
21.6,0.262,0.273,0.006,0.014,-0.016,0.018,
21.65,0.263,0.272,0.007,0.008,-0.013,0.04,
21.7,0.263,0.272,0.006,0.014,-0.011,0.045,
21.75,0.263,0.271,0.008,0.017,-0.008,0.041,
21.8,0.264,0.271,0.009,0.005,-0.006,0.032,
21.85,0.264,0.27,0.008,0.001,-0.006,0.037,
21.9,0.265,0.27,0.009,0.005,-0.004,0.059,
21.95,0.265,0.27,0.009,-0.004,0.001,0.065,
22.0,0.266,0.27,0.008,-0.015,0.004,0.047,
22.05,0.266,0.27,0.007,-0.018,0.005,0.03,
22.1,0.266,0.271,0.007,-0.02,0.007,0.024,
22.15,0.267,0.271,0.005,-0.024,0.007,0.025,
22.2,0.267,0.271,0.004,-0.035,0.009,0.029,
22.25,0.267,0.272,0.002,-0.05,0.011,0.019,
22.3,0.267,0.273,-0.002,-0.046,0.011,0.003,
22.35,0.267,0.273,-0.003,-0.031,0.01,0.005,
22.4,0.267,0.274,-0.003,-0.037,0.012,0.009,
22.45,0.267,0.274,-0.006,-0.045,0.012,-0.009,
