t,p1,p2,v1,a1,v2,a2,
3.05,0.258,0.507,-0.001,-0.009,-0.19,1.699,
3.1,0.258,0.501,-0.001,0.003,-0.034,2.604,
3.15,0.258,0.503,-0.0,0.008,0.129,2.196,
3.2,0.258,0.517,-0.0,0.006,0.231,0.734,
3.25,0.258,0.532,0.0,0.007,0.214,-1.026,
3.3,0.258,0.541,0.0,0.01,0.114,-2.39,
3.35,0.258,0.547,0.001,0.009,-0.07,-2.708,
3.4,0.258,0.533,0.002,0.001,-0.226,-1.56,
3.45,0.258,0.518,0.002,-0.008,-0.252,0.249,
3.5,0.258,0.505,0.001,-0.017,-0.193,1.927,
3.55,0.258,0.495,-0.001,-0.014,-0.033,2.896,
3.6,0.258,0.5,-0.001,0.002,0.159,2.445,
3.65,0.258,0.514,-0.0,0.011,0.27,0.701,
3.7,0.258,0.532,0.0,0.012,0.253,-1.536,
3.75,0.258,0.547,0.001,0.007,0.081,-2.975,
3.8,0.258,0.542,0.001,-0.004,-0.126,-2.688,
3.85,0.258,0.529,0.0,-0.008,-0.241,-1.141,
3.9,0.258,0.513,0.0,-0.005,-0.249,0.746,
3.95,0.258,0.501,0.0,-0.002,-0.157,2.372,
4.0,0.258,0.494,0.0,-0.0,0.023,3.08,
4.05,0.258,0.502,0.0,0.001,0.218,2.27,
4.1,0.258,0.52,0.0,-0.0,0.318,0.047,
4.15,0.258,0.543,0.0,-0.004,0.226,-2.249,
4.2,0.258,0.546,0.0,-0.015,0.037,-3.311,
4.25,0.258,0.548,-0.002,-0.011,-0.18,-2.67,
4.3,0.258,0.524,-0.002,0.011,-0.302,-0.494,
4.35,0.258,0.508,0.0,0.013,-0.227,1.687,
4.4,0.258,0.498,-0.0,0.001,-0.079,2.735,
4.45,0.258,0.499,-0.0,-0.003,0.105,2.434,
4.5,0.258,0.513,-0.001,0.002,0.21,1.074,
4.55,0.258,0.524,0.0,0.009,0.217,-0.508,
4.6,0.258,0.537,0.001,0.001,0.148,-1.847,
4.65,0.258,0.542,0.0,-0.008,0.015,-2.607,
4.7,0.258,0.542,-0.0,-0.011,-0.168,-2.104,
4.75,0.258,0.521,-0.001,-0.006,-0.265,-0.213,
4.8,0.258,0.507,-0.001,0.006,-0.192,1.751,
4.85,0.258,0.498,-0.0,0.013,-0.031,2.528,
4.9,0.258,0.505,0.0,0.012,0.123,1.94,
4.95,0.258,0.515,0.001,0.005,0.186,0.717,
5.0,0.258,0.525,0.001,-0.009,0.188,-0.414,
5.05,0.258,0.537,0.0,-0.016,0.133,-1.309,
5.1,0.258,0.541,-0.001,-0.009,0.022,-1.544,
5.15,0.258,0.533,-0.001,0.004,0.003,-1.896,
5.2,0.258,0.552,-0.0,0.011,-0.188,-1.635,
5.25,0.258,0.51,0.0,0.009,-0.292,0.859,
5.3,0.258,0.504,0.001,0.002,-0.064,2.624,
5.35,0.258,0.509,0.0,-0.005,0.098,2.031,
5.4,0.258,0.519,0.0,-0.004,0.171,0.543,
5.45,0.258,0.53,0.0,-0.004,0.14,-0.85,
5.5,0.258,0.535,-0.0,-0.007,0.057,-1.568,
5.55,0.258,0.537,-0.001,-0.01,-0.052,-1.474,
5.6,0.258,0.528,-0.002,0.0,-0.121,-0.671,
5.65,0.258,0.522,-0.001,0.011,-0.127,0.345,
5.7,0.258,0.513,-0.0,0.009,-0.079,1.173,
5.75,0.258,0.511,0.0,0.006,0.016,1.429,
5.8,0.258,0.516,0.001,-0.003,0.098,0.927,
5.85,0.258,0.524,0.0,-0.009,0.121,0.079,
5.9,0.258,0.529,-0.001,-0.003,0.114,-0.891,
5.95,0.258,0.54,-0.0,0.005,0.016,-1.454,
6.0,0.258,0.53,0.0,0.006,-0.085,-0.948,
6.05,0.258,0.527,0.0,0.004,-0.096,-0.034,
6.1,0.258,0.519,0.001,-0.004,-0.072,0.612,
6.15,0.258,0.518,-0.0,-0.013,-0.013,0.773,
6.2,0.258,0.52,-0.001,-0.008,0.02,0.564,
6.25,0.258,0.521,-0.001,0.005,0.046,0.245,
6.3,0.258,0.525,-0.0,0.011,0.047,-0.111,
6.35,0.258,0.526,0.0,0.008,0.029,-0.324,
6.4,0.258,0.529,0.001,-0.001,0.004,-0.317,
6.45,0.258,0.525,0.0,-0.009,-0.006,-0.213,
6.5,0.258,0.528,-0.001,-0.003,-0.013,-0.155,
6.55,0.258,0.525,-0.0,0.003,-0.028,0.002,
6.6,0.258,0.524,-0.0,0.003,-0.014,0.151,
6.65,0.258,0.523,0.0,0.001,-0.001,0.119,
6.7,0.258,0.525,0.0,0.001,-0.004,0.087,
6.75,0.258,0.522,0.0,0.002,-0.004,0.187,
6.8,0.258,0.522,0.0,0.005,0.042,-0.125,
6.85,0.258,0.533,0.0,0.009,-0.013,-0.434,
6.9,0.258,0.52,0.001,0.008,-0.056,0.15,
6.95,0.258,0.52,0.002,0.0,0.014,0.519,
7.0,0.258,0.524,0.001,-0.006,0.045,0.058,
7.05,0.258,0.528,0.0,-0.006,0.021,-0.49,
7.1,0.258,0.527,0.0,0.002,-0.031,-0.587,
7.15,0.258,0.523,0.001,0.003,-0.051,-0.334,
7.2,0.258,0.522,0.001,0.003,-0.066,0.048,
7.25,0.258,0.516,0.001,0.002,-0.058,0.62,
7.3,0.258,0.513,0.001,-0.007,0.004,0.99,
7.35,0.258,0.516,0.0,-0.01,0.067,0.798,
7.4,0.258,0.521,0.0,-0.008,0.1,0.198,
7.45,0.258,0.527,-0.0,-0.007,0.103,-0.707,
7.5,0.258,0.536,-0.001,-0.002,0.019,-1.368,
7.55,0.258,0.529,-0.0,0.001,-0.075,-1.174,
7.6,0.258,0.526,-0.0,-0.005,-0.118,-0.443,
7.65,0.258,0.517,-0.001,-0.008,-0.135,0.609,
7.7,0.258,0.508,-0.001,-0.01,-0.061,1.598,
7.75,0.258,0.507,-0.003,-0.005,0.081,1.525,
7.8,0.258,0.522,-0.002,0.015,0.129,0.626,
7.85,0.258,0.522,-0.0,0.022,0.124,-0.135,
7.9,0.258,0.531,0.001,0.008,0.144,-1.292,
7.95,0.258,0.547,0.001,-0.012,-0.01,-2.163,
8.0,0.258,0.53,-0.001,-0.015,-0.165,-1.316,
8.05,0.258,0.521,-0.002,0.005,-0.16,0.008,
8.1,0.258,0.514,-0.0,0.019,-0.129,0.836,
8.15,0.258,0.508,0.001,0.011,-0.075,1.496,
8.2,0.258,0.503,0.001,-0.005,0.032,1.726,
8.25,0.258,0.511,0.0,-0.012,0.14,1.073,
8.3,0.258,0.521,-0.001,-0.005,0.172,-0.238,
8.35,0.258,0.532,-0.0,0.003,0.11,-1.415,
8.4,0.258,0.534,-0.0,0.001,-0.01,-1.76,
8.45,0.258,0.53,-0.0,-0.003,-0.106,-1.231,
8.5,0.258,0.521,-0.0,-0.008,-0.144,-0.332,
8.55,0.258,0.514,-0.001,-0.005,-0.142,0.669,
8.6,0.258,0.504,-0.001,0.005,-0.082,1.639,
8.65,0.258,0.502,-0.0,0.008,0.054,1.87,
8.7,0.258,0.511,-0.0,0.005,0.156,1.009,
8.75,0.258,0.521,0.0,0.002,0.181,-0.443,
8.8,0.258,0.534,0.0,0.0,0.109,-1.773,
8.85,0.258,0.536,0.0,0.0,-0.045,-2.041,
8.9,0.258,0.527,0.0,0.0,-0.152,-1.098,
8.95,0.258,0.517,0.0,0.0,-0.173,0.296,
9.0,0.258,0.506,0.0,0.0,-0.109,1.418,
9.05,0.258,0.504,0.0,0.0,0.011,1.643,
9.1,0.258,0.51,0.0,0.002,0.087,1.118,
9.15,0.258,0.514,0.0,0.004,0.128,0.349,
9.2,0.258,0.523,0.0,0.006,0.132,-0.61,
9.25,0.258,0.53,0.001,0.0,0.063,-1.403,
9.3,0.258,0.531,0.001,-0.011,-0.038,-1.527,
9.35,0.258,0.526,-0.001,-0.01,-0.125,-0.87,
9.4,0.258,0.516,-0.001,0.005,-0.147,0.248,
9.45,0.258,0.508,0.001,0.008,-0.09,1.163,
9.5,0.258,0.506,0.0,0.004,0.001,1.42,
9.55,0.258,0.509,0.0,0.008,0.075,1.113,
9.6,0.258,0.514,0.001,0.007,0.128,0.401,
9.65,0.258,0.524,0.002,-0.0,0.128,-0.579,
9.7,0.258,0.529,0.001,-0.008,0.065,-1.386,
9.75,0.258,0.532,0.0,-0.008,-0.038,-1.551,
9.8,0.258,0.525,0.0,-0.0,-0.134,-0.797,
9.85,0.258,0.514,0.0,0.006,-0.139,0.411,
9.9,0.258,0.508,0.001,0.004,-0.076,1.285,
9.95,0.258,0.505,0.001,-0.006,0.021,1.448,
10.0,0.258,0.511,0.0,-0.011,0.104,0.84,
10.05,0.258,0.519,-0.0,-0.01,0.117,-0.053,
10.1,0.258,0.525,-0.001,-0.003,0.084,-0.702,
10.15,0.258,0.528,-0.0,0.001,0.035,-1.057,
10.2,0.258,0.529,-0.0,-0.002,-0.031,-1.091,
10.25,0.258,0.525,-0.001,0.001,-0.101,-0.544,
10.3,0.258,0.516,-0.0,0.005,-0.107,0.386,
10.35,0.258,0.511,-0.0,0.003,-0.051,1.049,
10.4,0.258,0.509,0.0,0.002,0.039,0.925,
10.45,0.258,0.519,0.0,0.002,0.067,0.305,
10.5,0.258,0.519,0.0,0.003,0.043,0.073,
10.55,0.258,0.52,0.0,0.005,0.057,0.119,
10.6,0.258,0.524,0.001,0.001,0.082,-0.278,
10.65,0.258,0.532,0.0,-0.002,0.043,-0.888,
10.7,0.258,0.529,0.0,0.002,-0.029,-1.039,
10.75,0.258,0.529,0.001,-0.001,-0.094,-0.514,
10.8,0.258,0.517,0.0,-0.005,-0.103,0.429,
10.85,0.258,0.514,0.0,-0.003,-0.028,0.92,
10.9,0.258,0.516,0.0,-0.001,0.032,0.598,
10.95,0.258,0.521,0.0,-0.0,0.041,0.024,
11.0,0.258,0.521,0.0,-0.0,0.014,-0.217,
11.05,0.258,0.52,0.0,0.0,0.007,-0.18,
11.1,0.258,0.522,0.0,-0.0,0.0,-0.164,
11.15,0.258,0.521,0.0,-0.001,-0.011,-0.098,
11.2,0.258,0.521,0.0,-0.005,-0.014,0.035,
11.25,0.258,0.519,-0.0,-0.014,-0.006,0.115,
11.3,0.258,0.519,-0.001,-0.022,0.009,-0.007,
11.35,0.258,0.521,-0.004,-0.009,-0.001,-0.2,
11.4,0.258,0.521,-0.003,0.024,-0.033,0.029,
11.45,0.258,0.516,0.0,0.033,-0.022,0.647,
11.5,0.258,0.516,0.001,0.015,0.042,0.967,
11.55,0.258,0.518,0.002,-0.002,0.135,0.192,
11.6,0.258,0.536,0.001,-0.015,0.095,-1.143,
11.65,0.258,0.533,-0.001,-0.01,-0.049,-1.251,
11.7,0.258,0.525,-0.001,0.007,-0.081,-0.382,
11.75,0.258,0.522,0.001,0.01,-0.06,0.123,
11.8,0.258,0.519,0.001,-0.003,-0.041,0.142,
11.85,0.258,0.519,0.0,-0.01,-0.043,0.075,
11.9,0.258,0.516,-0.001,-0.001,-0.057,0.393,
11.95,0.258,0.51,0.0,0.008,-0.014,0.841,
12.0,0.258,0.513,0.001,0.001,0.059,0.697,
12.05,0.258,0.519,0.0,-0.008,0.082,0.045,
12.1,0.258,0.524,-0.0,-0.011,0.055,-0.52,
12.15,0.258,0.525,-0.001,-0.006,0.013,-0.761,
12.2,0.258,0.525,-0.001,0.004,-0.028,-0.777,
12.25,0.258,0.522,-0.0,0.007,-0.072,-0.557,
12.3,0.258,0.517,-0.0,0.002,-0.102,0.044,
12.35,0.258,0.51,-0.0,-0.002,-0.079,0.83,
12.4,0.258,0.507,-0.001,0.002,0.001,1.19,
12.45,0.258,0.51,-0.0,0.005,0.071,0.883,
12.5,0.258,0.515,0.0,-0.003,0.11,0.101,
12.55,0.258,0.524,-0.001,-0.004,0.085,-0.754,
12.6,0.258,0.526,-0.001,0.01,0.013,-1.141,
12.65,0.258,0.525,0.001,0.01,-0.057,-0.925,
12.7,0.258,0.519,0.001,-0.003,-0.099,-0.278,
12.75,0.258,0.512,0.0,-0.009,-0.083,0.395,
12.8,0.258,0.51,-0.001,0.001,-0.046,0.81,
12.85,0.258,0.508,0.0,0.014,0.002,1.038,
12.9,0.258,0.508,0.001,0.015,0.075,0.844,
12.95,0.258,0.517,0.002,0.009,0.115,0.081,
13.0,0.258,0.523,0.003,-0.004,0.086,-0.748,
13.05,0.258,0.527,0.002,-0.017,0.019,-1.151,
13.1,0.258,0.525,0.0,-0.017,-0.053,-1.01,
13.15,0.258,0.52,-0.001,-0.006,-0.099,-0.443,
13.2,0.258,0.514,-0.0,0.001,-0.104,0.295,
13.25,0.258,0.508,0.0,-0.01,-0.069,0.973,
13.3,0.258,0.505,-0.001,-0.016,0.008,1.28,
13.35,0.258,0.508,-0.002,-0.003,0.094,0.85,
13.4,0.258,0.517,-0.002,0.011,0.118,-0.102,
13.45,0.258,0.523,-0.0,0.011,0.076,-0.926,
13.5,0.258,0.526,-0.0,0.003,0.002,-1.247,
13.55,0.258,0.523,-0.0,-0.003,-0.074,-0.959,
13.6,0.258,0.517,-0.001,0.001,-0.118,-0.146,
13.65,0.258,0.509,-0.0,0.007,-0.096,0.804,
13.7,0.258,0.505,0.0,0.008,-0.013,1.253,
13.75,0.258,0.508,0.0,0.011,0.063,0.985,
13.8,0.258,0.513,0.001,0.007,0.099,0.346,
13.85,0.258,0.519,0.001,-0.005,0.099,-0.364,
13.9,0.258,0.524,0.001,-0.016,0.058,-0.931,
13.95,0.258,0.527,-0.001,-0.014,-0.011,-1.1,
14.0,0.258,0.523,-0.001,0.001,-0.076,-0.735,
14.05,0.258,0.517,-0.0,0.009,-0.101,-0.016,
14.1,0.258,0.511,0.0,0.009,-0.074,0.639,
14.15,0.258,0.508,0.001,0.002,-0.018,0.908,
14.2,0.258,0.51,0.0,-0.004,0.031,0.815,
14.25,0.258,0.512,0.0,-0.002,0.073,0.451,
14.3,0.258,0.517,0.0,0.002,0.092,-0.216,
14.35,0.258,0.524,0.0,0.004,0.053,-0.874,
14.4,0.258,0.524,0.001,-0.0,-0.02,-1.021,
14.45,0.258,0.521,0.0,-0.005,-0.076,-0.588,
14.5,0.258,0.515,0.0,-0.003,-0.088,0.097,
14.55,0.258,0.511,0.0,-0.001,-0.064,0.734,
14.6,0.258,0.507,0.0,-0.0,-0.003,1.049,
14.65,0.258,0.509,0.0,-0.0,0.071,0.723,
14.7,0.258,0.517,0.0,0.0,0.091,-0.034,
14.75,0.258,0.521,0.0,-0.0,0.054,-0.57,
14.8,0.258,0.522,0.0,-0.001,0.015,-0.72,
14.85,0.258,0.523,0.0,-0.004,-0.024,-0.645,
14.9,0.258,0.519,-0.0,-0.009,-0.061,-0.283,
14.95,0.258,0.515,-0.001,-0.016,-0.067,0.324,
15.0,0.258,0.51,-0.002,-0.01,-0.022,0.746,
15.05,0.258,0.512,-0.002,0.01,0.042,0.525,
15.1,0.258,0.518,-0.001,0.016,0.045,0.002,
15.15,0.258,0.518,-0.0,0.009,0.019,-0.151,
15.2,0.258,0.517,0.0,0.004,0.022,-0.143,
15.25,0.258,0.521,0.0,0.001,0.015,-0.275,
15.3,0.258,0.52,0.0,0.002,-0.007,-0.354,
15.35,0.258,0.52,0.0,0.005,-0.027,-0.285,
15.4,0.258,0.517,0.0,0.01,-0.047,0.012,
15.45,0.258,0.513,0.001,0.01,-0.029,0.364,
15.5,0.258,0.514,0.002,0.005,0.0,0.482,
15.55,0.258,0.513,0.002,0.001,0.033,0.301,
15.6,0.258,0.518,0.002,-0.002,0.043,-0.123,
15.65,0.258,0.52,0.002,-0.005,0.012,-0.384,
15.7,0.258,0.519,0.001,-0.011,-0.013,-0.294,
15.75,0.258,0.518,0.0,-0.013,-0.022,-0.077,
15.8,0.258,0.516,-0.0,-0.01,-0.019,0.124,
15.85,0.258,0.515,-0.001,-0.003,-0.007,0.241,
15.9,0.258,0.515,-0.0,0.001,0.012,0.199,
15.95,0.258,0.517,-0.0,-0.003,0.023,-0.04,
16.0,0.258,0.519,-0.001,-0.003,0.011,-0.32,
16.05,0.258,0.519,-0.001,-0.001,-0.022,-0.332,
16.1,0.258,0.516,-0.001,0.001,-0.04,-0.002,
16.15,0.258,0.513,-0.001,0.01,-0.019,0.278,
16.2,0.258,0.514,0.0,0.007,0.002,0.295,
16.25,0.258,0.514,0.0,-0.0,0.013,0.221,
16.3,0.258,0.515,-0.0,0.007,0.026,0.085,
16.35,0.258,0.517,0.001,0.009,0.026,-0.115,
16.4,0.258,0.519,0.001,-0.0,0.007,-0.191,
16.45,0.258,0.517,0.0,-0.002,0.001,-0.169,
16.5,0.258,0.518,0.0,0.003,0.003,-0.302,
16.55,0.258,0.52,0.001,0.002,-0.036,-0.271,
16.6,0.258,0.514,0.001,-0.008,-0.054,0.254,
16.65,0.258,0.51,0.0,-0.01,-0.004,0.653,
16.7,0.258,0.513,-0.001,0.001,0.044,0.453,
16.75,0.258,0.517,0.0,0.011,0.052,-0.005,
16.8,0.258,0.519,0.002,-0.0,0.036,-0.371,
16.85,0.258,0.521,0.0,-0.011,0.008,-0.573,
16.9,0.258,0.521,-0.001,-0.001,-0.027,-0.58,
16.95,0.258,0.519,0.0,0.01,-0.063,-0.296,
17.0,0.258,0.513,0.001,0.007,-0.075,0.306,
17.05,0.258,0.508,0.001,-0.003,-0.026,0.776,
17.1,0.258,0.51,0.0,-0.008,0.031,0.699,
17.15,0.258,0.513,0.0,-0.006,0.057,0.289,
17.2,0.258,0.517,-0.0,-0.006,0.062,-0.211,
17.25,0.258,0.52,-0.0,-0.008,0.035,-0.636,
17.3,0.258,0.522,-0.001,-0.005,-0.019,-0.674,
17.35,0.258,0.518,-0.001,0.005,-0.056,-0.266,
17.4,0.258,0.514,-0.0,0.008,-0.046,0.179,
17.45,0.258,0.512,-0.0,0.005,-0.019,0.323,
17.5,0.258,0.513,0.0,0.002,-0.012,0.394,
17.55,0.258,0.51,0.0,0.0,0.008,0.587,
17.6,0.258,0.512,0.0,0.0,0.063,0.436,
17.65,0.258,0.519,0.0,0.001,0.079,-0.201,
17.7,0.258,0.523,0.0,0.003,0.038,-0.747,
17.75,0.258,0.523,0.0,0.005,-0.019,-0.837,
17.8,0.258,0.52,0.001,0.002,-0.062,-0.532,
17.85,0.258,0.516,0.0,-0.001,-0.078,-0.038,
17.9,0.258,0.511,0.0,0.003,-0.071,0.544,
17.95,0.258,0.506,0.001,0.003,-0.021,0.992,
18.0,0.258,0.508,0.001,0.003,0.056,0.854,
18.05,0.258,0.514,0.001,0.001,0.091,0.17,
18.1,0.258,0.519,0.001,-0.008,0.072,-0.543,
18.15,0.258,0.523,0.0,-0.013,0.021,-0.93,
18.2,0.258,0.522,-0.0,-0.013,-0.039,-0.855,
18.25,0.258,0.518,-0.001,-0.007,-0.087,-0.288,
18.3,0.258,0.511,-0.001,0.004,-0.08,0.49,
18.35,0.258,0.508,-0.0,0.006,-0.02,0.913,
18.4,0.258,0.509,-0.0,0.0,0.043,0.715,
18.45,0.258,0.514,-0.0,-0.006,0.062,0.24,
18.5,0.258,0.516,-0.001,-0.005,0.058,-0.132,
18.55,0.258,0.52,-0.001,0.004,0.049,-0.478,
18.6,0.258,0.522,-0.0,0.004,0.009,-0.735,
18.65,0.258,0.521,-0.0,-0.006,-0.041,-0.636,
18.7,0.258,0.517,-0.001,-0.017,-0.071,-0.204,
18.75,0.258,0.512,-0.003,-0.013,-0.063,0.286,
18.8,0.258,0.51,-0.003,0.013,-0.032,0.585,
18.85,0.258,0.509,-0.001,0.027,0.002,0.689,
18.9,0.258,0.51,0.001,0.017,0.044,0.567,
18.95,0.258,0.514,0.001,0.008,0.078,0.065,
19.0,0.258,0.52,0.001,0.003,0.059,-0.573,
19.05,0.258,0.522,0.001,-0.006,0.002,-0.842,
19.1,0.258,0.52,0.0,-0.008,-0.048,-0.616,
19.15,0.258,0.516,0.0,-0.005,-0.071,-0.1,
19.2,0.258,0.512,0.0,-0.002,-0.062,0.494,
19.25,0.258,0.507,0.0,-0.0,-0.011,0.831,
19.3,0.258,0.51,0.0,-0.0,0.047,0.632,
19.35,0.258,0.514,0.0,-0.001,0.066,0.126,
19.4,0.258,0.518,-0.0,-0.003,0.055,-0.334,
19.45,0.258,0.52,-0.0,-0.003,0.023,-0.579,
19.5,0.258,0.521,-0.001,0.003,-0.013,-0.565,
19.55,0.258,0.519,0.0,0.01,-0.044,-0.294,
19.6,0.258,0.515,0.001,0.003,-0.05,0.136,
19.65,0.258,0.512,0.0,-0.003,-0.027,0.458,
19.7,0.258,0.511,0.0,-0.003,0.015,0.392,
19.75,0.258,0.516,0.0,-0.003,0.025,0.072,
19.8,0.258,0.515,-0.0,-0.005,0.009,-0.048,
19.85,0.258,0.515,-0.0,-0.008,0.012,-0.032,
19.9,0.258,0.516,-0.001,-0.004,0.017,-0.173,
19.95,0.258,0.518,-0.001,0.006,-0.003,-0.316,
20.0,0.258,0.516,-0.0,0.011,-0.029,-0.195,
20.05,0.258,0.514,0.0,0.008,-0.031,0.093,
20.1,0.258,0.512,0.001,-0.001,-0.015,0.322,
20.15,0.258,0.513,0.0,-0.009,0.004,0.44,
20.2,0.258,0.512,-0.001,-0.003,0.037,0.34,
20.25,0.258,0.516,-0.0,0.003,0.063,-0.181,
20.3,0.258,0.522,-0.0,0.003,0.017,-0.634,
20.35,0.258,0.518,0.0,0.002,-0.037,-0.433,
20.4,0.258,0.515,0.0,0.002,-0.038,0.014,
20.45,0.258,0.514,0.0,0.003,-0.019,0.218,
20.5,0.258,0.514,0.0,0.005,-0.011,0.286,
20.55,0.258,0.512,0.001,-0.0,0.009,0.301,
20.6,0.258,0.515,0.0,-0.006,0.031,0.084,
20.65,0.258,0.517,0.0,-0.006,0.022,-0.213,
20.7,0.258,0.518,-0.0,-0.004,0.002,-0.34,
20.75,0.258,0.517,-0.001,0.004,-0.026,-0.198,
20.8,0.258,0.514,0.0,0.012,-0.024,0.067,
20.85,0.258,0.514,0.001,0.006,-0.009,0.173,
20.9,0.258,0.513,0.001,-0.008,-0.002,0.181,
20.95,0.258,0.514,0.0,-0.014,0.01,0.135,
21.0,0.258,0.515,-0.001,-0.005,0.015,0.018,
21.05,0.258,0.516,-0.001,0.011,0.008,-0.041,
21.1,0.258,0.515,0.001,0.011,0.009,-0.067,
21.15,0.258,0.517,0.001,-0.005,0.008,-0.188,
21.2,0.258,0.517,0.0,-0.014,-0.014,-0.228,
21.25,0.258,0.515,-0.001,-0.009,-0.025,-0.065,
21.3,0.258,0.514,-0.001,0.003,-0.024,0.186,
21.35,0.258,0.512,-0.0,0.008,-0.005,0.383,
21.4,0.258,0.513,-0.0,0.006,0.025,0.347,
21.45,0.258,0.515,0.0,0.007,0.041,0.069,
21.5,0.258,0.518,0.0,0.01,0.034,-0.267,
21.55,0.258,0.519,0.001,0.01,0.014,-0.554,
21.6,0.258,0.521,0.002,0.003,-0.033,-0.567,
21.65,0.258,0.515,0.002,-0.002,-0.071,-0.05,
21.7,0.258,0.51,0.001,-0.006,-0.042,0.537,
21.75,0.258,0.51,0.001,-0.005,0.011,0.605,
21.8,0.258,0.513,0.001,-0.003,0.039,0.248,
21.85,0.258,0.515,0.0,-0.003,0.035,-0.148,
21.9,0.258,0.517,0.0,0.003,0.013,-0.327,
21.95,0.258,0.516,0.001,0.003,-0.009,-0.254,
22.0,0.258,0.516,0.001,0.003,-0.017,-0.081,
22.05,0.258,0.514,0.001,0.003,-0.014,0.051,
22.1,0.258,0.514,0.001,-0.002,-0.003,0.045,
22.15,0.258,0.515,0.001,-0.002,-0.014,0.096,
22.2,0.258,0.511,0.001,-0.005,-0.005,0.322,
22.25,0.259,0.513,0.001,-0.015,0.031,0.317,
22.3,0.259,0.516,-0.001,-0.014,0.042,0.024,
22.35,0.258,0.518,-0.001,-0.002,0.032,-0.284,
22.4,0.258,0.52,-0.0,-0.0,0.005,-0.44,
22.45,0.258,0.518,-0.001,-0.009,-0.015,-0.478,
22.5,0.258,0.519,-0.002,-0.013,-0.049,-0.341,
22.55,0.258,0.513,-0.003,-0.004,-0.065,0.097,
22.6,0.258,0.511,-0.002,0.005,-0.039,0.525,
