frame,x,y
000174,551,1150
000175,557,1129
000176,567,1081
000177,578,1014
000178,584,946
000179,586,888
000180,585,847
000181,586,833
000182,586,851
000183,585,898
000184,583,959
000185,576,1023
000186,568,1080
000187,556,1128
000188,554,1142
000189,556,1134
000190,565,1096
000191,575,1038
000192,582,971
000193,586,911
000194,586,867
000195,586,844
000196,586,849
000197,586,888
000198,584,939
000199,579,998
000200,572,1059
000201,562,1107
000202,556,1131
000203,556,1132
000204,563,1106
000205,571,1057
000206,580,993
000207,585,935
000208,585,885
000209,586,854
000210,587,854
000211,586,879
000212,585,926
000213,582,978
000214,575,1036
000215,565,1088
000216,559,1118
000217,557,1129
000218,562,1109
000219,568,1070
000220,578,1012
000221,584,954
000222,586,906
000223,586,869
000224,586,862
000225,586,874
000226,585,915
000227,583,962
000228,578,1016
000229,569,1068
000230,562,1104
000231,559,1119
000232,561,1111
000233,567,1081
000234,575,1031
000235,582,975
000236,585,926
000237,586,887
000238,586,869
000239,586,876
000240,585,906
000241,584,949
000242,580,995
000243,574,1044
000244,565,1087
000245,562,1106
000246,561,1112
000247,566,1089
000248,573,1047
000249,580,993
000250,584,944
000251,586,905
000252,587,880
000253,587,880
000254,586,898
000255,585,935
000256,581,976
000257,576,1026
000258,568,1070
000259,564,1095
000260,563,1107
000261,565,1091
000262,571,1057
000263,578,1009
000264,583,962
000265,585,922
000266,586,891
000267,587,884
000268,586,895
000269,585,928
000270,582,965
000271,579,1008
000272,572,1053
000273,567,1081
000274,564,1096
000275,565,1093
000276,569,1068
000277,576,1025
000278,582,978
000279,584,940
000280,586,906
000281,586,892
000282,586,896
000283,585,920
000284,583,955
000285,580,993
000286,575,1035
000287,569,1068
000288,567,1084
000289,566,1090
000290,569,1071
000291,574,1035
000292,580,992
000293,583,953
000294,585,921
000295,586,900
000296,586,899
000297,585,916
000298,583,945
000299,581,980
000300,577,1021
000301,571,1056
000302,568,1076
000303,567,1086
000304,569,1072
000305,573,1044
000306,579,1004
000307,582,965
000308,584,934
000309,586,911
000310,586,904
000311,586,913
000312,585,938
000313,582,972
000314,578,1011
000315,573,1044
000316,569,1068
000317,568,1079
000318,569,1071
000319,573,1046
000320,577,1012
000321,582,974
000322,584,944
000323,585,920
000324,586,910
000325,586,916
000326,584,937
000327,582,966
000328,579,1002
000329,575,1035
000330,571,1060
000331,569,1073
000332,570,1069
000333,572,1050
000334,577,1018
000335,581,981
000336,584,952
000337,585,927
000338,586,916
000339,586,918
000340,585,934
000341,583,960
000342,580,994
000343,576,1027
000344,572,1052
000345,570,1066
000346,570,1066
000347,573,1051
000348,576,1023
000349,580,990
000350,583,960
000351,585,937
000352,586,920
000353,586,921
000354,585,933
000355,583,958
000356,580,989
000357,577,1020
000358,573,1043
000359,571,1060
000360,571,1062
000361,573,1050
000362,576,1026
000363,580,995
000364,582,966
000365,584,944
000366,586,927
000367,586,926
000368,585,935
000369,583,957
000370,581,985
000371,577,1016
000372,574,1037
000373,572,1053
000374,572,1056
000375,573,1047
000376,576,1028
000377,579,1000
000378,582,971
000379,584,949
000380,585,932
000381,585,929
000382,585,937
000383,584,957
000384,581,984
000385,578,1013
000386,575,1034
000387,573,1047
000388,573,1051
000389,574,1043
000390,576,1028
000391,579,1004
000392,581,978
000393,584,955
000394,585,937
000395,585,932
000396,585,939
000397,584,958
000398,581,983
000399,578,1010
000400,576,1029
000401,574,1043
000402,573,1047
000403,574,1042
000404,576,1026
000405,579,1003
000406,582,979
000407,584,959
000408,585,944
000409,585,939
000410,585,944
000411,584,958
000412,581,981
000413,579,1006
000414,576,1025
000415,575,1036
000416,574,1042
000417,575,1036
000418,577,1025
000419,579,1005
000420,581,984
000421,583,963
000422,585,948
000423,585,942
000424,584,947
000425,583,962
000426,581,982
000427,579,1004
000428,577,1022
000429,576,1032
000430,575,1036
000431,575,1033
000432,577,1022
000433,579,1004
000434,581,983
000435,583,964
000436,584,953
000437,584,948
000438,584,951
000439,583,963
000440,581,982
000441,579,1002
000442,578,1018
000443,576,1027
000444,575,1032
000445,576,1029
000446,577,1021
000447,579,1004
000448,581,985
000449,583,969
000450,584,960
000451,584,953
000452,584,955
000453,583,966
000454,581,982
000455,580,1000
000456,578,1013
000457,577,1022
000458,576,1028
000459,577,1025
000460,578,1016
000461,579,1003
000462,581,987
000463,582,973
000464,583,964
000465,584,957
000466,584,959
000467,583,969
000468,581,983
000469,580,998
000470,579,1010
000471,578,1017
000472,577,1023
000473,578,1021
000474,578,1014
000475,580,1002
000476,581,988
000477,582,977
000478,583,968
000479,583,962
000480,583,965
000481,583,970
000482,582,983
000483,580,995
000484,579,1006
000485,578,1014
000486,578,1018
000487,578,1017
000488,578,1012
000489,580,1002
000490,581,990
000491,582,980
000492,583,973
000493,583,967
000494,583,968
000495,583,974
000496,582,983
000497,581,994
000498,580,1004
000499,579,1011
000500,579,1013
000501,579,1013
000502,579,1009
000503,580,1002
000504,581,992
000505,582,982
000506,583,976
000507,583,971
000508,583,971
000509,583,974
000510,582,982
000511,581,991
000512,580,1000
000513,579,1007
000514,579,1010
000515,579,1010
000516,579,1008
000517,580,1001
000518,581,993
000519,582,985
000520,582,978
000521,583,973
000522,583,973
000523,583,975
000524,582,981
000525,581,988
000526,581,996
000527,579,1004
000528,579,1008
000529,579,1008
000530,579,1005
000531,580,1001
000532,581,994
000533,581,988
000534,582,982
000535,582,977
000536,583,974
000537,582,977
000538,582,981
000539,581,986
000540,580,993
000541,579,1000
000542,579,1003
000543,579,1004
000544,579,1004
000545,580,1000
000546,581,995
000547,581,989
000548,582,983
000549,582,979
000550,582,976
000551,582,977
000552,582,979
000553,581,984
000554,580,991
000555,580,996
000556,579,1001
000557,579,1003
000558,579,1003
000559,579,1001
000560,580,996
000561,580,991
000562,581,986
000563,581,982
000564,582,980
000565,582,979
000566,581,982
000567,581,985
000568,581,991
000569,580,996
000570,580,1000
000571,580,1002
000572,579,1002
000573,580,1000
000574,580,997
000575,581,992
000576,581,987
000577,582,984
000578,582,981
000579,582,981
000580,582,982
000581,581,986
000582,581,990
000583,581,995
000584,580,998
000585,580,1001
000586,579,1002
000587,580,1000
000588,580,997
000589,580,992
000590,581,988
000591,581,985
000592,582,982
000593,582,982
000594,581,983
000595,581,986
000596,581,990
000597,580,994
000598,580,998
000599,580,1000
000600,580,1000
000601,580,998
000602,580,996
000603,581,992
000604,581,988
000605,581,984
000606,582,982
000607,582,982
000608,582,983
000609,581,987
000610,581,990
000611,580,994
000612,580,997
000613,580,999
000614,580,1001
000615,580,999
000616,580,996
000617,581,992
000618,581,989
000619,581,985
000620,581,984
000621,581,984
000622,581,985
000623,581,988
000624,581,991
000625,580,996
000626,580,998
000627,580,1000
000628,580,1000
000629,580,999
000630,580,996
000631,581,992
000632,581,989
000633,581,986
000634,581,985
000635,581,985
000636,581,986
000637,581,989
000638,581,993
000639,580,996
000640,580,998
000641,580,1000
000642,580,1000
000643,580,999
000644,580,996
000645,581,992
000646,581,990
000647,581,986
000648,581,985
000649,581,986
000650,581,987
000651,581,990
000652,580,993
000653,580,996
000654,580,999
000655,580,1000
000656,580,1000
000657,580,998
000658,580,995
000659,581,992
000660,581,989
000661,581,987
000662,581,986
000663,581,987
000664,581,988
000665,581,991
000666,581,994
000667,580,996
000668,580,998
000669,580,1000
000670,580,999
000671,580,998
000672,580,995
000673,581,992
000674,581,989
000675,581,987
000676,581,986
000677,581,987
000678,581,989
000679,581,991
000680,581,994
000681,580,996
000682,580,998
000683,580,999
000684,580,998
000685,580,996
000686,581,993
000687,581,991
000688,581,989
000689,581,987
000690,581,986
000691,581,987
000692,581,989
000693,581,991
000694,581,994
000695,580,996
000696,580,998
000697,580,998
000698,580,998
000699,580,996
000700,581,993
000701,581,991
000702,581,988
000703,581,987
000704,581,987
000705,581,987
000706,581,989
000707,581,991
000708,581,994
000709,580,996
000710,580,997
000711,580,998
000712,580,997
000713,580,995
000714,581,993
000715,581,990
000716,581,988
000717,581,987
000718,581,987
000719,581,988
000720,581,990
000721,581,992
000722,580,995
000723,580,997
000724,580,998
000725,580,998
000726,580,996
000727,580,995
000728,581,992
000729,581,990
000730,581,988
000731,581,988
000732,581,988
000733,581,988
000734,581,990
000735,581,992
000736,580,995
000737,580,996
000738,580,998
000739,580,998
000740,580,996
000741,581,994
000742,581,992
000743,581,990
000744,581,988
000745,581,988
000746,581,988
000747,581,989
000748,581,991
000749,581,994
000750,580,996
000751,580,997
000752,580,998
000753,580,997
000754,580,996
000755,581,994
000756,581,991
000757,581,990
000758,581,988
000759,581,988
000760,581,988
000761,581,989
000762,581,992
000763,580,993
000764,580,996
000765,580,996
000766,580,998
000767,580,997
000768,580,995
000769,581,993
000770,581,992
000771,581,990
000772,581,988
000773,581,988
000774,581,988
000775,581,990
000776,581,991
000777,581,993
000778,580,996
000779,580,997
000780,580,997
000781,580,996
000782,581,995
000783,581,993
000784,581,991
000785,581,989
000786,581,988
000787,581,988
000788,581,989
000789,581,990
000790,581,992
000791,581,994
000792,580,996
000793,580,997
000794,580,997
000795,580,996
000796,581,994
000797,581,992
000798,581,990
000799,581,988
000800,581,987
000801,581,988
000802,581,989
000803,581,990
000804,581,992
000805,581,994
000806,580,995
000807,580,996
000808,580,996
000809,581,995
000810,581,994
000811,581,992
000812,581,990
000813,581,988
000814,581,988
000815,581,988
000816,581,989
000817,581,991
000818,581,993
000819,581,995
000820,580,996
000821,580,996
000822,580,996
000823,580,996
000824,581,993
000825,581,992
000826,581,990
000827,581,989
000828,581,988
000829,581,989
000830,581,990
000831,581,992
000832,581,994
000833,580,995
000834,580,996
000835,580,997
000836,581,996
000837,581,995
000838,581,994
000839,581,992
000840,581,990
000841,581,989
000842,581,989
000843,581,990
000844,581,991
000845,581,993
000846,581,994
000847,581,996
000848,580,997
000849,580,996
000850,580,996
000851,581,994
000852,581,993
000853,581,992
000854,581,990
000855,581,989
000856,581,989
000857,581,989
000858,581,991
000859,581,993
000860,581,994
000861,580,996
000862,580,997
000863,580,996
000864,580,996
000865,581,994
000866,581,993
000867,581,991
000868,581,989
000869,581,988
000870,581,989
000871,581,990
000872,581,992
000873,581,994
000874,581,994
000875,581,996
000876,580,997
000877,581,996
000878,581,996
000879,581,994
000880,581,992
000881,581,991
000882,581,990
000883,581,989
000884,581,989
000885,581,990
000886,581,992
000887,581,994
000888,581,995
000889,581,996
000890,581,996
000891,581,996
000892,581,995
000893,581,994
000894,581,992
000895,581,990
000896,581,989
000897,581,989
000898,581,990
000899,581,991
000900,581,992
000901,581,994
